Subject,Object
Kerava railway station,Finnish Transport Infrastructure Agency
Kajaani railway station,Finnish Transport Infrastructure Agency
Jyväskylä railway station,Finnish Transport Infrastructure Agency
Korso railway station,Finnish Transport Infrastructure Agency
Anholt Offshore Wind Farm,PKA
Lakhta Center,Gazprom Neft
Disney's Yacht Club Resort,Walt Disney World Company
Disney's Coronado Springs Resort,Walt Disney World Company
Disney's Contemporary Resort,Walt Disney World Company
Shayba Arena,Sochi Olympic Park
Shayba Arena,Sochi Olympic Park
Indian Journal of Gastroenterology,Indian Soc of Gastroenterology
Realmforge Studios,Kalypso Media
Gaming Minds Studios,Kalypso Media
Tiger Stadium,Detroit Tigers
Azzam,Khalifa bin Zayed Al Nahyan
Zoological Science,Zoological Society of Japan
Carnival Films,NBCUniversal
Christina O,John Paul Papanicolaou
Tarbox Road Studios,Dave Fridmann
Blue Harbor Resort,Gerald Forsythe
London Array,Caisse de dépôt et placement du Québec
Cocorico,Lluís Plandiura i Pou
Cycles et Automobiles Legia,Lluís Plandiura i Pou
Fulls de la vida,Lluís Plandiura i Pou
Cycles Perfecta,Lluís Plandiura i Pou
Salon Pedal,Museu Nacional d'Art de Catalunya
Llibre d'Horas,Museu Nacional d'Art de Catalunya
Thé Rajah,Museu Nacional d'Art de Catalunya
Rajah,Museu Nacional d'Art de Catalunya
Bradley his book,Museu Nacional d'Art de Catalunya
4 Gats,Museu Nacional d'Art de Catalunya
Modern Art,Museu Nacional d'Art de Catalunya
Cocorico,Museu Nacional d'Art de Catalunya
Cycles et Automobiles Legia,Museu Nacional d'Art de Catalunya
Donald W. Reynolds Razorback Stadium,University of Arkansas
SMH Santa Elena,Hamburg Süd
F4,Istanbul
F3,Istanbul
Gomer Press,Lewis family
Joh. Enschedé,Johannes Enschedé
Gaylord Family Oklahoma Memorial Stadium,University of Oklahoma
Claremont Hotel & Spa,Fairmont Hotels and Resorts
Veja Mate Offshore Wind Farm,Copenhagen Infrastructure Partners
Al Lusail,Tamim bin Hamad Al Thani
The Windsor Hotel Toya Resort & Spa,Meiji Shipping
SS Calgaric,White Star Line
Vikingskipet,Hamar Municipality
Laagendalsposten,Edda Media
Petřín funicular,Dopravní podnik hlavního města Prahy
White Auditorium,Emporia
Here Comes The Sun,Alexander Dzhaparidze
FXX,The Walt Disney Company
ESPN,The Walt Disney Company
Shanghai Disney Resort,The Walt Disney Company
PPG Paints Arena,Sports & Exhibition Authority of Pittsburgh and Allegheny County
Aquijo,Kjell Inge Røkke
Nuremberg Central Station,DB Netz
Berlin-Spandau station,DB Netz
Hamburg-Altona station,DB Netz
Tokyo Disney Resort,The Oriental Land Company
id Software,ZeniMax Media
Uzbek Wikibooks,Wikimedia Foundation
Kurdish Wikibooks,Wikimedia Foundation
Tajik Wikibooks,Wikimedia Foundation
Kazakh Wikibooks,Wikimedia Foundation
Serbian Wikibooks,Wikimedia Foundation
Chinese Wikibooks,Wikimedia Foundation
Wikimedia Meta-Wiki,Wikimedia Foundation
Serbian Wikipedia,Wikimedia Foundation
Chinese Wikinews,Wikimedia Foundation
Chinese Wikivoyage,Wikimedia Foundation
Wikimedia Incubator,Wikimedia Foundation
Wikidata,Wikimedia Foundation
Chinese Wikisource,Wikimedia Foundation
Wikimedia Incubator,Wikimedia Foundation
Inuktitut Wikipedia,Wikimedia Foundation
Tajik Wikipedia,Wikimedia Foundation
Uzbek Wikipedia,Wikimedia Foundation
Yiddish Wikisource,Wikimedia Foundation
Venetian Wikisource,Wikimedia Foundation
Turkish Wikisource,Wikimedia Foundation
Thai Wikisource,Wikimedia Foundation
Telugu Wikisource,Wikimedia Foundation
Tamil Wikisource,Wikimedia Foundation
Serbian Wikisource,Wikimedia Foundation
Slovene Wikisource,Wikimedia Foundation
Slovak Wikisource,Wikimedia Foundation
Sakha Wikisource,Wikimedia Foundation
Romanian Wikisource,Wikimedia Foundation
Norwegian Wikisource,Wikimedia Foundation
Dutch Wikisource,Wikimedia Foundation
Marathi Wikisource,Wikimedia Foundation
Macedonian Wikisource,Wikimedia Foundation
Linnahall,Tallinn City Government
Panda Sound,Oliver Knight
Bravo Eugenia,Jerry Jones
SS Prince George,Grand Trunk Railway
Dreamh Record,David Russell Samuel
British Columbia Highway 3,British Columbia Ministry of Transportation
Gwasg Gee,T. Gee & Son
"Activision Publishing, Inc.",Activision Blizzard
Como–Brunate funicular,Lombardy
Adventure Line Productions,Zodiak Media
Astrolabe and Astrological Volvelle,Lewis Evans
Hispano-Moorish Astrolabe,Jack A. Billmeir
Hispano-Moorish Astrolabe,Lewis Evans
Hispano-Moorish Astrolabe,Lewis Evans
Printed Paper Astrolabe,Lewis Evans
Astrolabe,Jack A. Billmeir
Astrolabe,Jack A. Billmeir
Astrolabe,Jack A. Billmeir
Astrolabe,Jack A. Billmeir
Astrolabe,Jack A. Billmeir
Astrolabe,Jack A. Billmeir
Astrolabe,Jack A. Billmeir
Luxor Resort & Casino,MGM Resorts International
MGM Grand Las Vegas,MGM Resorts International
Vdara,MGM Resorts International
Excalibur Hotel and Casino,MGM Resorts International
MGM Grand Las Vegas,MGM Resorts International
Excalibur Hotel and Casino,MGM Resorts International
MGM Grand Las Vegas,MGM Resorts International
Excalibur Hotel and Casino,MGM Resorts International
Excalibur Hotel and Casino,MGM Resorts International
MGM Grand Las Vegas,MGM Resorts International
Equanimity,Jho Low
Equanimity,Genting Group
Greater Gabbard wind farm,Innogy
Nordsee Ost offshore wind farm,Innogy
Aquarius,Steve Wynn
