Subject,Object
Peremyshliany Raion,Peremyshliany
Summit County,Breckenridge
Chaumont-Gistoux,Chaumont-Gistoux
Bay County,Panama City
Krevo selsoviet,Kreva
Sokal Raion,Sokal
Dolores County,Dove Creek
Pierre-De Saurel Regional County Municipality,Sorel‐Tracy
Wyoming County,Pineville
Janakavarampanguluru mandal,Janakavaram Panguluru
Naryn District,Naryn
Naryn District,Naryn
Ajka  District,Ajka
Rundāle Municipality,Pilsrundāle
Rundāle Municipality,Pilsrundāle
Damagaram Takaya Department,Damagaram Takaya
Chuy District,Tokmok
Ward County,Minot
Chester County,West Chester
Ugocsa County,Vynohradiv
Province of Bologna,Bologna
Province of Bologna,Bologna
Province of Bologna,Bologna
Polk County,Bartow
Allegheny County,Pittsburgh
Sárvár  District,Sárvár
Rétság District,Rétság
Arivonimamo,Arivonimamo
Lund Municipality,Lund
Lund Municipality,Lund
Lund Municipality,Lund
Drogenbos,Drogenbos
Minya Governorate,Minya
Mārupe Municipality,Mārupe
Hancock County,New Cumberland
Sultanate of Mogadishu,Mogadishu
Stoumont,Stoumont
Boeny,Mahajanga
Kamikawa Subprefecture,Asahikawa
Arapahoe County,Littleton
Mesa County,Grand Junction
Zhydachiv Raion,Zhydachiv
Logan County,Sterling
Kochkor District,Kochkor
Krimulda Municipality,Ragana
Krimulda Municipality,Ragana
Krimulda Municipality,Ragana
At-Bashi District,At-Bashi
Salacgrīva Municipality,Salacgrīva
Pétervására District,Pétervására
Baix Camp,Reus
Province of Florence,Florence
Province of Florence,Florence
Province of Florence,Florence
Province of Florence,Florence
Province of Florence,Florence
Rudzienski Selsaviet,Rudensk
Talsi Municipality,Talsi
Talsi Municipality,Talsi
Talsi Municipality,Talsi
Talsi Municipality,Talsi
Alamosa County,Alamosa
Višnieva Sieĺsaviet,Višnieva
La Plata County,Durango
Adams County,Gettysburg
Province of Medio Campidano,Villacidro
Ludwigsburg,Ludwigsburg
Ludwigsburg,Ludwigsburg
Mineral County,Creede
Mineral County,Keyser
Las Colonias Department,Esperanza
L'Islet Regional County Municipality,Saint-Jean-Port-Joli
Lesser Poland Voivodeship,Kraków
Tērvete Municipality,Zelmeņi
Tērvete Municipality,Zelmeņi
Ayérou Department,Ayérou
Willebroek,Willebroek
Veligandla mandal,Veligandla
La Haute-Gaspésie,Sainte-Anne-des-Monts
Kristianstad Municipality,Kristianstad
Kristianstad Municipality,Kristianstad
Hidaka Subprefecture,Urakawa
Rhein-Kreis Neuss,Neuss
Rhein-Kreis Neuss,Neuss
Rhein-Kreis Neuss,Neuss
Kit Carson County,Burlington
L'Alacantí,Alicante
Villers-la-Ville,Villers-la-Ville
Padre Abad Province,Aguaytía
Staryi Sambir Raion,Staryi Sambir
Beszterce-Naszód County,Bistrița
Motal Selsoviet,Motal
Santa Elena Province,Santa Elena
Esteban Arce Province,Tarata
Tuttlingen,Tuttlingen
Tuttlingen,Tuttlingen
Tuttlingen,Tuttlingen
Sigulda Municipality,Sigulda
Tyler County,Middlebourne
Tyler County,Woodville
Yavoriv Raion,Yavoriv
Vasylkivka Raion,Vasylkivka
