Subject,Object
Montour County,Andrew Montour
Victoria tube station,Queen Victoria
"McAfee, LLC",John McAfee
"McAfee, LLC",John McAfee
Brevard County,Theodore W. Brevard
Typhoon Nakri,Nakri
Topeka Regional Airport,Topeka
Rettbergsaue bei Wiesbaden,Rettbergsaue
Bay County,St. Andrews Bay
Mozambique,Island of Mozambique
Clay County,Henry Clay
Betriebsbahnhof Rummelsburg station,Rummelsburg
Nordland Township,Nordland
Agostyán,Augustine of Hippo
Michael Polanyi Center,Michael Polanyi
Hadzhidimovo,Dimo Hadzhidimov
Mont-de-Marsan Air Base,Constantin Rozanoff
Hollich wind farm,Hollich
Gadsden County,James Gadsden
Monroe County,James Monroe
Chester County,Chester
Bank and Monument stations,Bank of England
München Ost station,east
München Ost station,east
San Zeno,Zeno of Verona
Rizal,José Rizal
Lac qui Parle Township,Lac qui Parle County
Chesapeake,Chesapeake people
Genesee County,Genesee County
Blagoevgrad,Dimitar Blagoev
Montblanc,mountain
Charlottesville,Charlotte of Mecklenburg-Strelitz
San Silvestro,Sylvester I
Yelokhovo Cathedral,Epiphany
Asnæs Power Station,Asnæs
Philip Morris International,Philip Morris
Mneme,Mneme
Berlin-Lichtenberg station,Lichtenberg
Greene County,Nathanael Greene
Swallow,swallow
Swallow,swallow
Dimitrovgrad,Georgi Dimitrov
Gromov Flight Research Institute,Mikhail Mikhaylovich Gromov
Boeing,William Boeing
"Levski, Pleven Province",Vasil Levski
Marzahn power station,Marzahn
Colegio Mayor Diego de Covarrubias,Diego de Covarubias y Leyva
Havelock Township,Henry Havelock
Mindszent,All Saints
Wybelsumer Polder wind farm,Wybelsum
Burgos,José Burgos
Berlin Südkreuz station,Berlin
Kingsley Field Air National Guard Base,David R. Kingsley
Dormition Cathedral,Dormition of the Theotokos
Dormition Cathedral,Dormition of the Theotokos
Pegasus Bridge,Pegasus
Balchik,Balik
Marina di Maratea railway halt,Marina di Maratea
Svanemølle Power Station,Svanemøllen
Levy County,David Levy Yulee
Franklin,Benjamin Franklin
Erinome,Erinome
Colegio Mayor Universitario Chaminade,William Joseph Chaminade
Irish Gambit,Chicago
Greifswalder Oie,Greifswalder Oie
Asseln wind farm,Asseln
Chouteau County,"Pierre Chouteau, Jr."
Terre Haute International Airport,Terre Haute
Dia,Dia
Aldwych tube station,Aldwych
Aldwych tube station,Aldwych
Xavier College,Francis Xavier
Schwarzenberg wind farm,Schwarzenberg
Duckterath station,Duckterath
Albertfalva,"Albert Casimir, Duke of Teschen"
Zimbabwe,Great Zimbabwe
Himalia,Himalia
Fremont County,John C. Frémont
Idun Township,Iðunn
Shelby Township,Shelbyville
Taimyrsky Biosphere Reserve,Taymyr Peninsula
Falls Church,The Falls Church
Lisitsin Gambit,Georgy Lisitsin
Lisitsin Gambit,Georgy Lisitsin
Dovey Belle,River Dovey
Dovey Belle,River Dovey
Google,googol
Google,googol
Kassel-Wilhelmshöhe station,Bad Wilhelmshöhe
Kassel-Wilhelmshöhe station,Bad Wilhelmshöhe
Church of St. Denis,Saint Dionysius
Alexander Nevsky Cathedral,Alexander Nevsky
Alexander Nevsky Cathedral,Alexander Nevsky
Hamburg-Altona station,Altona
Carter County,Thomas H. Carter
Albatross,albatross
Albatross,albatross
Malmo Township,Malmö
Novocherkassk Cathedral,Feast of the Ascension
"Ascension Cathedral, Almaty",Feast of the Ascension
Typhoon Kalmaegi,Kalmaegi
Cass County,Lewis Cass
Lincoln Township,Abraham Lincoln
