Subject,Object
Gandrung,East Java
Battle of Pea Ridge,Benton County
Castro de Nandufe,Nandufe
Antwerp International Golf & Country Club Rinkven,'s-Gravenwezel
Pijnacker Centrum,Pijnacker
1924 European Rowing Championships,Lake Zurich
2019 NRW Trophy - senior ice dancing rhythm dance,Eissportzentrum Westfalenhallen
1982 Plume d’Or,Ljubljana
"The 42nd IEEE International Conference on Acoustics, Speech and Signal Processing",New Orleans
The 2018 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies,New Orleans
"Buildings VB13, 15, 16 & 17",Paddington
Victoria Barracks Perimeter Wall and Gates,Paddington
Victoria Barracks Squash Courts,Paddington
De Warande,Turnhout
De Warande,Turnhout
2020 UEFA Women's Champions League Final,Generali Arena
CC Lokeren,Lokeren
British Thomson-Houston Company War Memorial,Rugby
The 7th Swedish Workshop on Data Science,Royal Institute of Technology
2008 NHK Trophy - ice dancing original dance,Yoyogi National Gymnasium
Ostrava Aréna,Ostrava
Olympia Eishalle,Milbertshofen
attic geometric Neck amphora,Museum August Kestner
Trill,Alpha Quadrant
Betazed,Alpha Quadrant
Trill,Alpha Quadrant
Betazed,Alpha Quadrant
Trill,Alpha Quadrant
Deneb Ⅳ,Alpha Quadrant
Betazed,Alpha Quadrant
World Esperanto Congress 2009,Białystok
2005 Denmark Open Badminton Championships,Aarhus
2004 Denmark Open Badminton Championships,Aarhus
1976 Danish Badminton Championships,Copenhagen
1974 Danish Badminton Championships,Copenhagen
1969 Danish Badminton Championships,Copenhagen
1968 Danish Badminton Championships,Copenhagen
1966 Danish Badminton Championships,Copenhagen
1965 Danish Badminton Championships,Copenhagen
1963 Danish Badminton Championships,Copenhagen
Siuslaw River Bridge,Florence
Siuslaw River Bridge,Florence
2017 Port Authority Bus Terminal explosion,Times Square–42nd Street/Port Authority Bus Terminal
2017 Port Authority Bus Terminal explosion,Times Square–42nd Street/Port Authority Bus Terminal
2019 UEFA Women's Champions League Final,Groupama Arena
1982 NHL Entry Draft,Montreal Forum
1980 NHL Entry Draft,Montreal Forum
1988 NHL Entry Draft,Montreal Forum
1983 NHL Entry Draft,Montreal Forum
Estação arqueológica da Pedra de Ouro,Cadafais
Romeynshof,Prins Alexander
Ambachtsland,Prins Alexander
Graskruid,Prins Alexander
Nieuw Verlaat,Prins Alexander
Prinsenlaan,Prins Alexander
Ambachtsland,Prins Alexander
Graskruid,Prins Alexander
Oosterflank,Prins Alexander
Prøvestenen,"Prøvestenen, Copenhagen"
St. Benno's Church,St.-Benno-Viertel
Operation Harpoon,Mediterranean Sea
Victoria Drive Primary Pupil Referral Unit,London
South Hampstead High School,London
Queen's College London,London
Harlequin F.C.,London
Den Haag Laan van NOI railway station,Voorburg
Archaeological site of Cabeço do Vouga,Lamas do Vouga
"Armenian Church, Gheorgheni",Gheorgheni
World Esperanto Congress 1935,Rome
Muralha das Portas de Montemuro,Parada de Ester
25th ACM SIGKDD Conference on Knowledge Discovery and Data Mining,Dena'ina Civic and Convention Center
Twenty-eighth Conference on Neural Information Processing Systems,Palais des congrès de Montréal
Twenty-ninth Conference on Neural Information Processing Systems,Palais des congrès de Montréal
2007 Skate America - ice dancing original dance,Sovereign Center
Berlin-Spandau station,Spandau
Twentieth Conference on Neural Information Processing Systems,Whistler
Park Güell,Barcelona
Park Güell,Barcelona
2010 European Athletics Championships,Barcelona
1990–91 Isthmian League,South East England
1988–89 Isthmian League,South East England
1981–82 Isthmian League,South East England
1990–91 Isthmian League,East of England
1988–89 Isthmian League,East of England
1981–82 Isthmian League,East of England
World Esperanto Congress 1987,Warsaw
Borgholm Castle,Borgholm
Inscription of Abercius,Vatican Museums
Volksbank Arena,Bahrenfeld
Zimní stadion Hradec Králové,Hradec Králové
Siege of Port Hudson,East Baton Rouge Parish
Second Battle of Deep Bottom,Henrico County
Berlin-Grünau station,Grünau
'The Long Black Death': New Perspectives,King's Manor
Nordic combined at the 1952 Winter Olympics,Holmenkollbakken
Robert F. Kennedy Memorial Stadium,"Washington, D.C."
Neuroscience 2017,"Washington, D.C."
Groeve Moonen,Kunrade
Groeve Midweg,Kunrade
The Virgin and Child with Saint Andrew and Saint Peter,Scottish National Gallery
The Virgin and Child with Saint Andrew and Saint Peter,Scottish National Gallery
The Virgin and Child with Saint Andrew and Saint Peter,Scottish National Gallery
The Virgin and Child with Saint Andrew and Saint Peter,Scottish National Gallery
1873 FA Cup Final,Lillie Bridge Grounds
Ewer,Metropolitan Museum of Art
Ewer,Metropolitan Museum of Art
Ewer,Metropolitan Museum of Art
Ewer in the Shape of a Sitting Dog,Metropolitan Museum of Art
Ewer,Metropolitan Museum of Art
Covered ewer,Metropolitan Museum of Art
Small ewer,Metropolitan Museum of Art
Ewer,Metropolitan Museum of Art
Cesnola krater,Metropolitan Museum of Art
Terracotta aryballos signed by Nearchos,Metropolitan Museum of Art
Terracotta amphora,Metropolitan Museum of Art
Cesnola krater,Metropolitan Museum of Art
Neuroscience 2019,McCormick Place
CC Sint-Niklaas,Sint-Niklaas
1984 Welsh Badminton Championships,Cardiff
1986 Welsh Badminton Championships,Cardiff
1990 Welsh Badminton Championships,Cardiff
1992 Welsh Badminton Championships,Cardiff
Taipei Arena,Songshan District
World Esperanto Congress 1960,Brussels
1978 Plume d’Or,Brussels
Pawan Danavi Wind Farm,Kalpitiya
Seven Days Battles,Hanover County
Athletics at the 2004 Summer Olympics – Men's 200 metres,Olympic Stadium
Battle of Rain,Rain
2017 Super High Roller Bowl,Rio All-Suite Hotel and Casino
2017 High Roller for One Drop,Rio All-Suite Hotel and Casino
Super High Roller Bowl V,Rio All-Suite Hotel and Casino
2014 Big One for One Drop,Rio All-Suite Hotel and Casino
26th U-boat Flotilla,Baltiysk
Camden Post Office,Camden
2006 Cup of China - ice dancing original dance,Nanjing Olympic Sports Center Gymnasium
Swingate Inn,"Swingate, Kent"
Mourner-CA 295,Room 648
Healey New Mill Including Attached Chimney,Wakefield
1958 European Rowing Championships,Lake Malta
Ski jumping at the 1956 Winter Olympics,Trampolino Olimpico
Groeve Keutenberg,Schin op Geul
Westminster Scholars War Memorial,Westminster
Bornova Ice Sports Hall,Aşık Veysel Recreation Area
Pillory of Atalaia do Campo,Atalaia do Campo
April 2016 Kabul attack,Kabul
2018 Strasbourg attack,Rue des Orfèvres
2018 Strasbourg attack,Rue des Orfèvres
Pillory of Algoso,Algoso
Bunker Battery Den Hoorn,Den Burg
Cedar College,Northgate
"Statue of Godfrey, First Viscount Tredegar",Cathays Park
ÜBER-SETZEN,Cemetry Bümpliz
ÜBER-SETZEN,Cemetry Bümpliz
2016 New York and New Jersey bombings,Chelsea
6th International Conference on Computational Social Science,Cambridge
2007 Boston Open Badminton Championships,Cambridge
2005 Boston Open Badminton Championships,Cambridge
1997 Boston Open Badminton Championships,Cambridge
2019 Boston Open Badminton Championships,Cambridge
Hobart Airport Air Traffic Control Tower,Cambridge
World Esperanto Congress 1907,Cambridge
2003 FA Women's Cup Final,Selhurst Park
2001 FA Women's Cup Final,Selhurst Park
"Women, Status and Power in Medieval Society",University of Lincoln
Ski jumping at the 1932 Winter Olympics,Lake Placid Olympic Ski Jumping Complex
Nordic combined at the 1932 Winter Olympics,Lake Placid Olympic Ski Jumping Complex
11th U-boat Flotilla,Bergen
PH 14,Inselspital
Topeng dance,Banten
World Esperanto Congress 1950,Paris
Parc des Princes,Paris
short track speed skating at the 1988 Winter Olympics,Max Bell Centre
Marquess of Linlithgow Memorial,Kings Domain
Kröller-Müller Museum,Otterlo
Kröller-Müller Museum,Otterlo
1957 European Rowing Championships,Wedau Regatta Course
Unfinished Portrait of General Bonaparte,Room 660
Unfinished Portrait of General Bonaparte,Room 660
South Korea 1-2 Mexico,Rostov Arena
Battle of Roanoke Island,Roanoke Island
Groeve Putberg,Ubachsberg
Fortificació de Boí,Boí
1986 European Athletics Indoor Championships,Madrid
2005 European Athletics Indoor Championships,Madrid
1968 European Indoor Games,Madrid
LeBreton Flats,Somerset Ward
World Esperanto Congress 1986,Beijing
World Esperanto Congress 2004,Beijing
Victoria Barracks G Block,Southbank
Santa Sofia a Via Boccea,Trionfale
Castro de Roques,Subportela
White Swan Inn,Torksey Lock
娥,Yinxu
Holy Cross Preparatory School,Kingston upon Thames
From Vækerø,Oslo City Museum
Portrait of J.C. Dahl,Oslo City Museum
Ski jumping at the 1948 Winter Olympics,Olympiaschanze
Nordic combined at the 1928 Winter Olympics,Olympiaschanze
2017 Congressional baseball shooting,Alexandria
1967 European Rowing Championships,Lac d'Allier
2018-2019 Spanish Figure Skating Championships - senior ice dancing rhythm dance,Logroño
Tasman Island Lighthouse,Port Arthur
1989 Plume d’Or,Caldas da Rainha
Nicolas Sarkozy Dakar address,Cheikh Anta Diop University
1986 Plume d’Or,Linz
Second Battle of Petersburg,Petersburg
Mayesbrook Park School,Dagenham
St Bartholomew's Church,Heigham
St Bartholomew's Church,Heigham
2014–15 Croatian presidential election,Croatia
1912 European Rowing Championships,Lake Geneva
1896 European Rowing Championships,Lake Geneva
2013 Australian Grand Prix,Melbourne Grand Prix Circuit
2018 Australian Grand Prix,Melbourne Grand Prix Circuit
2011 Australian Grand Prix,Melbourne Grand Prix Circuit
2010 Australian Grand Prix,Melbourne Grand Prix Circuit
2009 Australian Grand Prix,Melbourne Grand Prix Circuit
2008 Australian Grand Prix,Melbourne Grand Prix Circuit
2006 Australian Grand Prix,Melbourne Grand Prix Circuit
2005 Australian Grand Prix,Melbourne Grand Prix Circuit
Grand Army of the Republic Cemetery,Capitol Hill
2003 NHL Entry Draft,Bridgestone Arena
VOILA 2019 - Visualization and Interaction for Ontologies and Linked Data,Auckland
2005 Bitburger Open Badminton Championships,Saarbrücken
2004 Bitburger Open Badminton Championships,Saarbrücken
2003 Bitburger Open Badminton Championships,Saarbrücken
2002 BMW Open Badminton Championships,Saarbrücken
1967 Swedish Open Badminton Championships,Borås
1972 Swedish Open Badminton Championships,Borås
1963 European Rowing Championships,Lake Bagsværd
1953 European Rowing Championships,Lake Bagsværd
Platan javorolistý na Karlově náměstí,Charles Square
1st International Workshop on Deep Learning for Knowledge Graphs and Semantic Technologies,Aldemar Knossos Royal
1971 European Athletics Championships,Helsinki
10th Chess Olympiad,Helsinki
1913 European Rowing Championships,Ghent–Terneuzen Canal
Vaal de Grace Golf Estate,Parys
1988 Dow Classic,Edgbaston Priory Club
1990 Dow Classic,Edgbaston Priory Club
2002 DFS Classic,Edgbaston Priory Club
2000 DFS Classic,Edgbaston Priory Club
1999 DFS Classic,Edgbaston Priory Club
1997 DFS Classic,Edgbaston Priory Club
1996 DFS Classic,Edgbaston Priory Club
1995 DFS Classic,Edgbaston Priory Club
1989 Dow Classic,Edgbaston Priory Club
2005 DFS Classic,Edgbaston Priory Club
2006 DFS Classic,Edgbaston Priory Club
2012 AEGON Classic,Edgbaston Priory Club
1999 DFS Classic,Edgbaston Priory Club
1997 DFS Classic,Edgbaston Priory Club
1995 DFS Classic,Edgbaston Priory Club
1994 DFS Classic,Edgbaston Priory Club
1992 Dow Classic,Edgbaston Priory Club
1990 Dow Classic,Edgbaston Priory Club
1989 Dow Classic,Edgbaston Priory Club
1987 Dow Chemical Classic,Edgbaston Priory Club
1986 Edgbaston Cup,Edgbaston Priory Club
1985 Edgbaston Cup,Edgbaston Priory Club
Battle of Shiloh,Hardin County
Johanneshov ice stadium,Johanneshov
Pampus,Muiderberg
RingCentral Coliseum,Oakland
Menoken Indian Village Site,Menoken
1920 European Rowing Championships,Mâcon regatta course
1894 European Rowing Championships,Mâcon regatta course
2007 Cup of China - ice dancing original dance,Harbin International Conference Exhibition and Sports Center
A Stop on the Journey,Hôtel de Rochechouart
2017 Nasiriyah attacks,Nasiriyah
Pillory of Cerva,Cerva
Battle of Rio de Janeiro,Rio de Janeiro
Rio Open,Rio de Janeiro
1896 United States presidential election in Arkansas,Arkansas
Kallahti,Vuosaari
Belgian military cemetery in Hoogstade,Hoogstade
Second Battle of Winchester,Frederick County
Ziegler hospital ball fountain,Ziegler hospital
Ziegler hospital ball fountain,Ziegler hospital
Ziegler hospital ball fountain,Ziegler hospital
Ziegler hospital ball fountain,Ziegler hospital
Ziegler hospital ball fountain,Ziegler hospital
Ziegler hospital ball fountain,Ziegler hospital
Appliqué inv. 724,Arenys de Mar Museum
Lace sample inv. 851,Arenys de Mar Museum
Appliqué inv. 9619,Arenys de Mar Museum
Appliqué inv. 9472,Arenys de Mar Museum
Mediterranean Conference Centre,Valletta
1984 Plume d’Or,Valletta
24th Chess Olympiad,Valletta
Victor Emmanuel II,Piazza Maggiore
Fort Gellibrand,Williamstown
Zafarronada de Omaña,Riello
2015 World Championships in Athletics – Men's 100 metres,Beijing National Stadium
Athletics at the 2008 Summer Olympics – Men's 4 × 100 metres relay,Beijing National Stadium
Athletics at the 2008 Summer Olympics – Men's 200 metres,Beijing National Stadium
Camp des Loges,Île-de-France
Carnival of Basel,Basel
Carnival of Basel,Basel
2012 NHL Entry Draft,PPG Paints Arena
RC Toulonnais,Toulon
2001 Denmark Open Badminton Championships,Farum
2002 Denmark Open Badminton Championships,Farum
Brambletye School,East Grinstead
aaruf - aarab,animal park Dählhölzli
2009 NHL Entry Draft,Centre Bell
Maria chapel,Heerlen
Gyeongpo Ice Hall,Gangneung
1946 Swedish Badminton Championships,Malmö
1944 Swedish Badminton Championships,Malmö
1942 Swedish Badminton Championships,Malmö
1940 Swedish Badminton Championships,Malmö
1938 Swedish Badminton Championships,Malmö
1962 Swedish Open Badminton Championships,Malmö
1958 Swedish Open Badminton Championships,Malmö
1988 Swedish Open Badminton Championships,Malmö
"Tapestry fragment ""Quand Dieu vouldra""",M-Museum Leuven
Glasgow Cenotaph,Glasgow
"35 Marywood Square, Lamp Standard",Glasgow
"23 Marywood Square, Lamp Standard",Glasgow
"7 Marywood Square, Lamp Standard",Glasgow
"Antonine Wall, Balmore Road to Summerston",Glasgow
"Antonine Wall, River Kelvin to 120m NE of Balmuildy Cottages",Glasgow
"Antonine Wall, Summerston to River Kelvin",Glasgow
"Antonine Wall, Crow Hill to Balmore Road",Glasgow
Leicester Tigers,Leicester
Frankfurt Galluswarte station,Gallus
Gerry Weber Open,Gerry Weber Stadion
Kylix by the Providence Painter,Museum of Antiquities of the University of Heidelberg
Kylix by the Providence Painter,Museum of Antiquities of the University of Heidelberg
Attic black-figure votive plate,Museum of Antiquities of the University of Heidelberg
Kylix by the Providence Painter,Museum of Antiquities of the University of Heidelberg
Castro of Monte Mozinho,Gallaecia
Castro of Monte Mozinho,Gallaecia
Lord Nelson Inn,Brindle
2013 FA Women's Cup Final,Keepmoat Stadium
Docklands Stadium,"Harbour Esplanade, Docklands"
Docklands Stadium,"Harbour Esplanade, Docklands"
1979 Plume d’Or,Seixal
Horses Amphora,Athens
Horses Amphora,Athens
Horses Amphora,Athens
1969 European Athletics Championships,Athens
Budvar Arena,České Budějovice
Eisstadion Biel,Biel/Bienne
Kongresshaus,Biel/Bienne
Typhoon Goni,Mariana Islands
Typhoon Dolphin,Mariana Islands
Typhoon Fran,Mariana Islands
Typhoon Dolphin,Caroline Islands
Typhoon Goni,Guam
Theobalds House,Cedars Park
St Paul's College,Gilles Plains
2nd U-boat Flotilla,Wilhelmshaven
Trafford Training Centre,Carrington
Castro de Castro Verde,Castro Verde
Rugby union at the 1900 Summer Olympics,Vélodrome de Vincennes
World Esperanto Congress 1933,Cologne
The 58th annual meeting of the Association for Computational Linguistics,Hyatt Regency Seattle
AS Béziers Hérault,Béziers
2018 FA Women's Cup Final,Wembley Stadium
2017 FA Women's Cup Final,Wembley Stadium
Wembley Stadium,Wembley
Wembley Stadium,Wembley
2011 FA Cup Final,Wembley Stadium
1956 FA Cup Final,Wembley Stadium
2008 FA Cup Final,Wembley Stadium
1987 FA Cup Final,Wembley Stadium
"Grave Concerns: Death, Landscape, and Locality in Medieval Society",University of Durham
Passyunk Avenue Bridge,Philadelphia
Diana and the Nymph Britomartis,Château de Chambord
Diana Kills the Children of Niobe,Château de Chambord
Diana Between the Giants,Château de Chambord
The Death of Chiore,Château de Chambord
1930 European Rowing Championships,Meuse
Nyesettvár,Mátra
Tumut Post Office,Tumut
2007 NHK Trophy - ice dancing original dance,Sendai Gymnasium
Fort Kastella,Maluku Islands
England 6-1 Panama,Nizhny Novgorod Stadium
1988 European Athletics Indoor Championships,Budapest
1983 European Athletics Indoor Championships,Budapest
The 22nd ACM Conference on Computer-Supported Cooperative Work and Social Computing,Austin
Twenty-fifth Conference on Neural Information Processing Systems,Granada
Wall Street bombing,Manhattan
September 11 attacks,Manhattan
Memorial Gilded Ewer for Amsterdam Guild in Memory of the Artist's Brother,Rijksmuseum
2018 Azerbaijani presidential election,Azerbaijan
Portrait of Madame Récamier,Room 702
Portrait of Madame Récamier,Room 702
Athletics at the 2012 Summer Olympics – Men's 4 × 100 metres relay,London Stadium
Athletics at the 2012 Summer Olympics – Men's 200 metres,London Stadium
Fourth International Workshop on Visualization and Interaction for Ontologies and Linked Data,Monterey
Paris Masters,AccorHotels Arena
2007 Trophée Eric Bompard - ice dancing original dance,AccorHotels Arena
2008 Trophée Eric Bompard - ice dancing original dance,AccorHotels Arena
2006 Skate Canada International - ice dancing original dance,Save-On-Foods Memorial Centre
the silent doorman,Kirchenfeldbrücke
the silent doorman,Kirchenfeldbrücke
as the crow flies Bern-Schwäbisch Hall,Brünnengut
as the crow flies Bern-Schwäbisch Hall,Brünnengut
2000 Estonian Badminton Championships,Tallinn
1996 Estonian Badminton Championships,Tallinn
1994 Estonian Badminton Championships,Tallinn
1991 Estonian Badminton Championships,Tallinn
Basilica of Candelaria,Tenerife
Békásmegyer Explosion,Békásmegyer
The Speyside distillery,Kingussie
Jogo Padrão,Museu Paulista
Copo,Museu Paulista
Copo,Museu Paulista
Copo,Museu Paulista
Copo,Museu Paulista
Copo,Museu Paulista
Chapa Circular,Museu Paulista
Chapa Circular,Museu Paulista
Chapa Circular,Museu Paulista
Homenagem Ao Comendador Antonio Devoto,Museu Paulista
Prêmio Gualco,Museu Paulista
"Concurso ""Quem Deu Asas Ao Homem""",Museu Paulista
"Homenagem da Municipalidad Del Rosário, de Santa Fé, Ao Centenário da Independência do Brasil",Museu Paulista
"Homenagem da Municipalidad Del Rosário, de Santa Fé, Ao Centenário da Independência do Brasil",Museu Paulista
"Homenagem da Municipalidad Del Rosário, de Santa Fé, Ao Centenário da Independência do Brasil",Museu Paulista
Medalha Inter Aliados 1914-1918,Museu Paulista
Homenagem do Aero Club de France A Santos Dumont,Museu Paulista
Homenagem do Aero Club de France A Santos Dumont,Museu Paulista
Cinqüentenário do 1º Vôo do 14 Bis de Santos Dumont,Museu Paulista
Homenagem do Aerolloyd Iguassú A Santos Dumont,Museu Paulista
Plaqueta em Homenagem A Santos Dumont,Museu Paulista
Dinâmica do Povoamento,Museu Paulista
Conhecimento Cartográfico,Museu Paulista
Condições Oceanográficas,Museu Paulista
Animais de Criação,Museu Paulista
Lagôa Dourada . Commissão Geographica e Geologica de Minas Gerais Flha. Nº. 27,Museu Paulista
Planta do Sitio do Piquiry,Museu Paulista
1985 Plume d’Or,A Coruña
29th U-boat Flotilla,La Spezia
College Hall,Wokingham
1981 Plume d’Or,Vigo
Berlin Westkreuz station,Halensee
World Esperanto Congress 2001,Zagreb
Kaaswaag,Purmerend
Madurankuliya Wind Farm,Puttalam
"Aberdeen, Maryland shooting",Aberdeen
"Aberdeen, Hazlehead Avenue, Hazelhead Park, K6 Telephone Kiosk",Aberdeen
Boston Marathon bombings,Boston
Workshop at ESWC 2019 on Deep Learning for Knowledge Graphs,Grand Hotel Bernardin
Wall of Češov,Češovské valy
Sutherland Springs church shooting,Sutherland Springs
St. Peter's Parish Church,Hrvatski trg
2016 World Single Distance Speed Skating Championships – Women's 500 metres,Kolomna
2016 World Single Distance Speed Skating Championships – Men's mass start,Kolomna
2016 World Single Distance Speed Skating Championships – Men's 500 metres,Kolomna
2016 World Single Distance Speed Skating Championships – Women's 1500 metres,Kolomna
2016 World Single Distance Speed Skating Championships – Women's team pursuit,Kolomna
2016 World Single Distance Speed Skating Championships – Men's 5000 metres,Kolomna
2016 World Single Distance Speed Skating Championships – Women's 5000 metres,Kolomna
Digital Humanities 2018,Mexico City
Ruthin School,Ruthin
14th Chess Olympiad,Leipzig
The Last Judgment,National Gallery of Art
1914 FA Cup Final,Crystal Palace National Sports Centre
Twenty-Second Annual Conference on Neural Information Processing Systems,Hyatt Regency Vancouver
Twenty-fourth Conference on Neural Information Processing Systems,Hyatt Regency Vancouver
Portrait of Ercole Bottrigari.,"Palazzo Giustinian Lolin, Venice"
Portrait of Françoise-Auguste Gevaert.,"Palazzo Giustinian Lolin, Venice"
Portrait of Anton Francesco Doni.,"Palazzo Giustinian Lolin, Venice"
Portrait of Alessandro Marcello.,"Palazzo Giustinian Lolin, Venice"
Portrait of Jules Beer,"Palazzo Giustinian Lolin, Venice"
Portrait of unknown,"Palazzo Giustinian Lolin, Venice"
Portrait of Nicolò Coccon.,"Palazzo Giustinian Lolin, Venice"
Equestrian statue of Dom Pedro I,Praça Tiradentes
1991 Australian Grand Prix,Adelaide Street Circuit
1990 Australian Grand Prix,Adelaide Street Circuit
1988 Australian Grand Prix,Adelaide Street Circuit
1987 Australian Grand Prix,Adelaide Street Circuit
1986 Australian Grand Prix,Adelaide Street Circuit
1985 Australian Grand Prix,Adelaide Street Circuit
Castro de Lama de Ouriço,Alvarelhos
"Benjamin Netanyahu speech to joint session of Congress, 2015",United States Capitol
Vallibel Wind Farm,Bithugalgama
2004 FA Women's Cup Final,Kiyan Prince Foundation Stadium
St. Hedwig's Cathedral,Mitte
Berlin Brandenburger Tor station,Mitte
Unter den Linden,Mitte
Unter den Linden,Mitte
2017 UEFA Women's Champions League Final,Cardiff City Stadium
Ciudad Deportiva de Abegondo,Abegondo
Baumschulenweg station,Baumschulenweg
1980 European Athletics Indoor Championships,Sindelfingen
29th Chess Olympiad,Novi Sad
Kengis,Pajala civil parish
1932 European Rowing Championships,Sava
Worcester Warriors,Worcester
Leidschenveen,Leidschenveen
First Battle of the Marne,Marne
Church of All Nations,Gethsemane
"Antonine Wall, 350m SSE of Inchyra Grange Hotel",Falkirk
"Antonine Wall, 170m NNW to 305m NE of Falkirk High School",Falkirk
"Antonine Wall, 320m S of Inchyra Grange Hotel",Falkirk
"Antonine Wall, 120m SSW of Woodside Cottage",Falkirk
"Antonine Wall, Callendar Park, Falkirk",Falkirk
"Antonine Wall,Nether Kinneil-Inveravon,rampart & ditch",Falkirk
"Antonine Wall, Seabegs Wood, rampart, ditch and Military Way",Falkirk
"Antonine Wall, Millhall Burn to River Avon",Falkirk
"Antonine Wall and Mumrills fort, Sandy Loan to A905, Falkirk",Falkirk
"Antonine Wall, Lime Road to Tamfourhill",Falkirk
Adelaide International,Memorial Drive Tennis Centre
Adelaide International,Adelaide
2017 Las Vegas shooting,Las Vegas Village
