Subject,Object
Evangelical Lutheran Church in Northern Germany,Evangelical Church in Germany
New York State Senate,New York State Legislature
Porta Sant'Alessandro,Fortified city of Bergamo
phosphoglycerate kinase    Rv1437,"Phosphoglycerate kinase, N-terminal"
phosphoglycerate kinase    Rv1437,"Phosphoglycerate kinase, N-terminal"
PGC 58501,[TSK2008] 816
2009 NHK Trophy - ice dancing compulsory dance,2009 NHK Trophy - ice dancing
Puerta del Cambrón,Historic City of Toledo
Synagogue of Santa María la Blanca,Historic City of Toledo
semolina,Basbousa
"Multicopper oxidase, type 2","L-ascorbate oxidase, plants"
fried rice,Peruvian cuisine
PGC 66558,[CHM2007] LDC 1458
"boundary walls to 1, 3 and 5 Grosvenor Mount","1, 3 and 5 Grosvenor Mount"
Volvo Open Cup 37th - senior ice dance rhythm dance,Volvo Open Cup 37th - senior ice dance
Porta San Pietro,City walls of Lucca
Porta San Donato,City walls of Lucca
Porta Elisa,City walls of Lucca
Skillingmark,Värmland
Rudskoga,Värmland
Hammarö,Värmland
Bogen,Värmland
Kröller-Müller Museum,Kröller Müller Museum complex
Kröller-Müller Museum,Kröller Müller Museum complex
1944,1940s
1948,1940s
Ethiopia,East Africa
Zambia,East Africa
Uganda,East Africa
1982 German Grand Prix,1982 Formula One season
2006 Grand Prix d'Isbergues,2006 French Road Cycling Cup
680s,7th century
stable in Mommola Manor,Mommola Manor
Seven Days Battles,American Civil War
Second Battle of Winchester,American Civil War
Second Battle of Petersburg,American Civil War
Second Battle of Deep Bottom,American Civil War
Second Battle of Corinth,American Civil War
Battle of Roanoke Island,American Civil War
Battle of Richmond,American Civil War
Siege of Port Hudson,American Civil War
Battle of Peebles's Farm,American Civil War
Passepied,Suite bergamasque
Clair de lune,Suite bergamasque
Menuet,Suite bergamasque
Prélude,Suite bergamasque
RNA polymerase sigma-70,RNA polymerase sigma-E type
University of Montana School of Law,University of Montana
Orelle,Les Trois Vallées
Bisharp,list of Pokémon introduced in Generation V
Durant,list of Pokémon introduced in Generation V
Escavalier,list of Pokémon introduced in Generation V
NGC 6845,[CHM2007] HDC 1089
2018 Australian Grand Prix,2018 Formula One World Championship
United States House of Representatives,United States Congress
urease accessory protein UreF    Rv1851,Urease accessory protein UreF
urease accessory protein UreF    Rv1851,Urease accessory protein UreF
Île Saint-Paul,Saint-Paul and Amsterdam
Île Amsterdam,Saint-Paul and Amsterdam
Immunoglobulin subtype,Interleukin-1 receptor family
2017 Paris–Roubaix,2017 UCI World Tour
2017 La Flèche Wallonne,2017 UCI World Tour
2017 Paris–Nice,2017 UCI World Tour
The Beatles Swedish discography,The Beatles discography
The Beatles UK discography,The Beatles discography
The Beatles international discography,The Beatles discography
2009 Rostelecom Cup - ice dancing compulsory dance,2009 Rostelecom Cup - ice dancing
stable in Wiurila Manor,Wiurila Manor
1998 FA Women's Cup Final,1997–98 FA Women's Cup
Austria,Central Europe
eugenol,eugenol metabolic process
eugenol,eugenol metabolic process
Mouvement,Images 1st series
Hommage à Rameau,Images 1st series
ketamine,response to ketamine
ketamine,response to ketamine
2005 Toray Pan Pacific Open,2005 WTA Tour
Remus,Roman mythology
Romulus,Roman mythology
Remus,Romulus and Remus
Wynaut,Wynaut and Wobbuffet
20s,1st century
0s,1st century
La Grande Soufrière,Guadeloupe
Squadron 6,Flying Regiment 5
Squadron 6,Flying Regiment 5
Squadron 30,Flying Regiment 5
speech organ,vocal apparatus
"2018 Madrid Challenge by La Vuelta, stage 1",2018 Madrid Challenge by La Vuelta
"Garden Terrace, Walls And Gateway To Number 2 Hilton Court",Hilton Court
Porta Nuova,walls of Grosseto
Torre del Pubill,Barruera
PGC 62346,[T2015] nest 200004
PGC 62346,[CHM2007] HDC 1048
"Gates, Wall and Bollards to 89 Weetwood Lane",89 Weetwood Lane
Al Seckel: Visual illusions that show how we,TED2004
Sheila Patek: The shrimp with a kick!,TED2004
Susan Savage-Rumbaugh: The gentle genius of bonobos,TED2004
Chris Anderson: Technology's long tail,TED2004
Eve Ensler: Happiness in body and soul,TED2004
Stefan Sagmeister: Happiness by design,TED2004
"Jennifer Lin: Improvising on piano, aged 14",TED2004
Steven Levitt: The freakonomics of crack dealing,TED2004
"Malcolm Gladwell: Choice, happiness and spaghetti sauce",TED2004
Golan Levin: Software,TED2004
Duke Ellington Orchestra discography,Duke Ellington discography
University of Idaho College of Law,University of Idaho
Main Street,Utah State Route 265
University Place,Utah State Route 265
Lakeview,Utah State Route 265
University of Virginia,Monticello and the University of Virginia in Charlottesville
University of Virginia,Monticello and the University of Virginia in Charlottesville
University of Virginia,Monticello and the University of Virginia in Charlottesville
University of Virginia,Monticello and the University of Virginia in Charlottesville
University of Virginia,Monticello and the University of Virginia in Charlottesville
Β,Greek alphabet
Μ,Greek alphabet
Π,Greek alphabet
Υ,Greek alphabet
lung development,respiratory tube development
Goods and Services Tax,list of Acts of the Parliament of India for 2017
"Union Territory Goods and Services Tax Act, 2017",list of Acts of the Parliament of India for 2017
"Integrated Goods and Services Tax Act, 2017",list of Acts of the Parliament of India for 2017
"Central Goods and Services Tax Act, 2017",list of Acts of the Parliament of India for 2017
IC 5364,[CHM2007] LDC 1599
NGC 4235,Virgo Cluster
Messier 61,[CHM2007] HDC 720
Messier 61,Virgo Cluster
NGC 4235,[CHM2007] LDC 904
UGC 8053,Virgo Cluster
UGC 7942,Virgo Cluster
Roxane Gay: Confessions of a bad feminist,TEDWomen 2015
Marlene Zuk: What we learn from insects’ kinky sex lives,TEDWomen 2015
Sakena Yacoobi: How I stopped the Taliban from shutting down my school,TEDWomen 2015
Rich Benjamin: My road trip through the whitest towns in America,TEDWomen 2015
Nancy Lublin: The heartbreaking text that inspired a crisis help line,TEDWomen 2015
Achenyo Idachaba: How I turned a deadly plant into a thriving business,TEDWomen 2015
Alaa Murabit: What my religion really says about women,TEDWomen 2015
Nonny de la Peña: The future of news? Virtual reality,TEDWomen 2015
Rana el Kaliouby: This app knows how you feel -- from the look on your face,TEDWomen 2015
Puerta de San Andrés,city walls of Segovia
Nachtlied,8 Geistliche Gesänge
biophysics,physics
laser science,physics
medical physics,physics
cryophysics,physics
solid-state physics,physics
1978 German Grand Prix,1978 Formula One season
The Jimi Hendrix Experience discography,Jimi Hendrix discography
575 King Street,Avenues and Neighbourhood Heritage Conservation District
574 Charlotte Street,Avenues and Neighbourhood Heritage Conservation District
573 King Street,Avenues and Neighbourhood Heritage Conservation District
573 Bolivar Street,Avenues and Neighbourhood Heritage Conservation District
572 Charlotte Street,Avenues and Neighbourhood Heritage Conservation District
569 Bolivar Street,Avenues and Neighbourhood Heritage Conservation District
568 Charlotte Street,Avenues and Neighbourhood Heritage Conservation District
567 King Street,Avenues and Neighbourhood Heritage Conservation District
287 Park Street North,Avenues and Neighbourhood Heritage Conservation District
285 Park Street North,Avenues and Neighbourhood Heritage Conservation District
283 Park Street North,Avenues and Neighbourhood Heritage Conservation District
489 Bolivar Street,Avenues and Neighbourhood Heritage Conservation District
487 Bolivar Street,Avenues and Neighbourhood Heritage Conservation District
485 Bolivar Street,Avenues and Neighbourhood Heritage Conservation District
485½ Bolivar Street,Avenues and Neighbourhood Heritage Conservation District
483 Bolivar Street,Avenues and Neighbourhood Heritage Conservation District
481 Bolivar Street,Avenues and Neighbourhood Heritage Conservation District
479 Bolivar Street,Avenues and Neighbourhood Heritage Conservation District
1993 European Grand Prix,1993 Formula One season
2018 Paris–Roubaix,2018 UCI World Tour
2018 La Flèche Wallonne,2018 UCI World Tour
2018 Paris-Nice,2018 UCI World Tour
2018 Paris-Nice,2018 UCI World Tour
2018 Paris-Nice,2018 UCI World Tour
2018 Paris-Nice,2018 UCI World Tour
Portal del Bisbe,Roman city wall in Barcelona
mayor of Bilbao,Bilbao municipality
Jardins sous la pluie,Estampes
La soirée dans Grenade,Estampes
Pagodes,Estampes
Sat In Your Lap / Lord Of The Reedy River,Kate Bush Irish singles discography
Annener Gußstahlwerk concentration camp,list of subcamps of Buchenwald
Annener Gußstahlwerk concentration camp,list of subcamps of Buchenwald
stable in Utsjoki police station,Utsjoki police station
grave of saint John of Rila,Rila Monastery
Wapping railway station,London Underground
Aldwych tube station,London Underground
Wapping railway station,London Underground
Surrey Quays railway station,London Underground
Aldwych tube station,London Underground
Parsons Green tube station,London Underground
1985 Canadian Grand Prix,1985 Formula One season
1985 Australian Grand Prix,1985 Formula One season
1985 European Grand Prix,1985 Formula One season
1985 German Grand Prix,1985 Formula One season
stable and shed 2 in Ainola,Ainola
Iva Zanicchi international discography,Iva Zanicchi discography
Paoay Church,Baroque Churches of the Philippines
Miagao Church,Baroque Churches of the Philippines
Axwell & Ingrosso discography,More Than You Know
Kerman,Kerman County
2008 Trophée Eric Bompard - ice dancing compulsory dance,2008 Trophée Eric Bompard - ice dancing
V* V991 Ori,LDN 1641
V* V1076 Ori,LDN 1641
V* V2341 Ori,LDN 1641
[RHS2000] 1-1106,LDN 1641
Portal-capilla de San Miguel,Fortified site of Ateca
"Boundary Wall To Grosvenor House, Grosvenor Mount",Grosvenor House With Terrace Walls
Zeta Phoenicis,** RMK 2
triceps surae,calf
gastrocnemius muscle,triceps surae
ESO 268-34,[T2015] nest 100003
ESO 323-18,[CHM2007] LDC 916
ESO 268-34,[CHM2007] LDC 916
ESO 323-18,[CHM2007] HDC 730
Tropical Depression Eighteen-E,1988 Pacific hurricane season
Tropical Depression Fifteen-E,1988 Pacific hurricane season
Tropical Depression Thirteen-E,1988 Pacific hurricane season
Tropical Depression Nine-E,1988 Pacific hurricane season
Tropical Depression Four-E,1988 Pacific hurricane season
Tropical Depression One-E,1988 Pacific hurricane season
Tropical storm Isaac,1988 Atlantic hurricane season
Tropical storm Unnamed,1988 Atlantic hurricane season
Tropical storm Ernesto,1988 Atlantic hurricane season
Cain,Cain and Abel
Abel,Cain and Abel
Egypt,Middle East
Turkey,Middle East
antibacterial peptide LL-37,Antimicrobial peptides
antibacterial peptide LL-37,Neutrophil degranulation
Texas Senate,Texas Legislature
Nigeria,West Africa
2016 World Single Distance Speed Skating Championships – Women's 500 metres,2016 World Single Distance Speed Skating Championships
2016 World Single Distance Speed Skating Championships – Men's mass start,2016 World Single Distance Speed Skating Championships
2016 World Single Distance Speed Skating Championships – Men's 500 metres,2016 World Single Distance Speed Skating Championships
2016 World Single Distance Speed Skating Championships – Women's 1500 metres,2016 World Single Distance Speed Skating Championships
2016 World Single Distance Speed Skating Championships – Women's team pursuit,2016 World Single Distance Speed Skating Championships
2016 World Single Distance Speed Skating Championships – Men's 5000 metres,2016 World Single Distance Speed Skating Championships
2016 World Single Distance Speed Skating Championships – Women's 5000 metres,2016 World Single Distance Speed Skating Championships
Gothenburg Municipality,Västergötland
Gothenburg Municipality,Västergötland
Gothenburg Municipality,Västergötland
Gothenburg Municipality,Bohuslän
Porte d'Orange de Carpentras,Ramparts of Carpentras
2006 FA Women's Cup Final,2005–06 FA Women's Cup
Basilica of the Assumption,Strahov Monastery
ESO 488-60,[TSK2008] 615
Governor of Maryland,Government of Maryland
1967 Dutch Grand Prix,1967 Formula One season
anterior auricular muscle,auricular muscle
2007 UCI Road World Championships – Women's road race,2007 UCI Road World Championships
grave of Garegin Nzhdeh,Spitakavor Monastery
Beyazıt Tower,Historic Areas of Istanbul
Mintaka,Orion's Belt
Nous,psychology terminology
Bundestag of Germany,federal level of Germany
Tori-shima,Izu Islands
Kōzu-shima,Izu Islands
"2018 Czech Cycling Tour, stage 1",2018 Czech Cycling Tour
2014 Grand Prix d'Isbergues,2014 UCI Europe Tour
V* AN CrB,Ursa Major Moving Group
2005 UCI Road World Championships – Women's road race,2005 UCI Road World Championships
John 20,Gospel of John
2017 FA Women's Cup Final,2016–17 FA Women's Cup
2018 FA Women's Cup Final,2017–18 FA Women's Cup
Jay Park discography,Jay Park
Tropical Storm Gordon,2018 Atlantic hurricane season
Colegio Mayor Diego de Covarrubias,Complutense University of Madrid
Colegio Mayor Universitario San Juan Evangelista,Complutense University of Madrid
Colegio Mayor Universitario Chaminade,Complutense University of Madrid
Imperial College Business School,Imperial College London
1980 German Grand Prix,1980 Formula One season
Porter Wagoner and Dolly Parton discography,Dolly Parton discography
Càrn Eige,Northwest Highlands
Càrn Eige,Northwest Highlands
Càrn Eige,Northwest Highlands
Càrn Eige,Northwest Highlands
September 11 attacks,terrorism in the United States
V* EW Dra,** ENG 57
Towne Centre Boulevard,Provo Towne Centre
Eve,Adam and Eve
ras el hanout,North African cuisine
pour les accords,Études
pour les arpèges composés,Études
pour les sonorités opposées,Études
pour les notes répétées,Études
pour les agréments,Études
pour les degrés chromatiques,Études
pour les huit doigts,Études
pour les octaves,Études
pour les sixtes,Études
pour les quartes,Études
Tropical depression Twenty-Two-E,1983 Pacific hurricane season
Tropical depression Two-C,1983 Pacific hurricane season
Tropical depression One-C,1983 Pacific hurricane season
1990 Australian Grand Prix,1990 Formula One season
West Ham station,Docklands Light Railway
Bank and Monument stations,Docklands Light Railway
Canning Town,Docklands Light Railway
Arizona Senate,Arizona State Legislature
Oronto Group,Keweenawan Supergroup
Bayfield group,Keweenawan Supergroup
1993 Internationaux de Strasbourg,1993 WTA Tour
V* V1791 Sgr,NGC 6530
V* V1768 Sgr,NGC 6530
V* V1784 Sgr,NGC 6530
V* V1779 Sgr,NGC 6530
Ronnie Lane & Slim Chance discography,Ronnie Lane discography
Athinaikos women's basketball,Athinaikos A.C.
Municipal elections 2017 in Tervo in Finland,2017 Finnish municipal elections
Municipal elections 2017 in Tammela in Finland,2017 Finnish municipal elections
Municipal elections 2017 in Sastamala in Finland,2017 Finnish municipal elections
Municipal elections 2017 in Tohmajärvi in Finland,2017 Finnish municipal elections
Municipal elections 2017 in Tervola in Finland,2017 Finnish municipal elections
Municipal elections 2017 in Sysmä in Finland,2017 Finnish municipal elections
Municipal elections 2017 in Taivalkoski in Finland,2017 Finnish municipal elections
Municipal elections 2017 in Vaala in Finland,2017 Finnish municipal elections
Municipal elections 2017 in Taivassalo in Finland,2017 Finnish municipal elections
Municipal elections 2017 in Säkylä in Finland,2017 Finnish municipal elections
Municipal elections 2017 in Tampere in Finland,2017 Finnish municipal elections
Municipal elections 2017 in Teuva in Finland,2017 Finnish municipal elections
1965 Dutch Grand Prix,1965 Formula One season
2005 Dutch Open,2005 ATP Tour
botany,biology
Tony Porter: A call to men,TEDWomen 2010
Tyrone Hayes + Penelope Jagessar Chaffer: The toxic baby,TEDWomen 2010
Courtney Martin: This isn't her mother's feminism,TEDWomen 2010
"Elizabeth Lesser: Take ""the Other"" to lunch",TEDWomen 2010
Tropical Depression One-C,1986 Pacific hurricane season
Tropical Depression Ten-E,1986 Pacific hurricane season
Tropical Depression One-C,1985 Pacific hurricane season
Waterloo tube station,London Waterloo station
University of Miami School of Business Administration,University of Miami
B-physics,particle physics
Mawson Peak,Big Ben
Alcyone,Pleiades
"2018 Tour de l'Avenir, stage 4",2018 Tour de l'Avenir
Alpha Librae,Castor Moving Group
1949 Paris–Brussels,1949 Challenge Desgrange-Colombo
2002 European Grand Prix,2002 Formula One season
30S ribosomal protein S7    Rv0683,"Ribosomal protein S7, bacterial/organellar-type"
30S ribosomal protein S7    Rv0683,"Ribosomal protein S7, bacterial/organellar-type"
Cl* NGC 5139 LEID 89009,Omega Centauri
Cl* NGC 5139 LEID 44026,Omega Centauri
Cl* NGC 5139 L 1352,Omega Centauri
Cl* NGC 5139 L 1019,Omega Centauri
Cl* NGC 5139 L 1078,Omega Centauri
Cl* NGC 5139 L 1754,Omega Centauri
Cl* NGC 5139 LEID 35035,Omega Centauri
Cl* NGC 5139 LEID 42508,Omega Centauri
Cl* NGC 5139 LEID 23042,Omega Centauri
Cl* NGC 5139 L 823,Omega Centauri
2MASS J13264031-4726599,Omega Centauri
Cl* NGC 5139 L 1076,Omega Centauri
Cl* NGC 5139 LEID 36228,Omega Centauri
Cl* NGC 5139 L 683,Omega Centauri
anathem,religion
South Dakota Senate,South Dakota Legislature
Royal Gate,Real Jardín Botánico de Madrid
April 2016 Kabul attack,War in Afghanistan (2015–)
Abrachia,veterinary medicine
"2018 Adriatica Ionica Race, stage 1",2018 Adriatica Ionica Race
Izeh,Izeh County
Sentinel-3B,Sentinel-3
Sentinel-3A,Sentinel-3
Sentinel-3B,Copernicus Programme
chaperone protein DnaJ    Rv2373c,HSP40/DnaJ peptide-binding
chaperone protein DnaJ    Rv2373c,HSP40/DnaJ peptide-binding
Squadron 34,Flying Regiment 3
2008 Cup of Russia - ice dancing compulsory dance,2008 Cup of Russia - ice dancing
Garden Wall And Gateway To North Grange,North Grange
October 2014,2014
September 2014,2014
August 2014,2014
July 2014,2014
June 2014,2014
November 2014,2014
May 2014,2014
April 2014,2014
March 2014,2014
December 2014,2014
November 2014,2014
IC 756,[CHM2007] LDC 861
Mohammed VI - B,Mohammed VI
2011 southern Israel cross-border attacks,Gaza–Israel conflict
1981 German Grand Prix,1981 Formula One season
ghrelin,ghrelin secretion
ghrelin,Preproghrelin peptide
thioredoxin reductase    Rv3913,Thioredoxin reductase
thioredoxin reductase    Rv3913,Thioredoxin reductase
Upper New York Bay,New York Bay
Upper New York Bay,New York Bay
2014 Indian general election in Chennai South Lok Sabha constituency,2014 Indian general election in Tamil Nadu
Nyköping Municipality,Södermanland
1956 Paris-Tours,1956 Challenge Desgrange-Colombo
1956 Paris-Tours,1956 Challenge Desgrange-Colombo
2004 Ladies German Open,2004 WTA Tour
1996 WTA German Open,WTA Tier I tournaments
2003 MasterCard German Open,WTA Tier I tournaments
2004 Ladies German Open,WTA Tier I tournaments
Boden Municipality,Norrbotten
Boden Municipality,Norrbotten
2003 European Grand Prix,2003 Formula One season
Protein kinase domain,Mitogen-activated protein (MAP) kinase kinase kinase kinase
Vice President of the United States,United States Cabinet
1983 European Grand Prix,1983 Formula One season
1983 German Grand Prix,1983 Formula One season
HD 96064,** STF 1506
British Consulate Ibiza,Foreign and Commonwealth Office
British Consulate General Barcelona,Foreign and Commonwealth Office
British Consulate Alicante,Foreign and Commonwealth Office
British Consulate-General Cape Town,Foreign and Commonwealth Office
British Consulate General Jeddah,Foreign and Commonwealth Office
British Consulate General Ekaterinburg,Foreign and Commonwealth Office
British Vice Consulate Portimão,Foreign and Commonwealth Office
British Consulate General Auckland,Foreign and Commonwealth Office
starch,starch metabolic process
Tunisia,North Africa
Bosphorus Istanbul Cup 2018 - senior ice dance rhythm dance,Bosphorus Istanbul Cup 2018 - senior ice dance
Bosphorus Istanbul Cup 2018 - senior ice dance rhythm dance,Bosphorus Istanbul Cup 2018 - senior ice dance
Valloire,Galibier-Thabor
Valmeinier,Galibier-Thabor
Sergio Mendes & Brasil '66 discography,Sérgio Mendes discography
Battle of Pea Ridge,Trans-Mississippi Theater of the American Civil War
Askersund Municipality,Närke
Narita interchange,Higashi-Kantō Expressway
Narita interchange,Shin-Kūkō Expressway
1884,1880s
1884,1880s
2009 Australian Grand Prix,2009 Formula One season
2009 European Grand Prix,2009 Formula One season
French National Assembly,French Parliament
2006 Dutch Open,2006 ATP Tour
parabolic arch of Claravalls,Claravalls
[MMH2011] 72,Hydra Cluster
[MMH2011] HUCD50,Hydra Cluster
[WH2007] UCD 8,Hydra Cluster
[MMH2011] HUCD4,Hydra Cluster
[MMH2011] HUCD45,Hydra Cluster
Oulu Business School,University of Oulu
2018 UEFA Women's Champions League Final,2017–18 UEFA Women's Champions League
2005 Australian Grand Prix,2005 Formula One season
2005 European Grand Prix,2005 Formula One season
Pennsylvania State Senate,Pennsylvania General Assembly
hydrodynamics,fluid dynamics
The Sims Wiki,Wikia
Brickipedia,Wikia
The Sims Wiki,Wikia
Brickipedia,Wikia
St. Helen's Gate,Santa Margherita Lines
Hank Williams With His Drifting Cowboys discography,Hank Williams discography
