Subject,Object
Chad,Cameroon
Central African Republic,Chad
Chad,Central African Republic
Chapple,"Morley, Ontario"
Hale County,Castro County
Surrey,Hampshire
West Sussex,Hampshire
Surrey,Hampshire
Surrey,Berkshire
Berkshire,Surrey
Primiero San Martino di Castrozza,Sagron Mis
Daniel Alcides Carrión Province,Lauricocha Province
Braunau am Inn District,Rottal-Inn
Zürich,Zollikon
Zürich,Oberengstringen
Province of Medio Campidano,Province of Oristano
Rural Municipality of East St. Paul,Rural Municipality of St. Clements
Mongolia,People's Republic of China
Gauthier,Unorganized East Timiskaming District
Monroe County,Lowndes County
Ashburn,Poolesville
Graz-Umgebung District,Bruck-Mürzzuschlag District
Graz-Umgebung District,Voitsberg District
Weiz District,Graz-Umgebung District
Graz-Umgebung District,Weiz District
Graz-Umgebung District,Leibnitz District
Graz-Umgebung District,Deutschlandsberg District
Olney,Norbeck
Chions,Pramaggiore
Waseca,Maidstone
Province of Rome,Province of Rieti
Jenkins Township,Laflin
Saint-Damien,Saint-Zénon
Gmunden District,Kirchdorf an der Krems District
Hojancha Canton,Nandayure Canton
Nandayure Canton,Puntarenas Canton
Abangares Canton,Puntarenas Canton
Stenen,Endeavour
Praga-Północ,Żoliborz
Jefferson County,Claiborne County
Rio de Janeiro,São Paulo
Saint-Mathieu-de-Rioux,Sainte‐Françoise
Minamikawachi District,Nara Prefecture
Rural Municipality of Armstrong,Rural Municipality of Gimli
Nagano,Chikuma
Nagano,Chikuma
Harrison County,Barbour County
Gilmer County,Calhoun County
Lewis County,Pacific County
Marion County,Harrison County
Lewis County,Gilmer County
Harrison County,Lewis County
Izumi Province,Kii Province
Yamato Province,Kii Province
cour Saint-Éloi,passage du Génie
Chaïdar Pasa,Agia Sofia
Chrysaliniotissa,Agia Sofia
Agios Ioannis,Omerie
Omerie,Agia Sofia
Faneromeni,Agia Sofia
Agia Sofia,Faneromeni
cour Saint-Émilion,rue Gabriel-Lamé
cour Saint-Émilion,passage Saint-Vivant
Strenči Municipality,Valka Municipality
cour Damoye,rue Daval
Podkarpackie Voivodeship,Lublin Voivodeship
Podlaskie Voivodeship,Lublin Voivodeship
Lesser Poland Voivodeship,Podkarpackie Voivodeship
Notre-Dame-de-Lourdes,Villeroy
cour Bérard,impasse Guéménée
Bužim Municipality,Cazin Municipality
cour du Chêne-Vert,rue Saint-Nicolas
Hanover,"Stuartburn, Manitoba"
cour des Petites-Écuries,passage des Petites-Écuries
Trois-Rivières,Bécancour
Mārupe Municipality,Olaine Municipality
Ķekava Municipality,Olaine Municipality
Salaspils Municipality,Ikšķile Municipality
Ķekava Municipality,Ikšķile Municipality
Fulda,Vogelsbergkreis
Fulda,Thuringia
Fulda,Bavaria
Bregenz District,Lindau
Bludenz District,Bregenz District
Feldkirch District,Bregenz District
Dornbirn District,Bregenz District
Feldkirch District,Bludenz District
Bregenz District,Bludenz District
Feldkirch District,Dornbirn District
Bregenz District,Dornbirn District
Lévis,Quebec City
Quebec City,Sainte-Catherine-de-la-Jacques-Cartier
Bocholt,Hamminkeln
Qinghe Subdistrict,Aoyuncun Subdistrict
Delaware County,Chester County
Chester County,Lancaster County
Casanova Lerrone,Borghetto d'Arroscia
Sainte-Anne-de-la-Pocatière,Sainte-Louise
Qinglongqiao Subdistrict,Qinghuayuan Subdistrict
Yanyuan Subdistrict,Qinghuayuan Subdistrict
Yanyuan Subdistrict,Zhongguancun Subdistrict
Syrian Catholic Eparchy of Our Lady of Deliverance of Newark,Syrian Catholic Apostolic Exarchate for Canada
Baguio,Tuba
Sherbrooke,Waterville
Sennan District,Wakayama Prefecture
Risley Township,Moore Township
Reutte District,Oberallgäu
Waldeck,"Wymark, Saskatchewan"
Haarlemmermeer,Kaag en Braassem
Haarlemmermeer,Aalsmeer
Gütersloh,Bielefeld
Mjoöfjärden coastal water body,Davids stenar coastal water body
Mjoöfjärden coastal water body,Haraholmsfjärden coastal water body
Esbjerg Municipality,Vejen Municipality
Langhorne,Langhorne Manor
Iserlohn,Hemer
Kassel Government Region,Brunswick Government Region
Darmstadt Government Region,Lower Franconia
Kassel Government Region,Lower Franconia
Darmstadt Government Region,Lower Franconia
Saint-Adelphe,Sainte-Anne-de-la-Pérade
Lac-aux-Sables,Trois-Rives
Saint-Adelphe,Sainte-Thècle
Lac-aux-Sables,Sainte-Thècle
Karlsruhe,Karlsruhe
Jackson Township,Larksville
Sarchí Canton,San Carlos Canton
Tilarán Canton,San Carlos Canton
Phillips County,Yuma County
Kit Carson County,Yuma County
Main-Kinzig-Kreis,Bad Kissingen
Groß-Gerau,Mainz
Main-Kinzig-Kreis,Offenbach
Groß-Gerau,Offenbach
Main-Kinzig-Kreis,Frankfurt am Main
Trevignano,Istrana
Pontotoc County,Garvin County
Örebro County,Dalarna County
Dalarna County,Örebro County
Ōsumi Province,Hyūga Province
Neapoli,Machmout Pasa
Machmout Pasa,Neapoli
Basel,Saint-Louis
Basel,Huningue
Basel,Bottmingen
Basel,Reinach
Tuttlingen,Schwarzwald-Baar district
Tuttlingen,Schwarzwald-Baar district
Tuttlingen,Rottweil
Rottweil,Tuttlingen
Muskogee County,Wagoner County
Naranjo Canton,San Ramón Canton
Pierce County,King County
Rhein-Berg District,Mettmann
Rhein-Kreis Neuss,Mettmann
Ennepe-Ruhr-Kreis,Mettmann
Rhein-Kreis Neuss,Viersen
Ennepe-Ruhr-Kreis,Hagen
Rhein-Kreis Neuss,Mönchengladbach
Ise Province,Owari Province
Dzvina basin,Dnieper basin
Madison County,Attala County
Huntington Township,New Columbus
Odenwaldkreis,Kreis Bergstraße
Kreis Bergstraße,Odenwaldkreis
Saint-Octave-de-Métis,Sainte-Angèle-de-Mérici
North Lidöfjärden coastal water body,Björköfjärden coastal water body
Montreal,Montréal-Est
Longueuil,Montreal
Montreal,Montréal-Est
Eparchy of Lungro,Roman Catholic Diocese of Tursi-Lagonegro
Boden Municipality,Luleå Municipality
Boden Municipality,Luleå Municipality
Byzantine Catholic Eparchy of Ruski Krstur,Apostolic Exarchate of Sofia
Macedonian Catholic Eparchy of the Blessed Virgin Mary Assumed in Strumica-Skopje,Apostolic Exarchate of Sofia
Platte County,Niobrara County
Platte County,Converse County
Kamikawa Subprefecture,Hidaka Subprefecture
Hidaka Subprefecture,Tokachi Subprefecture
Otter Tail County,Wilkin County
Clay County,Wilkin County
Breisgau-Hochschwarzwald,Freiburg im Breisgau
Breisgau-Hochschwarzwald,Emmendingen
"Tabakhane, Nicosia",Ayios Andreas
Lincoln Township,Milton Township
Grant County,Tucker County
Grant County,Kittitas County
Notre-Dame-du-Sacré-Cœur-d'Issoudun,Sainte-Croix
Detern,Barßel
Ikast-Brande Municipality,Vejle Municipality
Ringkøbing-Skjern Municipality,Billund Municipality
Ikast-Brande Municipality,Billund Municipality
Minas Gerais,Mato Grosso do Sul
Goiás,Minas Gerais
Minas Gerais,Bahia
Holmes County,Yazoo County
Lausanne,Le Mont-sur-Lausanne
Lausanne,Prilly
Bergöfjärden coastal water body,Båtöfjärden coastal water body
Bergöfjärden coastal water body,Gussöfjärden coastal water body
Casciana Terme Lari,Ponsacco
Arnasco,Vendone
Praga-Południe,Targówek
Osaka metropolitan area,Kobe metropolitan area
Kobe metropolitan area,Osaka metropolitan area
Osaka metropolitan area,Kobe metropolitan area
Kyoto metropolitan area,Osaka metropolitan area
Saint-Louis-de-Gonzague,Très-Saint-Sacrement
Chaves,Verín
Kappelshamnsviken coastal water body,Gotland north coastal water
Castropol,Boal
Castropol,Vilanova d'Ozcos
Eparchy of Piana degli Albanesi,Roman Catholic Archdiocese of Agrigento
Heerhugowaard,Alkmaar
Heerhugowaard,Alkmaar
Västerbotten County,Västernorrland County
Pleasants County,Washington County
Coppenbrügge,Bad Münder am Deister
Chiclayo Province,Ferreñafe Province
Ciudad Lineal,Vicálvaro
Vicálvaro,Moratalaz
Hortaleza,Ciudad Lineal
Xichang'anjie Subdistrict,Donghuamen Subdistrict
Donghuamen Subdistrict,Chaoyangmen Subdistrict
Duingen,Alfeld
Ústí nad Labem,Velké Chvojno
Ústí nad Labem,Malečov
Ústí nad Labem,Libouchec
Ústí nad Labem,Trmice
Ústí nad Labem,Chuderov
La Durantaye,Saint-Vallier
Hungarian Catholic Eparchy of Miskolc,Hungarian Greek Catholic Archeparchy of Hajdúdorog
Gothenburg Municipality,Partille Municipality
Gothenburg Municipality,Partille Municipality
Gothenburg Municipality,Lerum Municipality
Gothenburg Municipality,Kungälv Municipality
Llanes,Cabrales
Silver Spring,Takoma Park
Silver Spring,Northwest
Aveiro,Águeda
Cagayan de Oro,Talakag
Krimulda Municipality,Pārgauja Municipality
Kocēni Municipality,Pārgauja Municipality
Kocēni Municipality,Priekuļi Municipality
Krimulda Municipality,Limbaži Municipality
Kocēni Municipality,Limbaži Municipality
Salacgrīva Municipality,Limbaži Municipality
Sēja Municipality,Limbaži Municipality
Krimulda Municipality,Līgatne Municipality
Carreño,Corvera de Asturias
Castrillón,Corvera de Asturias
Avilés,Corvera de Asturias
Gijón,Corvera de Asturias
Castrillón,Soto del Barco
Gozón,Avilés
Castrillón,Avilés
Rimouski,Saint-Anaclet-de-Lessard
King,Vaughan
Baix Camp,Baix Ebre
Tarragonès,Baix Camp
Kreševo Municipality,Hadžići Municipality
Ilidža Municipality,Hadžići Municipality
Novi Travnik Municipality,Fojnica Municipality
Kreševo Municipality,Fojnica Municipality
cour de la Ferme-Saint-Lazare,rue Léon-Schwartzenberg
cour de la Ferme-Saint-Lazare,passage de la Ferme-Saint-Lazare
Conejos County,Rio Grande County
Mineral County,Rio Grande County
Alamosa County,Rio Grande County
Conejos County,Taos County
Costilla County,Taos County
San Lorenzo Dorsino,Andalo
Minden-Lübbecke District,Osnabrück
Santarém,Torres Novas
cour du Coq,rue Saint-Sabin
Hinsdale County,San Juan County
La Plata County,San Juan County
Hinsdale County,Ouray County
San Juan County,Skagit County
Kerteminde Municipality,Faaborg-Midtfyn Municipality
Kerteminde Municipality,Odense Municipality
Hradec Králové,Světí
Hradec Králové,Skalice
Hradec Králové,Lochenice
Hradec Králové,Předměřice nad Labem
Hradec Králové,Všestary
Hradec Králové,Opatovice nad Labem
Naha,Tomigusuku
Saint-Zéphirin-de-Courval,Sainte-Brigitte-des-Saults
Drummondville,Saint-Zéphirin-de-Courval
Makati,Pateros
Centre Township,Clear Creek Township
Tamsweg District,Spittal an der Drau District
Lienz District,Spittal an der Drau District
St. Johann im Pongau District,Spittal an der Drau District
Zell am See District,Spittal an der Drau District
Eparchy of Bratislava,Greek Catholic Archeparchy of Prešov
Nyköping Municipality,Trosa Municipality
cour du Minervois,place des Vins-de-France
South Kensington,Wheaton
Kemp Mill,Wheaton
Kemp Mill,Four Corners
South Kensington,Kensington
Penn Lake Park,Bear Creek Township
Kidder Township,Bear Creek Township
Val di Chy,Castellamonte
Mesa County,Montrose County
Delta County,Montrose County
Fannin County,Delta County
Glenolden,Collingdale
Carbon County,Albany County
Carbon County,Moffat County
Oxford,Banbury
Oxford,Banbury
Baca County,Union County
Las Animas County,Union County
Baca County,Morton County
Baca County,Stanton County
Millbourne,Philadelphia
Ventasso,Sillano Giuncugnano
Uzbekistan,Kyrgyzstan
Kazakhstan,Uzbekistan
Uzbekistan,Kazakhstan
Clark County,Columbia County
L'Ascension-de-Notre-Seigneur,Sainte-Monique
McClain County,Grady County
Fiscaglia,Codigoro
Bacolod,Talisay
Bacolod,Murcia
Zizhuyuan Subdistrict,Ganjiakou Subdistrict
Nakatsugaru District,Hirosaki
S n Kvarken coastal water,Hörnefors area coastal water body
S n Kvarken coastal water,Fjärdgrund area coastal water body
Collingsworth County,Hall County
Wilcox,"Hearne, Saskatchewan"
cour Jasmin,rue Jasmin
Dolores County,San Miguel County
Quezon City,San Juan
Manila,San Juan
Zimella,Arcole
Kristianstad Municipality,Osby Municipality
Kristianstad Municipality,Hörby Municipality
Greater Madawaska,North Frontenac
Buckingham,Brackley
Hakodate,Shikabe
"Taht-el-kale, Nicosia","Ayios Antonios, Nicosia"
Greene County,Wayne County
Askersund Municipality,Karlsborg Municipality
Baden District,Wiener Neustadt-Land District
Tulln District,Sankt Pölten-Land District
Baden District,Sankt Pölten-Land District
Baden District,Bruck an der Leitha
Arapahoe County,Denver County
Cheyenne County,Wallace County
Cheyenne County,Greeley County
Brown County,Watonwan County
Martin County,Watonwan County
Borgholm Municipality,Oskarshamn Municipality
Paraguay,Bolivia
Bolivia,Paraguay
Mālpils Municipality,Ogre Municipality
Mālpils Municipality,Amata Municipality
Sigulda Municipality,Amata Municipality
Scugog,Clarington
3rd arrondissement of Paris,1st arrondissement of Paris
4th arrondissement of Paris,1st arrondissement of Paris
10th arrondissement of Paris,18th arrondissement of Paris
11th arrondissement of Paris,10th arrondissement of Paris
1st arrondissement of Paris,2nd arrondissement of Paris
3rd arrondissement of Paris,4th arrondissement of Paris
4th arrondissement of Paris,3rd arrondissement of Paris
5th arrondissement of Paris,1st arrondissement of Paris
6th arrondissement of Paris,1st arrondissement of Paris
4th arrondissement of Paris,11th arrondissement of Paris
Rouyn-Noranda,Abitibi-Ouest
Borgo Chiese,Bagolino
Sainte-Thérèse,Boisbriand
Main-Taunus-Kreis,Hochtaunuskreis
Main-Taunus-Kreis,Rheingau-Taunus-Kreis
North Wales,"Sumneytown, Pennsylvania"
Mercer County,McDowell County
Greenbrier County,Summers County
Pomeranian Voivodeship,Kuyavian-Pomeranian Voivodeship
Ethiopia,Kenya
Trent Hills,Brighton
Disraeli,Stratford
cour des Fabriques,rue Jean-Pierre-Timbaud
Wilanów,Mokotów
Ursus,Włochy
Włochy,Ochota
Mokotów,Ochota
Visby Apoteket 3,Visby Apoteket 4
Visby Apoteket 6,Visby Apoteket 4
