Subject,Object
Bridgewater Town Hall and Jail,United States of America
Gnadenhutten massacre,United States of America
Rosewood massacre,United States of America
2017 Las Vegas shooting,United States of America
2014 United States House of Representatives election in the Northern Mariana Islands,United States of America
2014 United States House of Representatives election in South Dakota,United States of America
2014 United States House of Representatives election in Guam,United States of America
2012 United States House of Representatives elections in Hawaii,United States of America
USNS Kane,United States of America
1812 United States presidential election,United States of America
1808 United States presidential election,United States of America
1804 United States presidential election,United States of America
1800 United States presidential election,United States of America
1796 United States presidential election,United States of America
1940 United States presidential election,United States of America
Ski jumping at the 1960 Winter Olympics,United States of America
Nordic combined at the 1960 Winter Olympics,United States of America
Ski jumping at the 1932 Winter Olympics,United States of America
Nordic combined at the 1932 Winter Olympics,United States of America
Old Faithful,United States of America
Sulphur Spring,United States of America
Gray Bulger Geyser,United States of America
Steady Geyser,United States of America
Lioness Geyser,United States of America
Little Cub Geyser,United States of America
West Triplet Geyser,United States of America
Sulphur Spring,United States of America
Pink Cone Geyser,United States of America
Penta Geyser,United States of America
Lone Star Geyser,United States of America
Jewel Geyser,United States of America
Fishing Cone,United States of America
Carver County,United States of America
Brown County,United States of America
Martin County,United States of America
Benton County,United States of America
Cass County,United States of America
Carver County,United States of America
Dakota County,United States of America
Beltrami County,United States of America
Otter Tail County,United States of America
Clay County,United States of America
Aitkin County,United States of America
Benton County,United States of America
Covered Bridge,United States of America
Silver Bow County,United States of America
Gallatin County,United States of America
Chouteau County,United States of America
Carter County,United States of America
Sarasota Municipal Auditorium,United States of America
Pease Auditorium,United States of America
International Vinegar Museum,United States of America
Ashwood School Gymnasium and Auditorium,United States of America
Sea-Saint Studios,United States of America
Tarbox Road Studios,United States of America
Shangri-La,United States of America
Atlantic Studios,United States of America
2007 Legg Mason Tennis Classic,United States of America
2005 Legg Mason Tennis Classic,United States of America
2009 Legg Mason Tennis Classic,United States of America
2000 Legg Mason Tennis Classic,United States of America
Mamba,United States of America
Magnum XL-200,United States of America
Wild Thing,United States of America
Intimidator,United States of America
The Roller Coaster,United States of America
Mr. Freeze,United States of America
Raging Bull,United States of America
Xcelerator,United States of America
Desperado,United States of America
General Mills,United States of America
Hewlett-Packard,United States of America
WrestleMania 35,United States of America
NXT TakeOver: New Orleans,United States of America
Elimination Chamber,United States of America
Royal Rumble,United States of America
NXT TakeOver: Philadelphia,United States of America
Clash of Champions,United States of America
NXT TakeOver: WarGames,United States of America
Hell in a Cell,United States of America
No Mercy,United States of America
OpenSecrets organization ID,United States of America
OpenSecrets organization ID,United States of America
2009 Pilot Pen Tennis,United States of America
2008 Pilot Pen Tennis,United States of America
2007 Pilot Pen Tennis,United States of America
2004 Pilot Pen Tennis,United States of America
2003 Pilot Pen Tennis,United States of America
2001 Pilot Pen Tennis,United States of America
2012 New Haven Open at Yale,United States of America
2018 Connecticut Open,United States of America
2017 Connecticut Open,United States of America
2016 Connecticut Open,United States of America
2015 Connecticut Open,United States of America
2014 Connecticut Open,United States of America
2009 Pilot Pen Tennis,United States of America
2008 Pilot Pen Tennis,United States of America
Pizza Schmizza,United States of America
Papa Murphy's,United States of America
Papa Gino's,United States of America
LaRosa's Pizzeria,United States of America
Happy Joe's,United States of America
Papa John's Pizza,United States of America
Sbarro,United States of America
Old Batesburg Grade School,United States of America
Lenoir Grammar School,United States of America
Eleventh Street School,United States of America
Woodbury Graded School,United States of America
Worcester Village School,United States of America
Sherman Institute Administration Building,United States of America
4th Annual International Conference on Computational Social Science,United States of America
4th Annual International Conference on Computational Social Science,United States of America
4th Annual International Conference on Computational Social Science,United States of America
1962 US Open Badminton Championships,United States of America
1986 US Open Badminton Championships,United States of America
2012 US Open Badminton Championships,United States of America
2010 US Open Badminton Championships,United States of America
2008 US Open Badminton Championships,United States of America
2001 US Open Badminton Championships,United States of America
2000 US Open Badminton Championships,United States of America
1998 US Open Badminton Championships,United States of America
2012 US Open Badminton Championships,United States of America
Dravo Corporation,United States of America
Columbia River Shipbuilding Company,United States of America
Citibank,United States of America
University of New Hampshire,United States of America
Purdue University,United States of America
San Gorgonio Pass Wind Farm,United States of America
Constantinople,Latin Empire
Constantinople,Latin Empire
Constantinople,Byzantine Empire
SAS Protea,South Africa
Dreamh Record,Angola
2018 Astana,Kazakhstan
Kulsary,Kazakhstan
Cap Harvey,Liberia
HMCS Provider,Canada
HMCS Protecteur,Canada
HMCS Provider,Canada
Scarborough—Rouge Park,Canada
Pickering—Uxbridge,Canada
Markham—Stouffville,Canada
Ajax,Canada
Aurora—Oak Ridges—Richmond Hill,Canada
York—Simcoe,Canada
York South—Weston,Canada
Scarborough—Rouge Park,Canada
Ontario Cottage,Canada
University of Calgary Faculty of Law,Canada
Quaker Meeting House,Canada
Old Barrington Meeting House,Canada
Wilcox,Canada
Waseca,Canada
Waldeck,Canada
Stenen,Canada
105 Mile Post Indian Reserve No. 2,Canada
Old Fort 217,Canada
Akwesasne 59,Canada
Old Fort 217,Canada
1991 Canadian Grand Prix,Canada
1988 Canadian Grand Prix,Canada
1985 Canadian Grand Prix,Canada
2017 Canadian Grand Prix,Canada
1998 Canadian Grand Prix,Canada
1995 Canadian Grand Prix,Canada
Portage Spillway Provincial Park,Canada
Watchorn Provincial Park,Canada
Poplar Bay Provincial Park,Canada
Birch Point Provincial Park,Canada
Wallace Lake Provincial Park,Canada
Bakers Narrows Provincial Park,Canada
Patricia Beach Provincial Park,Canada
Memorial Provincial Park,Canada
Paint Lake Provincial Park,Canada
Overflowing River Provincial Park,Canada
Rocky Lake Provincial Park,Canada
Meritorious Service Cross,Canada
Lexie Lou,Canada
Rose Manor,Canada
1995 Canadian Open Badminton Championships,Canada
1992 Canadian Open Badminton Championships,Canada
1990 Canadian Open Badminton Championships,Canada
1989 Canadian Open Badminton Championships,Canada
1988 Canadian Open Badminton Championships,Canada
1987 Canadian Open Badminton Championships,Canada
1984 Canadian Open Badminton Championships,Canada
Hyannis,Canada
Regional District of Nanaimo,Canada
Peace River Regional District,Canada
qathet Regional District,Canada
Alberni-Clayoquot Regional District,Canada
Regional District of Central Kootenay,Canada
Regional District of Okanagan-Similkameen,Canada
Sunshine Coast Regional District,Canada
Strathcona Regional District,Canada
Regional District of Fraser-Fort George,Canada
Terra Nova Migratory Bird Sanctuary,Canada
Beckett Creek Migratory Bird Sanctuary,Canada
Harry Gibbons Migratory Bird Sanctuary,Canada
East Bay Migratory Bird Sanctuary,Canada
Hannah Bay Migratory Bird Sanctuary,Canada
Prince Leopold Island Migratory Bird Sanctuary,Canada
Akimiski Island Migratory Bird Sanctuary,Canada
Richardson Lake Migratory Bird Sanctuary,Canada
Rimouski,Canada
Trois-Rivières,Canada
Lévis,Canada
Sherbrooke,Canada
Rouyn-Noranda,Canada
Montreal,Canada
Longueuil,Canada
Montreal,Canada
Quebec City,Canada
Sainte-Thérèse,Canada
Drummondville,Canada
Brampton,Canada
Mississauga,Canada
King,Canada
Markham,Canada
Marguerite-D'Youville Regional County Municipality,Canada
La Haute-Gaspésie,Canada
Les Maskoutains Regional County Municipality,Canada
Les Chenaux Regional County Municipality,Canada
L'Islet Regional County Municipality,Canada
Le Rocher-Percé Regional County Municipality,Canada
La Côte-de-Gaspé Regional County Municipality,Canada
Pierre-De Saurel Regional County Municipality,Canada
Minganie Regional County Municipality,Canada
Vaudreuil-Soulanges Regional County Municipality,Canada
Sabian,Canada
Trent Hills,Canada
Greater Madawaska,Canada
King,Canada
Scugog,Canada
Gauthier,Canada
Chapple,Canada
Black River-Matheson,Canada
Baie de l'Isle-Verte National Wildlife Area,Canada
SS Prince George,Canada
Site du patrimoine Jacques-Cartier,Canada
Hanson-Taylor-Wright Heritage Site,Canada
site patrimonial du Quartier-du-Moulin,Canada
Dorchester Square and Place-du-Canada Heritage Site,Canada
Girl in a Wetsuit,Canada
LeBreton Flats,Canada
Kawartha Speedway,Canada
Motoplex Speedway,Canada
short track speed skating at the 1988 Winter Olympics,Canada
40 Clergy Street,Canada
38 Clergy Street,Canada
287 Park Street North,Canada
285 Park Street North,Canada
283 Park Street North,Canada
489 Bolivar Street,Canada
487 Bolivar Street,Canada
485 Bolivar Street,Canada
485½ Bolivar Street,Canada
483 Bolivar Street,Canada
481 Bolivar Street,Canada
479 Bolivar Street,Canada
Vuntut National Park,Canada
Ivvavik National Park,Canada
Kluane National Park and Reserve,Canada
Aulavik National Park,Canada
Thaidene Nëné National Park Reserve,Canada
Prince Albert National Park,Canada
Odlum Brown Vancouver Open,Canada
National Bank Cup,Canada
Noah Chippett Stage/Twine Loft and Wharf,Canada
Noah Chippett Stage/Twine Loft and Wharf,Canada
The National Club,Canada
The Toronto Club,Canada
Thirty-second Annual Conference on Neural Information Processing Systems,Canada
McGill University,Canada
University of British Columbia,Canada
Oberhüttensee,Austria
Löwygrube,Austria
Graz,Austria
Vienna,Austria
Graz,Austria
Vienna,Austria
Mariensäule Hauptplatz Stainz,Austria
Karl Marx-Hof,Austria
"Wachauerhof, Wien",Austria
Schüttauhof,Austria
Karl-Volkert-Hof,Austria
Strindberghof,Austria
Josef-Scheu-Hof,Austria
Karl-Höger-Hof,Austria
Dr.-Franz-Klein-Hof,Austria
Anton-Schrammel-Hof,Austria
"Gemeindebau Breitenseer Straße 106-108, Penzing",Austria
Maria-Franc-Hof,Austria
Strindberghof,Austria
Pestalozzi-Hof,Austria
Josef-Wiedermann-Hof,Austria
Kunst am Bau im Kopenhagen-Hof,Austria
Josef-Scheu-Hof,Austria
Karl-Höger-Hof,Austria
Dr.-Franz-Klein-Hof,Austria
Bebelhof,Austria
Arthur-Schnitzler-Hof,Austria
Anton-Schrammel-Hof,Austria
1986 Plume d’Or,Austria
Constitutional Court,Austria
Golden Roof,Austria
Mittelweiherburg,Austria
Golden Roof,Austria
Schloss Goldenstein,Austria
Schloss Amberg,Austria
Ansitz Sonnenburg,Austria
Burg Schönweer,Austria
Ansitz Herzoghof Krems,Austria
Tauern wind farm,Austria
"MPForce, Inc.",Argentina
Argentine deputy votations ID,Argentina
AEGEE-Tartu,Estonia
AEGEE-Tallinn,Estonia
Estonian Students' Society,Estonia
Valga City,Estonia
Mõisaküla City,Estonia
Saue City,Estonia
Kuressaare City,Estonia
SEB Pank,Estonia
"Rudná, Rožňava District",Slovakia
Gánovce,Slovakia
Žarnov,Slovakia
Ješkova Ves,Slovakia
Capia štrbina,Slovakia
Baštové sedlo,Slovakia
Ľaliové sedlo,Slovakia
Lomnické sedlo,Slovakia
Furkotské sedlo,Slovakia
Sedlo pod Svišťovkou,Slovakia
Kopské sedlo,Slovakia
Bystré sedlo,Slovakia
Dračia hlava,Slovakia
Kostolík,Slovakia
Kostolík,Slovakia
Ecclesiastical province of Košice,Slovakia
Potcoava,Romania
Răcari,Romania
Roznov,Romania
Murgeni,Romania
Romanian National Road Race Championships,Romania
Black Street's gate in Brașov,Romania
Trajan's Bridge,Romania
Equanimity,Cayman Islands
Here Comes The Sun,Cayman Islands
Venus,Cayman Islands
Sherpa,Cayman Islands
Aquijo,Cayman Islands
Athena,Cayman Islands
Bravo Eugenia,Cayman Islands
Equanimity,Cayman Islands
Aquarius,Cayman Islands
La Bombonera,Puerto Rico
Mārupe Municipality,Latvia
Ķekava Municipality,Latvia
Engure Municipality,Latvia
Talsi Municipality,Latvia
Vecumnieki Municipality,Latvia
Rundāle Municipality,Latvia
Salaspils Municipality,Latvia
Ķekava Municipality,Latvia
Vecumnieki Municipality,Latvia
Talsi Municipality,Latvia
Mālpils Municipality,Latvia
Krimulda Municipality,Latvia
Kocēni Municipality,Latvia
Talsi Municipality,Latvia
Kocēni Municipality,Latvia
Strenči Municipality,Latvia
Tērvete Municipality,Latvia
Mālpils Municipality,Latvia
Sigulda Municipality,Latvia
Engure Municipality,Latvia
Tērvete Municipality,Latvia
Rundāle Municipality,Latvia
Krimulda Municipality,Latvia
Kocēni Municipality,Latvia
Salacgrīva Municipality,Latvia
Sēja Municipality,Latvia
Talsi Municipality,Latvia
Krimulda Municipality,Latvia
Volvo Open Cup 37th - senior ice dance rhythm dance,Latvia
Dorpat Voivodeship,Duchy of Livonia
Wenden Voivodeship,Duchy of Livonia
Wenden Voivodeship,Latvia
Eritrea,Eritrea
2017 Le Samyn,Belgium
2019 Le Samyn,Belgium
2016 Le Samyn,Belgium
2018 Le Samyn,Belgium
Chelmsford,United Kingdom
Dacorum,United Kingdom
Scarborough,United Kingdom
Chelmsford,United Kingdom
Island Learning Centre,United Kingdom
Brent River College,United Kingdom
Mayesbrook Park School,United Kingdom
Victoria Drive Primary Pupil Referral Unit,United Kingdom
College Hall,United Kingdom
Collingwood Primary School,United Kingdom
Priory School,United Kingdom
Whitehouse Primary School,United Kingdom
King Edward Primary School,United Kingdom
High View Primary School,United Kingdom
Oakwood Primary School,United Kingdom
The Churchill School,United Kingdom
Westlands Primary School,United Kingdom
St Peter's Primary School,United Kingdom
Mount Pleasant Junior School,United Kingdom
West Hill Primary School,United Kingdom
Stanton School,United Kingdom
Southwood School,United Kingdom
Waverley Primary School,United Kingdom
Albemarle Primary School,United Kingdom
Using climate change information in ecosystems services for poverty alleviation research in China,United Kingdom
Blowing snow and sea ice surfaces as a source of polar sea salt aerosol,United Kingdom
Southern Ocean Seaspray Aerosol Flux Experiment,United Kingdom
Thwaites Interdisciplinary Margin Evolution,United Kingdom
Junctional multiprotein signaling complexes in sensory neurons,United Kingdom
