Subject,Object
Uwharrie National Forest,United States Forest Service
Osaka Metro Chūō Line,Osaka Metro
BSAT-4a,Broadcasting Satellite System Corporation
HMS Örskär,Swedish Navy
HMS Vinö,Swedish Navy
HMS Vinga,Swedish Navy
HMS Viksten,Swedish Navy
HMS Ven,Swedish Navy
HMS Utö,Swedish Navy
HMS Ulvön,Swedish Navy
HMS Tärnö,Swedish Navy
HMS Tjörn,Swedish Navy
HMS Tjurkö,Swedish Navy
HMS Sökaren,Swedish Navy
HMS Sveparen,Swedish Navy
Gary Air Force Base,United States Air Force
Glasgow Air Force Base,United States Air Force
Naldöken railway station,İZBAN A.Ş.
Menemen railway station,İZBAN A.Ş.
Mavişehir railway station,İZBAN A.Ş.
Koşu railway station,İZBAN A.Ş.
Hatundere railway station,İZBAN A.Ş.
Kaigan Line,Kobe City Transportation Bureau
Waverley Park,Hawthorn Football Club
Vuntut National Park,Parks Canada
Ivvavik National Park,Parks Canada
Kluane National Park and Reserve,Parks Canada
Aulavik National Park,Parks Canada
Thaidene Nëné National Park Reserve,Parks Canada
Prince Albert National Park,Parks Canada
F4,Metro Istanbul
F3,Metro Istanbul
Böfinger Halde power station,Stadtwerke Ulm/Neu-Ulm
SS Calgaric,White Star Line
40 cm/45 Type 94 naval gun,Imperial Japanese Navy
12.7 cm/40 Type 89 naval gun,Imperial Japanese Navy
Fort Yuma,Bureau of Indian Affairs
Hands Oval,South Bunbury Football Club
Superbird-B3,SKY Perfect JSAT Group
Hereford Army Airfield,United States Army Air Forces
Black Ridge Canyons Wilderness,Bureau of Land Management
Dominguez Canyon Wilderness,Bureau of Land Management
RB 8,cantus Verkehrsgesellschaft
RB 7,cantus Verkehrsgesellschaft
RB 6,cantus Verkehrsgesellschaft
Solar Dynamics Observatory,Goddard Space Flight Center
Petřín funicular,Dopravní podnik hlavního města Prahy
Trolleybuses in St. Gallen,Verkehrsbetriebe der Stadt St. Gallen
PAZ,Hisdesat
RB 61,DB Regio Mitte
Svanemølle Power Station,Ørsted
Asnæs Power Station,Ørsted
Ensted Power Station,Ørsted
QUESS,China National Space Administration
Berlin-Lichtenberg station,DB Station&Service
Nuremberg Central Station,DB Station&Service
Berlin-Spandau station,DB Station&Service
Hamburg-Altona station,DB Station&Service
Berlin Südkreuz station,DB Station&Service
Berlin Südkreuz station,DB Station&Service
Hamburg Dammtor station,DB Station&Service
Kassel-Wilhelmshöhe station,DB Station&Service
Berlin Südkreuz station,DB Station&Service
Hamburg Dammtor station,DB Station&Service
Kassel-Wilhelmshöhe station,DB Station&Service
Hamburg Dammtor station,DB Station&Service
Berlin Brandenburger Tor station,DB Station&Service
Berlin Springpfuhl station,DB Station&Service
Berlin Westkreuz station,DB Station&Service
Baumschulenweg station,DB Station&Service
Berlin-Gesundbrunnen station,DB Station&Service
Berlin-Grünau station,DB Station&Service
Berlin-Spandau station,DB Station&Service
Ostkreuz,DB Station&Service
Berlin-Lichtenberg station,DB Station&Service
Ostkreuz,DB Station&Service
Berlin Ostbahnhof,DB Station&Service
Italian battleship Giulio Cesare,Royal Navy
HMS Agincourt,Royal Navy
HMS Malaya,Royal Navy
SS Huntsend,Royal Navy
Ouest 901 and 902,Chemins de fer de l'Ouest
Dubrava Hydroelectric Power Plant,Hrvatska elektroprivreda
Republic Records,"Republic Records, Inc."
Sentinel-1B,European Space Agency
Sentinel-3B,European Space Agency
Sentinel-3A,European Space Agency
Sentinel-3B,European Space Agency
München Ost station,DB Netz
München Ost station,DB Netz
Köln-Buchforst station,DB Netz
Bonn Hauptbahnhof,DB Netz
Frankfurt Galluswarte station,DB Netz
British High Commission Honiara,United Kingdom
British High Commission Freetown,United Kingdom
British High Commission Victoria,United Kingdom
British High Commission Port Moresby,United Kingdom
British High Commission Islamabad,United Kingdom
British Deputy High Commission Karachi,United Kingdom
British High Commission Abuja,United Kingdom
British High Commission Wellington,United Kingdom
British High Commission Windhoek,United Kingdom
British High Commission Maputo,United Kingdom
British High Commission Port Louis,United Kingdom
British High Commission Malta,United Kingdom
SAOCOM 1A,Comisión Nacional de Actividades Espaciales
Kosmos 672,Soviet space program
Kosmos 613,Soviet space program
Kosmos 573,Soviet space program
Kosmos 1074,Soviet space program
Kosmos 1001,Soviet space program
Kosmos 772,Soviet space program
Kosmos 670,Soviet space program
Soyuz T-1,Soviet space program
Kosmos 638,Soviet space program
Soyuz 2,Soviet space program
Kosmos 212,Soviet space program
Soyuz TM-8,Soviet space program
Soyuz TM-3,Soviet space program
Soyuz 29,Soviet space program
Soyuz 15,Soviet space program
Soyuz T-5,Soviet space program
Soyuz T-15,Soviet space program
Soyuz 33,Soviet space program
Soyuz 26,Soviet space program
Soyuz 18a,Soviet space program
État 241-101,SNCF
SNCF 232.U.1,SNCF
SNCF 232.P.1,SNCF
PLM 6001,SNCF
SNCF 5-230.E.93,SNCF
Nord 3.999,SNCF
Est 2601 and 2602,SNCF
Nord 3.1501 and 3.1502,SNCF
Nord 3.1401 and 3.1402,SNCF
Est 1002 to 1005,SNCF
Como–Brunate funicular,Azienda Trasporti Milanesi
Meijō Line,Transportation Bureau City of Nagoya
Benning Road Power Plant,Potomac Electric Power Company
HYLAS-4,Avanti Communications
SMS Ostfriesland,Imperial German Navy
SMS Westfalen,Imperial German Navy
SMS Thüringen,Imperial German Navy
SMS Rheinland,Imperial German Navy
SMS Helgoland,Imperial German Navy
SMH Santa Elena,Imperial German Navy
CHEOPS,Swiss Space Office
