Subject,Object
Royal Rumble,Elimination Chamber (2018)
NXT TakeOver: Philadelphia,Royal Rumble
Clash of Champions,NXT TakeOver: Philadelphia
NXT TakeOver: San Antonio,Royal Rumble
1927 Irish Open Badminton Championships,1928 Irish Open Badminton Championships
2005 Bitburger Open Badminton Championships,2006 Bitburger Open Badminton Championships
2004 Bitburger Open Badminton Championships,2005 Bitburger Open Badminton Championships
2003 Bitburger Open Badminton Championships,2004 Bitburger Open Badminton Championships
2002 BMW Open Badminton Championships,2003 Bitburger Open Badminton Championships
1982 Tour of the Netherlands,1983 Tour of the Netherlands
1994 Clásica de San Sebastián,1995 Clásica de San Sebastián
Luke 4,Luke 5
1994 Texas gubernatorial election,1998 Texas gubernatorial election
1990–91 Udinese Calcio season,1991–92 Udinese Calcio season
1989–90 Udinese Calcio season,1990–91 Udinese Calcio season
1988–89 Udinese Calcio season,1989–90 Udinese Calcio season
1987–88 Udinese Calcio season,1988–89 Udinese Calcio season
1986–87 Udinese Calcio season,1987–88 Udinese Calcio season
1985–86 Udinese Calcio season,1986–87 Udinese Calcio season
2018 Tour of the Basque Country,2019 Tour of the Basque Country
2019 Tour of the Basque Country,2020 Tour of the Basque Country
2018 Tour of the Basque Country,2019 Tour of the Basque Country
2019 Tour of the Basque Country,2020 Tour of the Basque Country
2017 Tour of the Basque Country,2018 Tour of the Basque Country
2016 Tour of the Basque Country,2017 Tour of the Basque Country
"2018 Tour de France, stage 3","2018 Tour de France, stage 4"
Sonnet 85,Sonnet 86
World Esperanto Congress 1996,World Esperanto Congress 1997
It Takes a Nation of Millions to Hold Us Back,Fear of a Black Planet
Centre Union,Centre Union – New Forces
2018 Vuelta a la Independencia Nacional,2019 Vuelta a la Independencia Nacional
2017 Men's European Volleyball Championship qualification,2019 Men's European Volleyball Championship qualification
870s BC,860s BC
2004 Paris–Bourges,2005 Paris–Bourges
FIDE World Chess Championship 1998,FIDE World Chess Championship 1999
FIDE World Chess Championship 1996,FIDE World Chess Championship 1998
"2018 Volta a la Comunitat Valenciana, Stage 3","2018 Volta a la Comunitat Valenciana, Stage 4"
Wisconsin gubernatorial recall election,2014 Wisconsin gubernatorial election
1999 NBA Playoffs,2000 NBA Playoffs
1990 Irish Open Badminton Championships,1991 Irish Open Badminton Championships
Luke 15,Luke 16
2028 Dutch International Badminton Championships,2029 Dutch International Badminton Championships
2027 Dutch International Badminton Championships,2028 Dutch International Badminton Championships
2026 Dutch International Badminton Championships,2027 Dutch International Badminton Championships
2025 Dutch International Badminton Championships,2026 Dutch International Badminton Championships
NXT TakeOver: Brooklyn 4,SummerSlam (2018)
Cabinet of Otto Liebe,Cabinet of M.P. Friis
Cabinet of M.P. Friis,Cabinet of Neergaard II
Soyuz TMA-6,Soyuz TMA-7
Hell in a Cell,"TLC: Tables, Ladders & Chairs (2017)"
Lucas Industries,LucasVarity
2009 NHL Entry Draft,2010 NHL Entry Draft
2011 Osaka gubernatorial election,2015 Osaka gubernatorial election
2011 Osaka gubernatorial election,2015 Osaka gubernatorial election
1994 Estonian Badminton Championships,1995 Estonian Badminton Championships
1967 Swedish Open Badminton Championships,1968 Swedish Open Badminton Championships
1983 European Junior Badminton Championships,1985 European Junior Badminton Championships
1985 European Junior Badminton Championships,1987 European Junior Badminton Championships
1995 Thriftway ATP Championships,1996 Great American Insurance ATP Championships
"2017 Healthy Ageing Tour, Stage 2","2017 Healthy Ageing Tour, Stage 3"
1971 Vuelta a Guatemala,1972 Vuelta a Guatemala
1970 Vuelta a Guatemala,1971 Vuelta a Guatemala
1969 Vuelta a Guatemala,1970 Vuelta a Guatemala
1968 Vuelta a Guatemala,1969 Vuelta a Guatemala
1967 Vuelta a Guatemala,1968 Vuelta a Guatemala
1966 Vuelta a Guatemala,1967 Vuelta a Guatemala
1965 Vuelta a Guatemala,1966 Vuelta a Guatemala
1964 Vuelta a Guatemala,1965 Vuelta a Guatemala
1963 Vuelta a Guatemala,1964 Vuelta a Guatemala
1962 Vuelta a Guatemala,1963 Vuelta a Guatemala
1984–85 S.C. Bastia season,1985–86 SEC Bastia season
1983–84 S.C. Bastia season,1984–85 S.C. Bastia season
1982–83 S.C. Bastia season,1983–84 S.C. Bastia season
Resolution class submarine,Vanguard-class submarine
Typhoon Kalmaegi,Severe Tropical Storm Fung-wong
Typhoon Fengshen,Typhoon Kalmaegi
Typhoon Nakri,Typhoon Fengshen
Typhoon Halong,Typhoon Nakri
Severe Tropical Storm Matmo,Typhoon Halong
Typhoon Bualoi,Severe Tropical Storm Matmo
2006 NBA Playoffs,2007 NBA Playoffs
1968 Irish Open Badminton Championships,1969 Irish Open Badminton Championships
1995 Giro del Piemonte,1996 Giro del Piemonte
1994 Giro del Piemonte,1995 Giro del Piemonte
1996 Giro del Piemonte,1997 Giro del Piemonte
When the Wind Blows,Radio K.A.O.S.
1985 Tour of the Netherlands,1986 Tour of the Netherlands
Total S.A.,Alon USA
1967 Australian Badminton Championships,1968 Australian Badminton Championships
2002 Energis Open,2003 Priority Telecom Open
2001 Energis Open,2002 Energis Open
2000 Energis Dutch Open,2001 Energis Open
Sanyohimeji-higashi interchange,Shiratori parking area
Sanyohimeji-higashi interchange,Toyotomi parking area
2015 Danmark Rundt,2016 Danmark Rundt
1988 Clásica de San Sebastián,1989 Clásica de San Sebastián
1987 Clásica de San Sebastián,1988 Clásica de San Sebastián
2011 Hokkaido gubernatorial election,2015 Hokkaido gubernatorial election
The Boys,Girls' Generation II: Girls & Peace
Soyuz 18a,Soyuz 18
1935 European Rowing Championships,1937 European Rowing Championships
2000 Legg Mason Tennis Classic,2001 Legg Mason Tennis Classic
WWE Greatest Royal Rumble,Backlash (2018)
2018 world 3-cushion championship,2019 world 3-cushion championship
1989 Milan–San Remo,1990 Milan–San Remo
1993 Internationaux de Strasbourg,1994 Internationaux de Strasbourg
Kobben-class submarine,Ula-class submarine
1995 Canadian Open Badminton Championships,1999 Canadian Open Badminton Championships
Fujifilm X-T2,Fujifilm X-H1
2010 Thomas Cup – Qualification Asia,2012 Thomas Cup – Qualification Asia
1929 3-cushion world championship,1930 3-Cushion World Championship
1928 3-cushion world championship,1929 3-cushion world championship
1985 Clásica de San Sebastián,1986 Clásica de San Sebastián
2018 Internationaux de Strasbourg,2019 Internationaux de Strasbourg
2017 Internationaux de Strasbourg,2018 Internationaux de Strasbourg
2016 Internationaux de Strasbourg,2017 Internationaux de Strasbourg
2015 Internationaux de Strasbourg,2016 Internationaux de Strasbourg
2014 Internationaux de Strasbourg,2015 Internationaux de Strasbourg
1978 Pan American Badminton Championships,1979 Pan American Badminton Championships
1973 European Junior Badminton Championships,1975 European Junior Badminton Championships
1977 NBA Playoffs,1978 NBA Playoffs
1978 NBA Playoffs,1979 NBA Playoffs
1953 Liège–Bastogne–Liège,1954 Liège–Bastogne–Liège
1951 Liège–Bastogne–Liège,1952 Liège–Bastogne–Liège
1953 Liège–Bastogne–Liège,1954 Liège–Bastogne–Liège
1952 Liège–Bastogne–Liège,1953 Liège–Bastogne–Liège
1954 Liège–Bastogne–Liège,1955 Liège–Bastogne–Liège
1953 Liège–Bastogne–Liège,1954 Liège–Bastogne–Liège
1954 Liège–Bastogne–Liège,1955 Liège–Bastogne–Liège
NXT TakeOver: WarGames,Survivor Series 2018
NXT TakeOver: WarGames,Survivor Series (2017)
German Democratic Party,German State Party
Sonnet 152,Sonnet 153
Π,Ρ
2015 Australian Badminton Championships,2016 Australian Badminton Championships
2014 Australian Badminton Championships,2015 Australian Badminton Championships
2013 Australian Badminton Championships,2014 Australian Badminton Championships
World Esperanto Congress 1960,World Esperanto Congress 1961
1909 FA Cup Final,1910 FA Cup Final
2016 Tour de Romandie,2017 Tour de Romandie
1949 European Rowing Championships,1950 European Rowing Championships
1993 Pan American Badminton Championships,1997 Pan American Badminton Championships
1984 African Badminton Championships,1992 African Badminton Championships
zone 6,zone 7
zone 5,zone 6
zone 4,zone 5
zone 3,zone 4
hexagonal number,heptagonal number
1962 FA Cup Final,1963 FA Cup Final
Soyuz TMA-11,Soyuz TMA-12
Soyuz TMA-12,Soyuz TMA-13
2013 Danmark Rundt,2014 Danmark Rundt
2012 Danmark Rundt,2013 Danmark Rundt
Soyuz 29,Soyuz 30
World Esperanto Congress 2001,World Esperanto Congress 2002
"2018 Giro d'Italia Femminile, stage 1","2018 Giro d'Italia Femminile, stage 2"
"2018 Giro d'Italia Femminile, stage 1","2018 Giro d'Italia Femminile, stage 2"
Milan – San Remo 2019,2020 Milan – San Remo
2018 Milan–San Remo,Milan – San Remo 2019
2017 Milan–San Remo,2018 Milan–San Remo
2016 Milan–San Remo,2017 Milan–San Remo
2015 Milan – San Remo,2016 Milan–San Remo
Milan – San Remo 2019,2020 Milan – San Remo
2018 Milan–San Remo,Milan – San Remo 2019
2017 Milan–San Remo,2018 Milan–San Remo
2016 Milan–San Remo,2017 Milan–San Remo
World Esperanto Congress 1986,World Esperanto Congress 1987
World Esperanto Congress 1987,World Esperanto Congress 1988
1990 Canadian Open Badminton Championships,1991 Canadian Open Badminton Championships
1989 Canadian Open Badminton Championships,1990 Canadian Open Badminton Championships
1988 Canadian Open Badminton Championships,1989 Canadian Open Badminton Championships
1987 Canadian Open Badminton Championships,1988 Canadian Open Badminton Championships
2026 Spanish Badminton Championships,2027 Spanish Badminton Championships
2025 Spanish Badminton Championships,2026 Spanish Badminton Championships
2024 Spanish Badminton Championships,2025 Spanish Badminton Championships
2023 Spanish Badminton Championships,2024 Spanish Badminton Championships
World Esperanto Congress 2004,World Esperanto Congress 2005
2017 Abu Dhabi Tour,2018 Abu Dhabi Tour
"2018 Healthy Ageing Tour, Stage 3b","2018 Healthy Ageing Tour, Stage 4"
Justice League – Original Motion Picture Soundtrack,Fifty Shades Freed
2006 Thomas Cup – Qualification Africa,2008 Thomas Cup – Qualification Africa
1984 Canadian Open Badminton Championships,1985 Canadian Open Badminton Championships
1958 Milan–San Remo,1959 Milan–San Remo
2016 La Flèche Wallonne Féminine,2017 La Flèche Wallonne Féminine
2015 La Flèche Wallonne Féminine,2016 La Flèche Wallonne Féminine
2014 La Flèche Wallonne Féminine,2015 La Flèche Wallonne Féminine
2013 La Flèche Wallonne Féminine,2014 La Flèche Wallonne Féminine
Expedition 52,Expedition 53
2018 Vuelta a la Comunidad de Madrid,2019 Vuelta a la Comunidad de Madrid
2017 Vuelta a la Comunidad de Madrid,2018 Vuelta a la Comunidad de Madrid
2018 Vuelta a la Comunidad de Madrid,2019 Vuelta a la Comunidad de Madrid
2017 Vuelta a la Comunidad de Madrid,2018 Vuelta a la Comunidad de Madrid
icosihenagonal number,icosidigonal number
2003 NHL Entry Draft,2004 NHL Entry Draft
2011 Internationaux de Strasbourg,2012 Internationaux de Strasbourg
1996 Estonian Badminton Championships,1997 Estonian Badminton Championships
2017 Danmark Rundt,2018 Danmark Rundt
1948,1949
1989 FA Cup Final,1990 FA Cup Final
2018 AFC Women's Asian Cup qualification,2022 AFC Women's Asian Cup
2012 Binche–Chimay–Binche,2013 Binche–Chimay–Binche
2007 Legg Mason Tennis Classic,2008 Legg Mason Tennis Classic
2017 Tirreno–Adriatico,2018 Tirreno–Adriatico
1963 Australian Badminton Championships,1964 Australian Badminton Championships
2004 Iran International Badminton Championships,2005 Iran International Badminton Championships
All the Right Reasons,Dark Horse
All the Right Reasons,Dark Horse
World Chess Championship 1929,World Chess Championship 1934
World Chess Championship 1927,World Chess Championship 1929
2006 African Badminton Championships,2007 African Badminton Championships
Sonnet 60,Sonnet 61
1980 Scheldeprijs,1981 Scheldeprijs
2010 Thomas Cup – Qualification Oceania,2012 Thomas Cup – Qualification Oceania
Υ,Φ
1988 NHL Entry Draft,1989 NHL Entry Draft
2007 Iran International Badminton Championships,2008 Iran International Badminton Championships
Nippon Steel,Nippon Steel & Sumitomo Metal
1989 NBA Playoffs,1990 NBA Playoffs
Soyuz TMA-2,Soyuz TMA-3
Soyuz TMA-3,Soyuz TMA-4
Fiat S.p.A.,Fiat Chrysler Automobiles (Italy)
Fiat S.p.A.,Fiat Chrysler Automobiles
2016 Paris–Bourges,2017 Paris–Bourges
1977 Tour of the Netherlands,1978 Tour of the Netherlands
G-flat major,D-flat major
2017 Tour de France,2018 Tour de France
WrestleMania 35,Money in the Bank (2019)
1120s,1130s
2003 Clásica de San Sebastián,2004 Clásica de San Sebastián
Type 206 submarine,Type 212 A submarine
2000 Tour of Japan,2001 Tour of Japan
2000 Tour of Japan,2001 Tour of Japan
1949 Liège–Bastogne–Liège,1950 Liège–Bastogne–Liège
1949 Liège–Bastogne–Liège,1950 Liège–Bastogne–Liège
1988 Boucles de la Mayenne,1989 Boucles de la Mayenne
1987 Boucles de la Mayenne,1988 Boucles de la Mayenne
1986 Boucles de la Mayenne,1987 Boucles de la Mayenne
1985 Boucles de la Mayenne,1986 Boucles de la Mayenne
2000 African Badminton Championships,2002 African Badminton Championships
1998 African Badminton Championships,2000 African Badminton Championships
1988 Swedish Open Badminton Championships,1989 Swedish Open Badminton Championships
Elimination Chamber,Fastlane (2019)
Elimination Chamber,Fastlane (2018)
hendecagonal number,dodecagonal number
1979 Tour of the Netherlands,1980 Tour of the Netherlands
1956,1957
1964 European Rowing Championships,1965 European Rowing Championships
Saint-Cyr,Sun Blindness Music
1980 Milan–San Remo,1981 Milan–San Remo
Fujifilm X-T100,Fujifilm X-T200
Fujifilm X-A3,Fujifilm X-T100
1922 European Rowing Championships,1923 European Rowing Championships
1980 NHL Entry Draft,1981 NHL Entry Draft
Agrofert,SynBiol
1991 Estonian Badminton Championships,1992 Estonian Badminton Championships
2018 Critérium du Dauphiné stage 3,2018 Critérium du Dauphiné stage 4
1981 Tirreno–Adriatico,1982 Tirreno–Adriatico
1981 Tirreno–Adriatico,1982 Tirreno–Adriatico
Family Guy: Live in Vegas,Ted
1873 FA Cup Final,1874 FA Cup Final
World Chess Championship 1958,World Chess Championship 1960
Tour du Rwanda 2010,Tour du Rwanda 2011
Foxtrot-class submarine,Tango-class submarine
Hotel-class submarine,Yankee-class submarine
United Kingdom of Great Britain and Ireland,Irish Free State
United Kingdom of Great Britain and Ireland,United Kingdom
2002 Ten Days of Dawn,2003 Iran International Badminton Championships
2001 Ten Days of Dawn,2002 Ten Days of Dawn
2014 Giro d'Italia,2015 Giro d'Italia
2013 Giro d'Italia,2014 Giro d'Italia
2019 Boston Open Badminton Championships,2020 Boston Open Badminton Championships
C-sharp major,A major
D major,A major
G-sharp major,D major
Ecclesiastes 1,Ecclesiastes 2
1979 European Junior Badminton Championships,1981 European Junior Badminton Championships
1977 European Junior Badminton Championships,1979 European Junior Badminton Championships
1991 FA Cup Final,1992 FA Cup Final
1962 European Athletics Championships,1966 European Athletics Championships
"2019 Tour de France, stage 2","2019 Tour de France, stage 3"
1910 Giro del Piemonte,1911 Giro del Piemonte
1911 Giro del Piemonte,1912 Giro del Piemonte
1912 Giro del Piemonte,1913 Giro del Piemonte
1913 Giro del Piemonte,1914 Giro del Piemonte
1914 Giro del Piemonte,1915 Giro del Piemonte
1915 Giro del Piemonte,1916 Giro del Piemonte
1916 Giro del Piemonte,1917 Giro del Piemonte
1917 Giro del Piemonte,1918 Giro del Piemonte
1918 Giro del Piemonte,1919 Giro del Piemonte
2018 Paris–Troyes,2019 Paris–Troyes
2017 Paris–Troyes,2018 Paris–Troyes
2018 Paris–Troyes,2019 Paris–Troyes
2017 Paris–Troyes,2018 Paris–Troyes
2004 Thomas Cup – Qualification America,2006 Thomas Cup – Qualification America
The Wiz: Original Motion Picture Soundtrack,The Boss
The Wiz: Original Motion Picture Soundtrack,The Boss
The Wiz: Original Motion Picture Soundtrack,The Boss
1991 Plume d’Or,1992 Plume d’Or
1990 Plume d’Or,1991 Plume d’Or
1989 Plume d’Or,1990 Plume d’Or
1988 Plume d’Or,1989 Plume d’Or
1987 Plume d’Or,1988 Plume d’Or
1986 Plume d’Or,1987 Plume d’Or
1985 Plume d’Or,1986 Plume d’Or
1984 Plume d’Or,1985 Plume d’Or
1982 Plume d’Or,1984 Plume d’Or
1981 Plume d’Or,1982 Plume d’Or
1980 Plume d’Or,1981 Plume d’Or
1979 Plume d’Or,1980 Plume d’Or
1978 Plume d’Or,1979 Plume d’Or
1977 Plume d’Or,1978 Plume d’Or
1992 Canadian Open Badminton Championships,1993 Canadian Open Badminton Championships
Soyuz TM-8,Soyuz TM-9
Sonnet 31,Sonnet 32
2011 Vuelta a la Independencia Nacional,2012 Vuelta a la Independencia Nacional
Narita interchange,Shin-Kūkō Expressway
Narita interchange,Shin-Kūkō Expressway
1963 European Rowing Championships,1963 European Rowing Championships (women)
1962 European Rowing Championships,1963 European Rowing Championships
1950 Paris-Tours,1951 Paris-Tours
1950 Paris-Tours,1951 Paris-Tours
World Esperanto Congress 1974,World Esperanto Congress 1975
0s,10s
2018 European Rowing Championships,2019 European Rowing Championships
1995 Paris–Bourges,1996 Paris–Bourges
2025 Australian Badminton Championships,2026 Australian Badminton Championships
2024 Australian Badminton Championships,2025 Australian Badminton Championships
2023 Australian Badminton Championships,2024 Australian Badminton Championships
2022 Australian Badminton Championships,2023 Australian Badminton Championships
2021 Australian Badminton Championships,2022 Australian Badminton Championships
2020 Australian Badminton Championships,2021 Australian Badminton Championships
2018 Australian Badminton Championships,2019 Australian Badminton Championships
2019 Australian Badminton Championships,2020 Australian Badminton Championships
1993 Thai Badminton Championships,1994 Thai Badminton Championships
1992 Thai Badminton Championships,1993 Thai Badminton Championships
1991 Thai Badminton Championships,1992 Thai Badminton Championships
1990 Thai Badminton Championships,1991 Thai Badminton Championships
1989 Thai Badminton Championships,1990 Thai Badminton Championships
1988 Thai Badminton Championships,1989 Thai Badminton Championships
1987 Thai Badminton Championships,1988 Thai Badminton Championships
1986 Thai Badminton Championships,1987 Thai Badminton Championships
1985 Thai Badminton Championships,1986 Thai Badminton Championships
1984 Thai Badminton Championships,1985 Thai Badminton Championships
1983 Thai Badminton Championships,1984 Thai Badminton Championships
1982 Thai Badminton Championships,1983 Thai Badminton Championships
Soyuz TMA-21,Soyuz TMA-02M
2007 Boston Open Badminton Championships,2008 Boston Open Badminton Championships
Nikon D2Hs,Nikon D3
5th power,sixth power
fourth power,5th power
2006 Dutch Open,2007 Dutch Open
2005 Dutch Open,2006 Dutch Open
TNT N.V.,PostNL
NXT TakeOver: Phoenix,Royal Rumble (2019)
Sonnet 27,Sonnet 28
2014 Tirreno–Adriatico,2015 Tirreno–Adriatico
2014 Tirreno–Adriatico,2015 Tirreno–Adriatico
2015 Tirreno–Adriatico,2016 Tirreno–Adriatico
World Esperanto Congress 1963,World Esperanto Congress 1964
1968 European Rowing Championships,1969 European Rowing Championships
1967 European Rowing Championships,1968 European Rowing Championships
1966 European Rowing Championships,1967 European Rowing Championships
Takata Corporation,Joyson Safety Systems
Takata Corporation,Joyson Safety Systems
1998 Open Gaz de France,1999 Open Gaz de France
Expedition 61,Expedition 62
Expedition 60,Expedition 61
Expedition 59,Expedition 60
Expedition 58,Expedition 59
Expedition 57,Expedition 58
Expedition 56,Expedition 57
Expedition 55,Expedition 56
Expedition 54,Expedition 55
World Esperanto Congress 2009,World Esperanto Congress 2010
1884,1885
1884,1885
1989 Cincinnati Open,1990 Thriftway ATP Championships
1990 Thriftway ATP Championships,1991 Thriftway ATP Championships
1991 Thriftway ATP Championships,1992 Thriftway ATP Championships
1992 Thriftway ATP Championships,1993 Thriftway ATP Championships
1924 European Rowing Championships,1925 European Rowing Championships
Star Wars Episode IV: A New Hope,Star Wars Episode V: The Empire Strikes Back
Star Wars Episode IV: A New Hope,Star Wars Episode V: The Empire Strikes Back
Sonnet 67,Sonnet 68
seventh power,eighth power
seventh power,eighth power
No Mercy,Hell in a Cell (2017)
Process,BlackAcetate
2012 NHL Entry Draft,2013 NHL Entry Draft
Typhoon-class submarine,Borei-class submarine
Sonnet 128,Sonnet 129
2008 Clásica de San Sebastián,2009 Clásica de San Sebastián
2007 Clásica de San Sebastián,2008 Clásica de San Sebastián
2009 Legg Mason Tennis Classic,2010 Legg Mason Tennis Classic
2005 Tour of Japan,2006 Tour of Japan
2006 Tour of Japan,2007 Tour of Japan
2005 Tour of Japan,2006 Tour of Japan
1997 Great American Insurance ATP Championships,1998 Great American Insurance ATP Championships
Kingdom of Italy,Italy
2018 Scheldeprijs,2019 Scheldeprijs
2017 Scheldeprijs,2018 Scheldeprijs
2016 Scheldeprijs,2017 Scheldeprijs
Β,Γ
John 20,John 21
8th term of the Sejm of the Republic of Poland,9th term of the Sejm of the Republic of Poland
2012 Grand Prix d'Isbergues,2013 Grand Prix d'Isbergues
2011 Grand Prix d'Isbergues,2012 Grand Prix d'Isbergues
2010 Grand Prix d'Isbergues,2011 Grand Prix d'Isbergues
2009 Grand Prix d'Isbergues,2010 Grand Prix d'Isbergues
2008 Grand Prix d'Isbergues,2009 Grand Prix d'Isbergues
2007 Grand Prix d'Isbergues,2008 Grand Prix d'Isbergues
2006 Grand Prix d'Isbergues,2007 Grand Prix d'Isbergues
2014 Grand Prix d'Isbergues,2015 Grand Prix d'Isbergues
2013 Grand Prix d'Isbergues,2014 Grand Prix d'Isbergues
2012 Grand Prix d'Isbergues,2013 Grand Prix d'Isbergues
2011 Grand Prix d'Isbergues,2012 Grand Prix d'Isbergues
2010 Grand Prix d'Isbergues,2011 Grand Prix d'Isbergues
2009 Grand Prix d'Isbergues,2010 Grand Prix d'Isbergues
2008 Grand Prix d'Isbergues,2009 Grand Prix d'Isbergues
2006 Uber Cup – Qualification America,2008 Uber Cup – Qualification America
Gangsta's Paradise,My Soul
Soyuz T-15,Soyuz TM-2
1952,1953
1977–78 Unione Calcio Sampdoria season,1978–79 Unione Calcio Sampdoria season
NXT TakeOver: New Orleans,WrestleMania 34
NXT TakeOver: New Orleans,WrestleMania 34
Trafalgar-class submarine,Astute-class submarine
octagonal number,nonagonal number
2004 Open Gaz de France,2005 Open Gaz de France
Nikon Coolpix P900,Nikon Coolpix P1000
2017 Tour de l'Ain,2018 Tour de l'Ain
2016 Tour de l'Ain,2017 Tour de l'Ain
2018 Tour de l'Ain,2019 Tour de l'Ain
2016 Tour de l'Ain,2017 Tour de l'Ain
1998 Illinois gubernatorial election,2002 Illinois gubernatorial election
1969 Swedish Open Badminton Championships,1970 Swedish Open Badminton Championships
WWE United Kingdom Championship Tournament,Extreme Rules (2018)
Soyuz TM-3,Soyuz TM-4
1977 American Airlines Tennis Games,1978 American Airlines Tennis Games
1976 American Airlines Tennis Games,1977 American Airlines Tennis Games
enneadecagonal number,icosagonal number
2012 Clásica de San Sebastián,2013 Clásica de San Sebastián
1997 Boston Open Badminton Championships,1998 Boston Open Badminton Championships
1944,1945
1980 NBA Playoffs,1981 NBA Playoffs
Soyuz 26,Soyuz 27
Sonnet 37,Sonnet 38
World Esperanto Congress 1950,World Esperanto Congress 1951
2011 UCI Road World Championships – Women's road race,2012 UCI Road World Championships – Women's road race
2012 UCI Road World Championships – Women's road race,2013 UCI Road World Championships – Women's road race
Fastlane,NXT TakeOver: New York
1896 European Rowing Championships,1897 European Rowing Championships
1898 European Rowing Championships,1899 European Rowing Championships
1897 European Rowing Championships,1898 European Rowing Championships
"2017 Setmana Ciclista Valenciana, Stage 1","2017 Setmana Ciclista Valenciana, Stage 2"
tridecagonal number,tetradecagonal number
2010 Uber Cup – Qualification Africa,2012 Uber Cup – Qualification Africa
2008 Uber Cup – Qualification Africa,2010 Uber Cup – Qualification Africa
Sonnet 143,Sonnet 144
1952 FA Cup Final,1953 FA Cup Final
1958 European Rowing Championships,1959 European Rowing Championships
1957 European Rowing Championships,1958 European Rowing Championships
Sonnet 12,Sonnet 13
2013 Paris–Bourges,2014 Paris–Bourges
4th term of the Senate of the Republic of Poland,5th term of the Senate of the Republic of Poland
3rd term of the Senate of the Republic of Poland,4th term of the Senate of the Republic of Poland
5th term of the Senate of the Republic of Poland,6th term of the Senate of the Republic of Poland
2016 Binche–Chimay–Binche,2017 Binche–Chimay–Binche
2015 Binche–Chimay–Binche,2016 Binche–Chimay–Binche
2014 Binche–Chimay–Binche,2015 Binche–Chimay–Binche
1971 FA Cup Final,1972 FA Cup Final
1970 FA Cup Final,1971 FA Cup Final
German People's Party,Free Democratic Party
1997 Clásica de San Sebastián,1998 Clásica de San Sebastián
General Mills,Darden Restaurants
Supernatural,Shaman
Kingdom of Iraq,Iraq
Soyuz T-5,Soyuz T-6
2017 Giro d'Italia,2018 Giro d'Italia
UEFA Women's Euro 2021 qualifying,UEFA Women's Championship
2006 Okinawa gubernatorial election,2010 Okinawa gubernatorial election
2009 UCI Road World Championships – Women's road race,2010 UCI Road World Championships – Women's road race
2008 UCI Road World Championships – Women's road race,2009 UCI Road World Championships – Women's road race
2007 UCI Road World Championships – Women's road race,2008 UCI Road World Championships – Women's road race
2006 UCI Road World Championships – Women's road race,2007 UCI Road World Championships – Women's road race
2005 UCI Road World Championships – Women's road race,2006 UCI Road World Championships – Women's road race
1894 European Rowing Championships,1895 European Rowing Championships
1893 European Rowing Championships,1894 European Rowing Championships
Expedition 47,Expedition 48
Expedition 46,Expedition 47
Expedition 45,Expedition 46
1975 NBA Playoffs,1976 NBA Playoffs
AmeriKKKa's Most Wanted,Death Certificate
2010 European Athletics Championships,2012 European Athletics Championships
San Sebastián Classic 2019,2020 Clásica de San Sebastián
2018 Clásica de San Sebastián,San Sebastián Classic 2019
2017 Clásica de San Sebastián,2018 Clásica de San Sebastián
