Subject,Object
Punta Arenas,Punta Arenas
Pampus,Gooise Meren
Tignes Dam,Auvergne-Rhône-Alpes
City of Luxembourg: its Old Quarters and Fortifications,Luxembourg
Ligne 21,Luxembourg
Ligne 16,Luxembourg
Ligne 21,Luxembourg
Ligne 16,Luxembourg
Almena Township,Van Buren County
Tarragonès,Camp de Tarragona
Anderson's Hostel,Central Swindon South
Kaaswaag,Purmerend
"Paraíso, Costa Rica",Paraíso Canton
Andramasina,Analamanga
Walt Disney World Resort,Lake Buena Vista
Walt Disney World Resort,Lake Buena Vista
Kajaani railway station,Kajaani
Rudzienski Selsaviet,Pukhavichy District
Harry Gibbons Migratory Bird Sanctuary,Kivalliq Region
East Bay Migratory Bird Sanctuary,Kivalliq Region
Daily Astorian,Astoria
Komuna e Kutallit,Berat County
Říp Mountain,Mnetěš
Pillory of Cerva,Cerva e Limões
Gletscherschliff Jachenau,Jachenau
Chiang Mai,Mueang Chiang Mai
Greater Madawaska,Renfrew County
Melrose Abbey,Scottish Borders
Bonchester Hill,Scottish Borders
Rubers Law,Scottish Borders
Peniel Heugh,Scottish Borders
Bonchester Hill,Scottish Borders
Rubers Law,Scottish Borders
"Bristol Mill, Edinburgh Road",Scottish Borders
"Bristol Mill, Edinburgh Road",Galashiels
Romancos,Brihuega
Tway National Wildlife Area,Rural Municipality of Invergordon No. 430
Drivavassdraget,Trøndelag
Namsenvassdraget,Trøndelag
Gaulavassdraget,Trøndelag
Lauvsnesvassdraget,Trøndelag
Xidi,Shuangluan District
Mainz Finthen Airport,Wackernheim
British Consulate Ibiza,Ibiza
Nuremberg Central Station,Nuremberg
Osorno,Osorno
Osorno,Osorno
Coloma Charter Township,Berrien County
Almont Township,Lapeer County
Kassel-Wilhelmshöhe station,Kassel
Kassel-Wilhelmshöhe station,Kassel
Izumi Province,Kinai
Yamato Province,Kinai
Schüttauhof,Donaustadt
Lapvesiskij County,Vyborg Governorate of the Russian Empire
École supérieure de journalisme de Paris,Paris
Laboratory of Theoretical Biochemistry,Paris
Maitri Chit Intersection,Talat Noi
West Linn Tidings,Lake Oswego
Juan Fernández,Valparaíso Region
Bend,Deschutes County
Paulina Falls,Deschutes County
Ma On Shan line,Sha Tin District
Site du patrimoine Jacques-Cartier,Gatineau
Hanson-Taylor-Wright Heritage Site,Gatineau
site patrimonial du Quartier-du-Moulin,Gatineau
Fort Kastella,Ternate
Mladá Boleslav,Mladá Boleslav District
Castra of Oberhochstatt,Weißenburg in Bayern
Scheiben,Dietersburg
Sulzbach,Dietersburg
Thalöd,Dietersburg
Waldhörn,Dietersburg
Wurmsöd,Dietersburg
Seiling,Dietersburg
Schafweid,Dietersburg
Västerbotten County,Sweden
Örebro County,Sweden
Dalarna County,Sweden
Jönköping County,Sweden
Västerdalälven-Ljøra,Dalarna County
Bach Ice Shelf,Antarctic Treaty area
Abbot Ice Shelf,Antarctic Treaty area
McDonald Ice Rumples,Antarctic Treaty area
Voyeykov Ice Shelf,Antarctic Treaty area
Quar Ice Shelf,Antarctic Treaty area
Lazarev Ice Shelf,Antarctic Treaty area
Jelbart Ice Shelf,Antarctic Treaty area
McMurdo Ice Shelf,Antarctic Treaty area
Esperanza Base,Antarctic Treaty area
SANAE IV,Antarctic Treaty area
Palmer Station,Antarctic Treaty area
Davis Station,Antarctic Treaty area
Base Primavera,Antarctic Treaty area
Sisco Mesa,Antarctic Treaty area
Haworth Mesa,Antarctic Treaty area
Malta Plateau,Antarctic Treaty area
Linn Mesa,Antarctic Treaty area
Geoffrey Hills,Antarctic Treaty area
Strawberry Cirque,Antarctic Treaty area
Kreiling Mesa,Antarctic Treaty area
Budd Coast,Antarctic Treaty area
Kemp Coast,Antarctic Treaty area
Ingrid Christensen Coast,Antarctic Treaty area
Prince Harald Coast,Antarctic Treaty area
Lars Christensen Coast,Antarctic Treaty area
Fitton Rock,Antarctic Treaty area
Estay Rock,Antarctic Treaty area
Envoy Rock,Antarctic Treaty area
East Stack,Antarctic Treaty area
Drum Rock,Antarctic Treaty area
Cube Rock,Antarctic Treaty area
Buzfuz Rock,Antarctic Treaty area
Estay Rock,Antarctic Treaty area
Cube Rock,Antarctic Treaty area
Envoy Rock,Antarctic Treaty area
Phelps Rock,Antarctic Treaty area
Moreno Rock,Antarctic Treaty area
Koll Rock,Antarctic Treaty area
Vuntut National Park,Yukon
Ivvavik National Park,Yukon
Kluane National Park and Reserve,Yukon
Yelokhovo Cathedral,Basmanny District
Zimbiti Communal Land,Manicaland
Zimbiti Communal Land,Manicaland
Weya Communal Land,Manicaland
Umtali Heights,Manicaland
Bamba,Gao Region
Bastion Saint-André,Antibes
bakery in Oulun Osuuskauppa,Oulu
Oulu Business School,Oulu
Gifu Freight Terminal,Gifu
Toccoa Falls College,Toccoa
Olivenza,Badajoz Province
Arivonimamo,Itasy
Baline,Kataba Arrondissement
Karl Marx-Hof,Heiligenstadt
Maria-Franc-Hof,Josefstadt
Towanda Township,McLean County
Valparaíso,Valparaíso
Valparaíso,Valparaíso
Corvallis,Benton County
Fort Hoskins,Benton County
Vienna,Austria
Vienna,Austria
"Wachauerhof, Wien",Vienna
Karl-Volkert-Hof,Vienna
Strindberghof,Vienna
Josef-Scheu-Hof,Vienna
Karl-Höger-Hof,Vienna
Dr.-Franz-Klein-Hof,Vienna
Anton-Schrammel-Hof,Vienna
"Gemeindebau Breitenseer Straße 106-108, Penzing",Vienna
Strindberghof,Vienna
Pestalozzi-Hof,Vienna
Josef-Wiedermann-Hof,Vienna
Kunst am Bau im Kopenhagen-Hof,Vienna
Josef-Scheu-Hof,Vienna
Karl-Höger-Hof,Vienna
Dr.-Franz-Klein-Hof,Vienna
Bebelhof,Vienna
Arthur-Schnitzler-Hof,Vienna
Anton-Schrammel-Hof,Vienna
Constitutional Court,Vienna
Ambatomainty,Melaky
The Dalles Chronicle,The Dalles
Bitterna,Vara Municipality
Post mill Beelitz,Beelitz
Szekszárd,Szekszárd  District
Nanjo smart interchange,Minamiechizen
lintel Can Rafelic,Santa Pau
Kalambo District,Rukwa Region
Alt Penedès,Penedès
Garraf,Penedès
Anoia,Penedès
30th Street Station,Philadelphia
Monona,Dane County
Località Badile,Zibido San Giacomo
Universal Orlando Resort,Orlando
Valencia College,Orlando
Kisarawe District,Pwani Region
Kibaha District,Pwani Region
Mindszent,Miskolc
Industrie,Province of Lecco
134-136 Walton Street,Port Hope
Princess Alexandra Hospital NHS Trust,Harlow
Nashville,Davidson County
2003 NHL Entry Draft,Nashville
Nashville,Davidson County
Nashville,Davidson County
Statue of Madona,Příbor
Albertfalva,Újbuda
Lincoln Castle,Lincolnshire
Loch Lomond Golf Club,Argyll and Bute
Beinn Ìme,Argyll and Bute
Ben Vorlich,Argyll and Bute
Beinn Achaladair,Argyll and Bute
Beinn Ìme,Argyll and Bute
Ben Vorlich,Argyll and Bute
Beinn Achaladair,Argyll and Bute
Ben Vorlich,Argyll and Bute
Beinn Achaladair,Argyll and Bute
Beinn Ìme,Argyll and Bute
East Reef,New Ireland Province
Kalulushi District,Copperbelt Province
Staunton River State Park,Virginia
Occoneechee State Park,Virginia
Hungry Mother State Park,Virginia
Staunton River State Park,Virginia
Kiptopeke State Park,Virginia
James River State Park,Virginia
Hungry Mother State Park,Virginia
High Bridge Trail State Park,Virginia
First Landing State Park,Virginia
Fairy Stone State Park,Virginia
Douthat State Park,Virginia
Virginia's at-large congressional seat,Virginia
Virginia's 22nd congressional district,Virginia
Virginia's 21st congressional district,Virginia
Virginia's 20th congressional district,Virginia
Virginia's 19th congressional district,Virginia
Virginia's 18th congressional district,Virginia
Bergöfjärden coastal water body,Kalix Municipality
Bergöfjärden coastal water body,Kalix Municipality
Tintern Abbey,Tintern
Tuek Chai Intersection,Thung Phaya Thai
Rodgau Railway,Hesse
Drusenküppel,Hesse
Castra of Arnsburg,Hesse
Castra of Altenstadt,Hesse
Nana intersection,Khlong Toei
Mittelweiherburg,Hard
Taimyrsky Biosphere Reserve,Krasnoyarsk Krai
Magere Brug,Amsterdam
Tiger Stadium,Detroit
Sacred Heart Major Seminary,Detroit
Detroit,Wayne County
Ratchawong Intersection,Samphanthawong
Ekenäs,Uusimaa
Ekenäs,Uusimaa
Northern Devon Healthcare NHS Trust,Barnstaple
Labinot-Fushë,Elbasan County
Mercy College,Dobbs Ferry
Sennfelder See,Sennfeld
Jaqueville department,Grands-Ponts
Paint Lake Provincial Park,Mystery Lake
Abdet,Confrides
Ubon Ratchathani,Mueang Ubon Ratchathani
La Durantaye,Bellechasse regional county municipality
Groeve Putberg,Simpelveld
Békéscsaba,Békéscsaba  District
"Edinburgh, Great Stuart Street, Lamp Standards",Edinburgh
Norra Björke,Trollhättan Municipality
Minden-Lübbecke District,Detmold Government Region
Children's Museum of Los Angeles,Los Angeles
Los Angeles,Los Angeles County
Obuse smart interchange,Obuse
Hualqui,Concepción Province
Coronel,Concepción Province
Hualqui,Concepción Province
Coronel,Concepción Province
Es Torrent d'Es Morts,Son Servera
Pelourinho da Bemposta,Pedrógão de São Pedro e Bemposta
Algoma,Kewaunee County
Baix Llobregat,Àmbit metropolità de Barcelona
Ernakulam,Ernakulam district
Porta Sant'Alessandro,Bergamo
Brämhult,Borås Municipality
Borås Ishall,Borås Municipality
Zhombe Communal Land,Midlands Province
Ungova Communal Land,Midlands Province
Maumee Bay State Park,Lucas County
Dacorum,Hertfordshire
Ács,Komárom  District
Komárom,Komárom  District
Alte Rheinbrücke,Vaduz
Antônio Pereira,Ouro Preto
Tokyo Disney Resort,Chiba Prefecture
The Glennie School,Toowoomba
Shinas,Al Batinah North Governorate
Saham,Al Batinah North Governorate
Anholt Offshore Wind Farm,territorial waters of Denmark
Mayingzi Manchu Ethnic Township,Luanping County
Banc Matuhu,French Polynesia
Barn And Dovecot To Hammonds Farm,West Horsley
cour de la Ferme-Saint-Lazare,10th arrondissement of Paris
cour des Petites-Écuries,10th arrondissement of Paris
cour de la Ferme-Saint-Lazare,10th arrondissement of Paris
Daniel Alcides Carrión Province,Pasco
L'Ascension-de-Notre-Seigneur,Lac-Saint-Jean-Est Regional County Municipality
Church of St. George,Fatih
Church of St. George,Istanbul
İstanbul Cup,Istanbul
Saint George's Cathedral,Novi Sad
Belgian military cemetery in Hoogstade,Alveringem
Großer Mewenbruch,Brandenburg
Brent River College,London Borough of Brent
Brampton,Regional Municipality of Peel
Mississauga,Regional Municipality of Peel
Quesada,San Carlos Canton
Svanemølle Power Station,Copenhagen Municipality
Malmö Isstadion,Malmö Municipality
"Aberdeen, Hazlehead Avenue, Hazelhead Park, K6 Telephone Kiosk",Aberdeen City
Longido District,Arusha Region
Sundsvall City,Sundsvall
Golf Club de Chamonix,Chamonix-Mont-Blanc
stable in Utsjoki police station,Utsjoki
stable in Utsjoki rectory,Utsjoki
Bafing-Source Ramsar Site,Mamou Prefecture
Uphaichetsaduthit intersection,Suan Chitlada
canton of Nuits-Saint-Georges,arrondissement of Beaune
canton of Arnay-le-Duc,arrondissement of Beaune
canton of Nuits-Saint-Georges,arrondissement of Beaune
canton of Arnay-le-Duc,arrondissement of Beaune
St. Martinus,Jülich
Baba Mountain,Bitola Municipality
Baix Camp,Tarragona Province
Timber Township,Peoria County
Virklund Parish,Silkeborg Municipality
Kragelund,Silkeborg Municipality
Saint-Zéphirin-de-Courval,Nicolet-Yamaska Regional County Municipality
Lake Bracciano,Province of Rome
Lake Bolsena,Province of Rome
Ennepe-Ruhr-Kreis,Arnsberg Government Region
Ennepe-Ruhr-Kreis,Arnsberg Government Region
Scarborough,North Yorkshire
Brighton/Worthing/Littlehampton,Sussex
Antuco,Bío Bío province
Alto Bío Bío,Bío Bío province
London Array,Exclusive economic zone of the United Kingdom
Greater Gabbard wind farm,Exclusive economic zone of the United Kingdom
Fortificació de Boí,La Vall de Boí
Blue Harbor Resort,Sheboygan
Mont Donon,Grandfontaine
Wall Street bombing,Manhattan
CUNY Graduate School of Journalism,Manhattan
Baruch College,Manhattan
City College of New York,Manhattan
Baruch College,Manhattan
City College of New York,Manhattan
Baruch College,Manhattan
Nonthaburi,Mueang Nonthaburi
Lavoir Saint-Aignan,Saint-Aignan
Estação arqueológica da Pedra de Ouro,Carregado e Cadafais
Maria column in Brno-Řečkovice,Řečkovice
Giebelstadt Airport,Giebelstadt
Puerta de San Andrés,Segovia
Felsturm Rauhenstein NW von Wallersberg,Weismain
Felsturm Mönch N von Kleinziegenfeld,Weismain
Barmoor Castle,Lowick
Ymca Hostel,Worcester
Worcestershire Acute Hospitals NHS Trust,Worcester
North Lidöfjärden coastal water body,Norrtälje Municipality
Ålandsfjärden coastal water body,Norrtälje Municipality
Shtiqën,Kukës municipality
Andrés Ibáñez Province,Santa Cruz Department
Außernbrünst,Röhrnbach
Ambilobe,Diana Region
Risley Township,Marion County
Centre Township,Marion County
Tonti Township,Marion County
Salem,Polk County
Salem,Marion County
University of Miami School of Business Administration,Florida
Disney's Yacht Club Resort,Florida
Disney's Coronado Springs Resort,Florida
Disney's Contemporary Resort,Florida
Rosewood massacre,Florida
Indianapolis,Marion County
Indianapolis,Marion County
St. John Vianney College Seminary,Florida
Charlotte County,Florida
Marion County,Florida
Bay County,Florida
Polk County,Florida
Seminole County,Florida
Oregon City Bridge,Oregon City
Chimney of Hort del Notari,Alginet
Chimney of Hort de Pobil,Alginet
Chimney of Hort de la Creu,Alginet
Chimney of Hort de la Colegiala,Alginet
Drážní buk,Pěčín
Brålanda,Vänersborg Municipality
University of Montana School of Law,Montana
Sunlight Group,Montana
Havre Air Force Station,Montana
Glasgow Air Force Base,Montana
Silver Bow County,Montana
Gallatin County,Montana
Chouteau County,Montana
Carter County,Montana
Vivekananda Institute of Professional Studies,New Delhi
Rashtrapati Bhavan,New Delhi
Mount Pleasant Junior School,City of Southampton
cour du Coq,11th arrondissement of Paris
cour des Fabriques,11th arrondissement of Paris
cour Damoye,11th arrondissement of Paris
Gonzen,Canton of St. Gallen
Lake Constance,Canton of St. Gallen
Lilleland,Kungsbacka Municipality
Veja Mate Offshore Wind Farm,Exclusive economic zone of Germany in the North Sea
Nordsee Ost offshore wind farm,Exclusive economic zone of Germany in the North Sea
Lake Shala,Oromia Region
Edmondbyers Youth Hostel,Edmondbyers
Pickering—Uxbridge,Ontario
Markham—Stouffville,Ontario
Ajax,Ontario
Aurora—Oak Ridges—Richmond Hill,Ontario
York—Simcoe,Ontario
Quaker Meeting House,Ajax
Ontario Highway 11,Ontario
Kawartha Speedway,Ontario
Children's Museum of Cleveland,Cleveland
Weatherhead School of Management,Cleveland
British High Commission Freetown,Freetown
Main-Kinzig-Kreis,Darmstadt Government Region
Groß-Gerau,Darmstadt Government Region
Main-Kinzig-Kreis,Darmstadt Government Region
Groß-Gerau,Darmstadt Government Region
Odenwaldkreis,Darmstadt Government Region
Kreis Bergstraße,Darmstadt Government Region
Main-Kinzig-Kreis,Darmstadt Government Region
Main-Taunus-Kreis,Darmstadt Government Region
Main-Taunus-Kreis,Darmstadt Government Region
Castra Mediana,Gnotzheim
Inéquilibre,Singapore
Lövås,Småland
Webb National Wildlife Area,Rural Municipality of Webb No. 138
Jesaja window,canton of Bern
gospel and revelation of John,Bern
Jesaja window,Bern
gospel and revelation of John,Bern
Lake Neuchâtel,canton of Bern
Lake Neuchâtel,canton of Bern
The 4th place,Bern
as the crow flies Bern-Schwäbisch Hall,Bern
Willy Liechti memorial fountain,Bern
Ziegler hospital ball fountain,Bern
the silent doorman,Bern
ÜBER-SETZEN,Bern
aaruf - aarab,Bern
PH 14,Bern
ÜBER-SETZEN,Bern
Ziegler hospital ball fountain,Weissenbühl
Willy Liechti memorial fountain,Bern-Mittelland administrative district
Ziegler hospital ball fountain,Mattenhof-Weissenbühl
Willy Liechti memorial fountain,canton of Bern
Ziegler hospital ball fountain,canton of Bern
Willy Liechti memorial fountain,Bern
Ziegler hospital ball fountain,Bern
The 4th place,Bern
as the crow flies Bern-Schwäbisch Hall,Bern
Willy Liechti memorial fountain,Bern
Ziegler hospital ball fountain,Bern
the silent doorman,Bern
Neubrügg,Bern
International Telecommunication Union Monument,Bern
Maebaru,Itoshima
Maebaru,Itoshima
St. Mariä Himmelfahrt,Vettweiß
St. Johann Baptist,Vettweiß
St. Jakobus,Vettweiß
St. Antonius,Vettweiß
St. Martin,Vettweiß
Dongsheng Manchu and Mongol Ethnic Township,Kangping County
Puerto Montt,Puerto Montt
Puerto Montt,Puerto Montt
Galovački buk,Lika-Senj County
Veliki slap,Lika-Senj County
Bäcke,Bengtsfors Municipality
Elephant Square,London Borough of Southwark
Elephant Square,London Borough of Southwark
Imperial War Museum London,London Borough of Southwark
Institut Charles Sadron,Strasbourg
Immune Response and Development in Insects,Strasbourg
Immunopathologie et Chimie Thérapeutique,Strasbourg
Kerteminde Municipality,Region of Southern Denmark
Tønder Municipality,Region of Southern Denmark
Esbjerg Municipality,Region of Southern Denmark
Kerteminde Municipality,Region of Southern Denmark
Children's Museum of Science and Technology,Troy
Trajan's Bridge,Drobeta-Turnu Severin
Terra Nova Migratory Bird Sanctuary,Newfoundland and Labrador
Department of the Public Actuary,South Australia
Superannuation Department,South Australia
Chief Secretary's Office,South Australia
Crown Law Department,South Australia
Carbon County,Wyoming
Park County,Wyoming
Carbon County,Wyoming
Teton County,Wyoming
Lincoln County,Wyoming
Teton County,Wyoming
Lincoln County,Wyoming
Teton County,Wyoming
Lincoln County,Wyoming
Teton County,Wyoming
Platte County,Wyoming
Teton County,Wyoming
Platte County,Wyoming
Teton County,Wyoming
Gaylord Family Oklahoma Memorial Stadium,Oklahoma
Kidder Township,Carbon County
Old Faithful,Teton County
Sulphur Spring,Park County
Gray Bulger Geyser,Wyoming
Steady Geyser,Teton County
Lioness Geyser,Teton County
Little Cub Geyser,Wyoming
West Triplet Geyser,Teton County
Sulphur Spring,Park County
Pink Cone Geyser,Wyoming
Penta Geyser,Teton County
Lone Star Geyser,Wyoming
Jewel Geyser,Wyoming
Fishing Cone,Teton County
Lincoln County,Oklahoma
Okfuskee County,Oklahoma
Payne County,Oklahoma
Muskogee County,Oklahoma
McClain County,Oklahoma
Pontotoc County,Oklahoma
McCurtain County,Oklahoma
Wellington Park,Tasmania
Osvatn power station,Osterøy
Møllefossen power station,Osterøy
Golden Roof,Innsbruck
Golden Roof,Innsbruck
Ansitz Sonnenburg,Innsbruck
PPG Paints Arena,Pittsburgh
Pittsburgh,Allegheny County
2012 NHL Entry Draft,Pittsburgh
Fortaleza de São José de Macapá,Macapá
2017 Las Vegas shooting,Paradise
"Makano, Mali",Kita Cercle
Hachinohe Freight Terminal,Hachinohe
Dovecot And Barn 20 Yards To East Of Manor Farm House,Tongham
N287 road,Limburg
Carbisdale Castle,Highland
Càrn Eige,Highland
Càrn Eige,Highland
Sgùrr Alasdair,Highland
Càrn Eige,Highland
Stob Choire Claurigh,Highland
Sgùrr Alasdair,Highland
Càrn Eige,Highland
Boot Island National Wildlife Area,Kings County
Golf de Fontainebleau,Fontainebleau
cour Bérard,4th arrondissement of Paris
Iglesia de San Francisco de Asís,Canary Islands
British Deputy High Commission Karachi,Karachi
Eichholz power station,Ühlingen-Birkendorf
Kinpurney Hill,Angus
Samail,Ad Dakhiliyah Governorate
Al Hamra,Ad Dakhiliyah Governorate
Adam,Ad Dakhiliyah Governorate
Nizwa,Ad Dakhiliyah Governorate
University of Edinburgh School of Law,City of Edinburgh
"Edinburgh, Grassmarket, K6 Telephone Kiosk",City of Edinburgh
Arthur's Seat,City of Edinburgh
Blackford Hill,City of Edinburgh
Allen Township,Hillsdale County
Saint-Octave-de-Métis,La Mitis Regional County Municipality
Theekoepel van de Rijp,Bloemendaal
stable in Mommola Manor,Salo
stable in Wiurila Manor,Salo
Manyinga District,Northwestern Province
Ikelenge,Northwestern Province
Zambezi District,Northwestern Province
Solwezi District,Northwestern Province
Mwinilunga District,Northwestern Province
Kasempa District,Northwestern Province
Kabompo District,Northwestern Province
Station 158 Kandelstein,Weischlitz
Laboratory for Analysis and Architecture of Systems,Toulouse
Herbettes Aqueduct,Toulouse
Berlin Südkreuz station,Tempelhof-Schöneberg
Berlin Südkreuz station,Tempelhof-Schöneberg
Berlin Südkreuz station,Tempelhof-Schöneberg
Alto del Carmen,Huasco Province
Udmurt,Kirov Oblast
Udmurt,Kirov Oblast
Udmurt,Udmurt Republic
Udmurt,Udmurt Republic
Cotter Bridge,Arkansas
Donald W. Reynolds Razorback Stadium,Arkansas
Walter Lemke Department of Journalism,Arkansas
Tomen y Castell,Conwy County Borough
Hafodunos,Conwy County Borough
Girls' College,Bulawayo
Portal-capilla de San Miguel,Ateca
Benning Road Power Plant,"Washington, D.C."
Salgótarján,Salgótarján District
San Giovanni in Sugana,San Casciano in Val di Pesa
Ruimzicht: tea dome,Doetinchem
Manri Bridge,Takashima
San Francisco Symphony,San Francisco
Holberton School,San Francisco
San Francisco,San Francisco County
San Francisco,San Francisco County
Bayfield group,Wisconsin
Wisconsin's 11th congressional district,Wisconsin
Wisconsin's 10th congressional district,Wisconsin
Wybunbury Moss,Wybunbury
Balinghore,Tendouck Arrondissement
Nakhon Pathom,Mueang Nakhon Pathom
Potcoava,Olt County
Nottingham Open,City of Nottingham
Sinchon County,South Hwanghae Province
Graz,Styria
Graz,Styria
Iserlohn,Märkischer Kreis
Llindes,Linyola
Tomeškův dub,Buchlovice
Litianmu Hui Ethnic Township,Cang County
Leicester's Church,Denbighshire
Dovecote at Esgonty Farm,Denbighshire
Dovecote at Old Rectory,Denbighshire
Owain Glyndŵr's Mount,Denbighshire
Ruthin School,Denbighshire
Monts d'Ardèche,Ardèche
Komuna e Gjepalajt,Durrës County
Bashkia e Fushe-krujes,Durrës County
Nikël,Durrës County
Hoed,Norddjurs Municipality
Grand Bazaar,Tehran
"Neumann János High School, Vocational School and College",Eger
Hvidovre Icehockey Club,Hvidovre Municipality
Dortmund Stadtbahn,Dortmund
Claremont Hotel & Spa,Oakland
Springvale House,Mashonaland East Province
Peterhouse Girls' School,Mashonaland East Province
Peterhouse Boys' School,Mashonaland East Province
Wedza Communal Land,Mashonaland East Province
Uzumba Communal Land,Mashonaland East Province
Gauthier,Timiskaming District
Children's Museum of Richmond,Richmond
"Ascension Cathedral, Almaty",Almaty
Namihaya Bridge,Taishō-ku
Westby,Vernon County
Hua Lamphong intersection,Rong Mueang
Biharamulo District,Kagera Region
Saint Meinrad Seminary and School of Theology,Saint Meinrad
Ensted Power Station,Aabenraa Municipality
Aiglkofen,Marklkofen
San Martín de Porres,Aragua
San Francisco de Asís,Aragua
Ontario Highway 581,Moonbeam
Hibiscus Coast,Auckland Region
Beaverton,Washington County
Washington County,Nebraska
Douglas County,Nebraska
Washington County,Nebraska
Clay County,Nebraska
Douglas County,Nebraska
Cedar County,Nebraska
Washington County,Nebraska
Stanton County,Nebraska
Clay County,Nebraska
Sheridan County,Nebraska
Chaussée des Moules,French Southern and Antarctic Lands
canton of Saint-Pons-de-Thomières,arrondissement of Béziers
Marian Column in Kłodzko,Kłodzko
Notre-Dame-du-Sacré-Cœur-d'Issoudun,Lotbinière Regional County Municipality
Chapple,Rainy River District
Borj Lalla Qadiya,Rabat
Borj Sirat,Rabat
Borj Sirat,Rabat
Brambletye School,East Grinstead
Juan de Nova Island,Scattered Islands in the Indian Ocean
Europa Island,Scattered Islands in the Indian Ocean
stable and shed in Koitsanlahti Manor,Parikkala
Pillory of Atalaia do Campo,Póvoa de Atalaia e Atalaia do Campo
University of Exeter Business School,Exeter
Zona Artigianale S.P. 157,Mediglia
stable in Pitkäjärvi forestry hut,Ylöjärvi
San Clemente Dormitory,Santiago de Compostela
Fontainejean Abbey,Saint-Maurice-sur-Aveyron
Vubwi District,Eastern Province
Scarborough—Rouge Park,Toronto
York South—Weston,Toronto
