Subject,Object
RFC 3514: The Security Flag in the IPv4 Header,English
RFC 6217: Regional Broadcast Using an Atmospheric Link Layer,English
Kurdish Wikibooks,Kurdish languages
Tajik Wikibooks,Tajik
Tajik Wikipedia,Tajik
Oedipus rex,Latin
De domo sua,Latin
Astrolabe and Astrological Volvelle,Latin
Hispano-Moorish Astrolabe,Latin
Hispano-Moorish Astrolabe,Latin
Hispano-Moorish Astrolabe,Latin
de Jong,Dutch
de Jonge,Dutch
Inscription of Abercius,Ancient Greek
Uzbek Wikibooks,Uzbek
Uzbek Wikipedia,Uzbek
Gravetat Zero,Catalan
Ahura Mazda and Ardashir I,Parthian
Vox Publica,Bokmål
Freeciv,Bokmål
Wiki-værkstedet,Danish
Naththaipookkal,Tamil
Serbian Wikibooks,Serbian
Serbian Wikipedia,Serbian
Ekonomist,Serbian
Nachtlied,German
Die letzten Dinge,German
Die Schuldigkeit des ersten Gebots,German
Die Auferstehung und Himmelfahrt Jesu,German
Easter Oratorio,German
Perlentaucher,German
Die Verurteilung des Lukullus,German
Die Verurteilung des Lukullus,German
Segura,Basque
Mendizabal,Basque
Etxaide,Basque
Desibeli.net,Finnish
Venuksen koulu,Finnish
Kazakh Wikibooks,Kazakh
