Subject,Object
Pirate Party Luxembourg,Dalheim
Diputación Provincial de Teruel,Teruel
Telepizza,San Sebastián de los Reyes
Home Ministry,Chiyoda-ku
Centro Federico García Lorca,Granada
Statistical and Social Inquiry Society of Ireland,Dublin
Green Party,Oslo
Green Party,Dublin
we.R.play,Islamabad
University Institute of Technology of Nantes,Nantes
Pirate Party of Greece,Athens
Ecologist Greens,Athens
Pirate Party of Spain,Ulea
Glock Software,Munich
BadLand Games,Madrid
Atlético Madrid Femenino,Madrid
House of Commons,Palace of Westminster
Legislative Assembly of Amapá,Deputado Nelson Salomão Palace
Legislative Assembly of Maranhão,Manuel Beckman Palace
Legislative Assembly of Roraima,Antônio Martins Palace
IUT Tremblay,Tremblay-en-France
Státní okresní archív Břeclav,Mikulov
Legislative Assembly of Mato Grosso do Sul,Guaicurus Palace
Legislative Assembly of Rio Grande do Sul,Farroupilha Palace
Goa Shipyard Limited,Goa
Communauté de communes Élan Limousin Avenir Nature,Ambazac
DB Busverkehr Hessen,Gießen
DB Busverkehr Hessen,Gießen
Sporting de Huelva,Huelva
Pirate Party,Helsinki
Papa Murphy's,Vancouver
North Carolina State University,Raleigh
North Carolina State University,Raleigh
Diputación Provincial de Palencia,Palacio de la Diputación de Palencia
Muslim Educational Trust,Kozhikode
Instituto Leonés de Cultura,León
American Samoa House of Representatives,Pago Pago
Danish Football Association,Brøndbyvester
University of Alaska Fairbanks,Fairbanks
ASC Pty Ltd,Osborne
Latvian Green Party,Riga
California Department of Corrections and Rehabilitation,Sacramento
Warner Independent Pictures,Burbank
Regionalbus Leipzig,Bennewitz
Swedish Football Association,Solna Municipality
Autonomy Liberty Participation Ecology,Aosta
Pizza Schmizza,Salem
Stadtwerke Mühlheim am Main,Mühlheim am Main
Stadtwerke Mühlheim am Main,Mühlheim am Main
Legislative Assembly of Espírito Santo,Domingos Martins Palace
Gulliver Schools,Kendall
Barsebäck Golf & Country Club,Kävlinge Municipality
Comarcal Council of Baix Camp,Reus
Holy Cross Preparatory School,Kingston upon Thames
Legislative Assembly of Sergipe,Governor João Alves Filho Palace
Athinaikos women's basketball,Vyronas
German Football Association,Frankfurt am Main
Eagle House School,Sandhurst
United States Environmental Protection Agency,"Washington, D.C."
United States Environmental Protection Agency,"Washington, D.C."
Green Party of the United States,"Washington, D.C."
Ministry of Health of Germany,Bonn
Texas A&M University,College Station
Texas A&M University,College Station
Communauté de communes de la Brie des Rivières et Châteaux,Le Châtelet-en-Brie
Karsten Golf Course,Tempe
Armenian Catholic Archeparchy of Aleppo,Aleppo
Diputación de Salamanca,Palacio de La Salina (Salamanca)
Communauté de communes Terroir de Caux,Bacqueville-en-Caux
Gromov Flight Research Institute,Zhukovsky
Haute-Corrèze Communauté,Ussel
Hezbollah,Beirut
Hezbollah,Beirut
Hezbollah,Beirut
Hezbollah,Beirut
Science and Technology Agency,Kasumigaseki
Omnibus-Verkehrsgesellschaft Heideland,Oschatz
Sabian,"Meductic, New Brunswick"
Baltrum-Linie,Baltrum
Columbia River Shipbuilding Company,Portland
"University of California, Berkeley",Berkeley
"University of California, Berkeley",Berkeley
"University of California, Berkeley",Berkeley
Stadtwerke Witzenhausen,Witzenhausen
Stadtwerke Witzenhausen,Witzenhausen
Edge Grove School,Aldenham
Edge Grove School,Aldenham
Cosmonaut Games,Sant Cugat del Vallès
University of Massachusetts Amherst,Amherst
communauté de communes Loches Sud Touraine,Loches
Sbarro,Huntington
Golf Club of Houston,Texas
AEGEE-Tallinn,Tallinn
Communauté de communes Isigny-Omaha Intercom,Le Molay-Littry
Ministry of Science and Education,Zagreb
Florida Department of Corrections,Tallahassee
Tegernsee-Bahn Betriebsgesellschaft,Tegernsee
Party of Greens of Ukraine,Kyiv
Monroe Golf Club,New York
Youth Party – European Greens,Ljubljana
New World Pictures,Atlanta
Celtic L.F.C.,Glasgow
Studio Bagel,Boulogne-Billancourt
Winchester House School,Brackley
Winchester House School,Brackley
Winchester House School,Brackley
Legislative Assembly of Minas Gerais,Inconfidência Palace
Státní okresní archiv Kutná Hora,Kutná Hora
"Ministry of Education, Youth and Science of Bulgaria",Sofia
Chaldean Catholic Archeparchy of Bagdad,Baghdad
Diputación Provincial de Segovia,Segovia
G&L Musical Instruments,Fullerton
German Immunology Society,Marburg
Vittsjö GIK,Vittsjö
LaRosa's Pizzeria,Cincinnati
Société nouvelle de distribution,Neuilly-sur-Seine
