Subject,Object
United States Environmental Protection Agency,"ORCID, Inc."
United States Environmental Protection Agency,Center for Research Libraries
Manukau Institute of Technology,"ORCID, Inc."
"Istituto Nazionale di Documentazione, Innovazione e Ricerca Educativa","ORCID, Inc."
Vetter Verkehrsbetriebe,Mitteldeutscher Verkehrsverbund
Regionalbus Leipzig,Mitteldeutscher Verkehrsverbund
Omnibus-Verkehrsgesellschaft Heideland,Mitteldeutscher Verkehrsverbund
Association of the Scientific Medical Societies in Germany,Informationsdienst Wissenschaft e.V.
Fraunhofer Institute for Solar Energy Systems ISE,Informationsdienst Wissenschaft e.V.
Fraunhofer Institute for Production Technology,Informationsdienst Wissenschaft e.V.
Fraunhofer Institute for Material Flow and Logistics,Informationsdienst Wissenschaft e.V.
Fraunhofer Institute for Laser Technology,Informationsdienst Wissenschaft e.V.
French-German Research Institute of Saint-Louis,Informationsdienst Wissenschaft e.V.
Institute for Advanced Sustainability Studies,Informationsdienst Wissenschaft e.V.
Leibniz Institute for Tropospheric Research,Leibniz Association
Sky Deutschland,Verband der Bayerischen Metall- und Elektro-Industrie
Stadtwerke Mühlheim am Main,Rhein-Main-Verkehrsverbund
Stadtwerke Mühlheim am Main,Rhein-Main-Verkehrsverbund
Feldkirch,Climate Alliance
Salzburg,Climate Alliance
Landeck,Climate Alliance
Schwaz,Climate Alliance
Left-Green Movement,Nordic Green Left Alliance
Cinémathèque Française,Association of European Film Archives and Cinematheques
National Audiovisual Institute,Association of European Film Archives and Cinematheques
National Audiovisual Institute,Association of European Film Archives and Cinematheques
Norway,Universal Postal Union
ADAC,European Movement Germany
Deutsche Bahn,International Association of Public Transport
Deutsche Bahn,Railteam
Nederlandse Spoorwegen,Railteam
Deutsche Bahn,European Movement Germany
Korail,International Union of Railways
Deutsche Bahn,International Union of Railways
Railway Institute,International Union of Railways
BioWare,Academy of Interactive Arts & Sciences
Australia,ASEAN
Australia,ASEAN
"Activision Publishing, Inc.",Wi-Fi Alliance
Saxe-Weimar-Eisenach,Confederation of the Rhine
Kingdom of Westphalia,Confederation of the Rhine
Zentralverband des Deutschen Baugewerbes,Confederation of German Employers' Associations
Institut national de l'audiovisuel,International Internet Preservation Consortium
Institut national de l'audiovisuel,International Internet Preservation Consortium
Turkey,UNESCO
Japan,UNESCO
Turkey,Organization of the Black Sea Economic Cooperation
Earth Party,European People's Party
German Mathematical Society,International Mathematical Union
Evangelical Lutheran Church of Mecklenburg,Community of Protestant Churches in Europe
Evangelical Lutheran Church in Brunswick,Community of Protestant Churches in Europe
Pomeranian Evangelical Church,Community of Protestant Churches in Europe
TU Dresden,Deutsches Forschungsnetz
TU Dresden,German University Sports Federation
Civil Will-Green Party,Liberal International
Sparda-Bank Südwest,Sparda-Bank
Sparda-Bank Baden-Württemberg,Sparda-Bank
Sparda-Bank West,Sparda-Bank
Lille Institute for health systems engineering,NSL cluster
Baltrum-Linie,Verband Deutscher Reeder
Toulouse Business School,Toulouse Tech
Thor,Æsir
Baldur,Æsir
Thor,Æsir
Baldur,Æsir
Worawa Aboriginal College,Alliance of Girls' Schools Australasia
The Glennie School,Alliance of Girls' Schools Australasia
Worawa Aboriginal College,Alliance of Girls' Schools Australasia
Bundesverband Deutscher Gartenfreunde,German alliance for nature conservation
Citigroup,Linux Foundation
Citigroup,Linux Foundation
Acornsoft,Linux Foundation
Deutscher Bibliotheksverband,Bundesvereinigung Kulturelle Kinder- und Jugendbildung (Germany)
Berufsverband Information Bibliothek e. V.,Bibliothek & Information Deutschland
Deutscher Bibliotheksverband,Bibliothek & Information Deutschland
McGill University,Scholarly Publishing and Academic Resources Coalition
University of New Hampshire,Scholarly Publishing and Academic Resources Coalition
University of British Columbia,Scholarly Publishing and Academic Resources Coalition
Purdue University,Scholarly Publishing and Academic Resources Coalition
German Federation of the Deaf,German Parity Welfare Association
Deutsche Krebsgesellschaft,German Parity Welfare Association
LSVD,German Parity Welfare Association
Deutsche AIDS-Hilfe e.V.,German Parity Welfare Association
Deutsche Krebsgesellschaft,Guidelines International Network
Green Party of the United States,Global Greens
Princess Leia,Jedi
Qui-Gon Jinn,Jedi
Princess Leia,Jedi
Qui-Gon Jinn,Jedi
Gesellschaft Deutscher Chemiker,Deutsche Vereinigung des Gas- und Wasserfaches
Springvale House,Association of Trust Schools
Peterhouse Girls' School,Association of Trust Schools
Peterhouse Boys' School,Association of Trust Schools
Bryden Country School,Association of Trust Schools
Goldridge College,Association of Trust Schools
Girls' College,Association of Trust Schools
Chisipite Senior School,Association of Trust Schools
