Subject,Object
Ghōr,2831.0
Freyung,653.0
Temuco,360.0
Temuco,360.0
Lake Bracciano,164.0
Los Angeles,93.0
Bitburg Airport,1223.0
Minneapolis,264.0
Valle de Ignacio Allende,1590.0
Beaverton,58.0
Lünen,58.0
Idun Township,396.0
Westby,396.0
Puerto Montt,14.0
Puerto Montt,14.0
Main-Kinzig-Kreis,202.0
Main-Kinzig-Kreis,202.0
Main-Kinzig-Kreis,202.0
Yalagüina,640.0
Clifford Township,432.0
Jowzjan,309.0
Pèrèrè,434.0
"Paraíso, Costa Rica",1332.0
La Concordia,899.11
Bankass Cercle,271.0
Čičák,215.0
Ráth Cairn,61.0
Mont-de-Marsan Air Base,62.0
Cuba Township,233.0
Odenwaldkreis,233.0
Karlsruhe,118.0
Torre del Pubill,1121.0
Bardo,492.0
Bahçeli Kayaları,52.0
Sesto ed Uniti,52.0
San Francisco,52.0
San Francisco,52.0
Sýkoř,702.0
Fanga,149.0
Stráž,725.0
Görlitz,201.0
Görlitz,201.0
Nettle Creek Township,186.0
Kabompo District,1123.0
Uzumba Communal Land,1089.0
Sárospatak,113.0
Actopan,2001.0
Pécs,153.0
Kaposvár,153.0
Blansko,276.0
Basse Lédan,1.0
Lawi Lawi Reef,1.0
Landac,1.0
Meerzorg,1.0
Point Roe,1.0
Aughleam,1.0
Rossaveal,1.0
Iquique,1.0
Péhunco,357.0
Tübingen,328.0
Kreis Bergstraße,252.0
Innfjorden,30.0
Bigi Poika,30.0
Yavne,30.0
Yavne,30.0
Bierutów,148.0
Góra,96.0
Casanova Lerrone,256.0
Castra of Osterburken,256.0
Calw,347.0
Náchod,347.0
Millbourne,128.0
Neufahrn,462.0
Nameoki Township,400.0
North Wales,400.0
Aindling,455.0
Scheiben,455.0
Davis Station,15.0
East Reef,15.0
Ashi-se,15.0
Banc Matuhu,15.0
Chions,15.0
San Dionisio del Mar,15.0
Lotem,211.0
Ransol,1726.0
Manyinga District,1183.0
Île Saint-Paul,270.0
Macina Cercle,281.0
Komuna e Kutallit,16.0
Grant Valley Township,418.0
Monrupino,418.0
Bleddiner Riß,70.0
Kōzu-shima,574.0
Saddlebrook Park,117.0
Georgian Forest Park,117.0
Frankfurt Egelsbach Airport,117.0
Frankfurt Egelsbach Airport,117.0
Kańczuga,220.0
Sandanski,296.0
Geislingen an der Steige,464.0
Wedza Communal Land,1394.0
"Rudná, Rožňava District",320.0
Lincoln Township,424.0
Judson Township,302.0
Lincoln Township,302.0
Càrn Eige,1182.8
Càrn Eige,1182.8
Càrn Eige,1182.8
Càrn Eige,1182.8
Sierra Vista Municipal Airport,1438.0
Celaya,1767.0
Diarra,243.0
Bonus Township,243.0
Sparta Township,243.0
Altomünster,519.0
Houéyogbé,63.0
Comè,63.0
Bopa,63.0
Topeka Regional Airport,1078.0
Nuremberg Central Station,312.0
Rheiderland Township,327.0
Bellen,280.0
Arnasco,250.0
Mariko,257.0
Wellington Council,334.0
Lac qui Parle Township,308.0
Vác,146.0
Chandlerville Township,146.0
Komárom,110.0
Aleksandrów Łódzki,206.0
Sennfelder See,206.0
Gornja Radgona,206.0
Gornja Radgona,206.0
Marchena Island,343.0
Zimuto Communal Land,1227.0
Wołów,108.0
Wołów,108.0
Weya Communal Land,1261.0
Monona,268.0
Jablonec nad Nisou,518.0
Eugene,131.1
Presque Isle International Airport,534.0
Glenfield Park,124.0
Nyíregyháza,116.0
Dunaújváros,116.0
Strathmore Park,115.0
Bremen Township,195.0
Leipzig-Altenburg Airport,195.0
Saarloq,0.0
Chaussée des Moules,0.0
Totness,0.0
Wanhatti,0.0
"Nieuw Amsterdam, Suriname",0.0
Nieuw Nickerie,0.0
Rainville,0.0
Zalaegerszeg,166.0
Beniaján,50.0
Base Primavera,50.0
Fulda,297.0
Fulda,297.0
Fulda,297.0
Komuna e Pojanit,824.0
Torreón,1120.0
Torre a Cal Ferrer,24.0
Manchester Township,390.0
Seiling,473.0
Avon Park Air Force Range,49.0
Greenbelt,49.0
Greenbelt,49.0
San Rafael del Norte,1078.68
Shelby Township,300.0
San José de Bocay,300.0
Havelock Township,324.0
San Cristóbal de las Casas,2200.0
Allentown,103.0
Giebelstadt Airport,298.0
Ixtapangajoya,162.0
Kochenёvo,150.0
Pinta Island,780.0
Milwaukie,13.0
Milwaukie,13.0
Milwaukie,13.0
Bashkia e Fushe-krujes,22.0
Altglienicke station,44.0
Matéri,227.0
Bondoukou Department,408.0
Diena,303.0
Ditzingen,303.0
Dej,285.0
Risley Township,1398.0
SANAE IV,719.0
Carrec Hir,5.0
Domburg,5.0
Albina,5.0
Kiryat Ata,5.0
Valdivia,5.0
Valdivia,5.0
Bartolomeu de Gusmão Airport,5.0
Kenitra Air Base,5.0
Île Amsterdam,867.0
Trzebnica,160.0
Sandoval de la Reina,870.0
Givat HaShlosha,29.0
Zimella,29.0
Cluj-Napoca,410.0
Cluj-Napoca,410.0
Blagoevgrad,410.0
Talavera la Nueva,369.0
San Sebastián de Yalí,851.24
Ikamiut,38.0
Bartow Municipal Airport,38.0
Hassan Township,287.0
Polábek,203.0
Klamath Falls,1249.4
Hadzhidimovo,485.0
Bowie Mill Park,138.0
Djakotomey,138.0
Castra Mediana,469.0
Trust Land No. XVIII,913.0
Gütersloh,75.0
Brașov,600.0
Palmer Station,33.0
Chidley Point,33.0
Primiero San Martino di Castrozza,710.0
Toucountouna,413.0
Aroma Province,3774.0
Zagnanado,82.0
Castiraga Vidardo,74.0
Castiraga Vidardo,74.0
Drégelypalánk,151.0
Krasnozërskoye,151.0
Esperanza Base,10.0
Valparaíso,10.0
Valparaíso,10.0
Tampico,10.0
Jinotega,1003.87
Atlanta,225.0
Dobrich,225.0
Treviño,566.0
Castra of Ruffenhofen,457.0
Main-Taunus-Kreis,245.0
Main-Taunus-Kreis,245.0
Sulzbach,416.0
Andrés Ibáñez Province,416.0
Kalalè,392.0
Tori-shima,392.0
Rybenské Perničky,748.0
Sakassou,231.0
Castrum Altinum,185.0
Newtown,167.0
Indian Point Township,217.0
Vaihingen an der Enz,217.0
Vaihingen an der Enz,217.0
Glenolden,92.0
Nova Gorica,92.0
Bamba,244.0
Linwood Township,272.0
Eshbal,272.0
Zhombe Communal Land,1111.0
Rosewood Township,311.0
San Cercle,306.0
Sterling Township,306.0
Akron,306.0
Akron,306.0
Esteban Arce Province,2887.0
Calasanz,736.0
Za-Kpota,161.0
Tuttlingen,831.0
Tuttlingen,831.0
Tuttlingen,831.0
Romancos,831.0
Faléa,461.0
Novy Urgal,290.0
Stob Choire Claurigh,1177.0
"Makano, Mali",318.0
Tougouni,318.0
Ciudad Victoria,318.0
