Subject,Object
Odenwaldkreis,Bad König
Waldeck-Frankenberg,Waldeck
Pecka,Bukovina u Pecky
Pontevedra,Lérez (parroquia)
L'Alacantí,San Vicente del Raspeig / Sant Vicent del Raspeig
Svojanov,Starý Svojanov
Uvs Province,Züünkhangai
Třebíč,Ptáčov
Boudh district,Boudh subdivision
Gesala,Maopingzi
Vinalopó Mitjà,Algueña
Carter County,Ekalaka
Ecclesiastical province of Olomouc,Roman Catholic Diocese of Brno
Warwickshire,Warwick
Warwickshire,Warwick
Traunstein,Waginger See
Traunstein,Chiemsee
Central Volga Krai,Belinsky District
Qinghe Subdistrict,Yangguang
Hale County,Plainview
Fannin County,Bonham
Berkshire,Slough
Podlaskie Voivodeship,Białystok
Grant County,Ephrata
Sendai,Aoba-ku
Paruro Province,Paruro District
Ghōr,Charsadda District
Canton of Vaud,Broye-Vully District
Nakatsugaru District,Nishimeya
canton of Bern,Bernese Jura administrative district
Ecclesiastical province of Košice,Roman Catholic Archdiocese of Košice
Mayingzi Manchu Ethnic Township,Mayingzi
Babruysk Voblast,Slutsk District
Babruysk Voblast,Asipovichy District
Babruysk Voblast,Kiraŭsk District
Marburg-Biedenkopf,Marburg
Groß-Gerau,Groß-Gerau
Groß-Gerau,Rüsselsheim am Main
Viliejka Region,Hlybokaye District
Viliejka Region,Maladziečna District
Viliejka Region,Astravyets District
Mianhuaping Yao Township,Shazitian
Kassel Government Region,Kassel
Kassel Government Region,Kassel
Sanbao Yi Ethnic Township,Gantang
canton of Talence,Talence
10th arrondissement of Paris,Porte-Saint-Denis
Lewis County,Chehalis
Otsego County,Gaylord
Main-Taunus-Kreis,Hattersheim am Main
Main-Taunus-Kreis,Hochheim am Main
Minamikawachi District,Chihayaakasaka
Sennan District,Tajiri
Menominee County,Menominee
Darmstadt Government Region,Rheingau-Taunus-Kreis
Darmstadt Government Region,Darmstadt
Hendry County,LaBelle
Worcestershire,Worcester
Worcestershire,Worcester
Worcestershire,Worcester
Kandhamal district,Phulbani
Gallatin County,Bozeman
Levy County,Bronson
canton of Mérignac-1,Mérignac
South 24 Parganas district,Canning subdivision
Angelina County,Lufkin
Debagarh district,Deogarh subdivision
Roman Catholic Ecclesiastical Province of Kirkuk,Chaldean Catholic Archeparchy of Kirkuk
canton of Saint-Pons-de-Thomières,Verreries-de-Moussans
Laghman,Alishing
Lincoln County,Davenport
Lincoln County,Davenport
Lincoln County,Davenport
Xidi,Fengyingzi
Pomeranian Voivodeship,Gdańsk
West Sussex,Adur
Yao'an Yao Ethnic Township,Tianxin
Malešov,Albrechtice
Chamberí,Vallehermoso
Surrey,Reigate and Banstead
Surrey,Reigate and Banstead
Surrey,Epsom and Ewell
Karlovy Vary,Počerny
Donghuamen Subdistrict,Duofuxiang
Ourense,Cabeza de Vaca
Litoměřice,Za nemocnicí
Dacorum,Tring
Duermenqin,Hanbodai
Jajpur district,Jajpur subdivision
Silver Bow County,Butte
Birbhum district,Rampurhat subdivision
Birbhum district,Bolpur subdivision
Chiclayo Province,La Victoria
Marina Baixa,Benifato
Chiba,Midori Ward
Chiba,Midori Ward
Chroustovice,Březovice (Chroustovice)
Altötting,Mehring
Altötting,Tyrlaching
Altötting,Teising
Dornod Province,Khalkhgol
Lesser Poland Voivodeship,Kraków
Centro,Justicia
canton of Lormont,Lormont
Acomayo Province,Acos District
Collier County,Naples
Dickinson County,Iron Mountain
Padre Abad Province,Curimaná District
