Subject,Object
G 169-29,Hercules
LP 275-68,Hercules
USGC U468,Coma Berenices
LP 377-100,Coma Berenices
GUVV J225334.9-394830.4,Grus
2MASS J08294046-4251430,Vela
OGLE 2013-SN-59,Hydrus
SDSSCGA 574,Gemini
Rho Geminorum,Gemini
18 Ursae Majoris,Ursa Major
Mahtessian 56,Ursa Major
[MMF2013] F2 ch2-1-s0020,Ursa Major
[SS2011b] F1-37502,Ursa Major
[MMF2013] F2 ch2-2-s0032,Ursa Major
[SSF98] V5,Ursa Major
[SS2011b] F2-5628,Ursa Major
HD 89744,Ursa Major
G 115-42,Ursa Major
V* CW UMa,Ursa Major
GUVV J154603.5-125117.5,Libra
50 Librae,Libra
49 Librae,Libra
28 Librae,Libra
Iota2 Librae,Libra
V1135 Scorpii,Scorpius
V* V653 Sco,Scorpius
Cocibolca,Sculptor
IC 5364,Sculptor
HD 60335,Lynx
Alpha Caeli,Caelum
DY Leo,Leo
2MASS J09255597+0649540,Leo
Shk 321,Leo
LCLG-03 076,Leo
LCLG-03 082,Leo
Formosa,Leo
Mu Arae d,Ara
Mu Arae c,Ara
39 Ceti,Cetus
NGC 611,Cetus
NGC 123,Cetus
G 75-30,Cetus
[FK2002] 6,Cetus
Felixvarela,Cetus
NGC 6120,Corona Borealis
Gamma Leporis,Lepus
GUVV J052337.8-485917.4,Pictor
L 1159-16,Aries
Nu Arietis,Aries
Poerava,Tucana
QV Andromedae,Andromeda
LEDA 87205,Andromeda
G 130-68,Andromeda
Epsilon Eridani b,Eridanus
40 Eridani A,Eridanus
VV 699,Eridanus
NGC 1140,Eridanus
Koeia,Eridanus
R Hydrae,Hydra
R Hydrae,Hydra
[FK2002] 84,Hydra
NOGG P1 530,Hydra
NGC 3242,Hydra
V* GN Sge,Sagitta
IRC+10420,Aquila
VB 10,Aquila
NGC 3210,Draco
R Dra,Draco
42 Draconis b,Draco
V* GR Dra,Draco
V* EU Dra,Draco
LP 98-79,Draco
6 Draconis,Draco
3C 371,Draco
39 Draconis,Draco
Alpha² Canum Venaticorum,Canes Venatici
Sunflower Galaxy,Canes Venatici
[HL2008] 107410,Canes Venatici
[HL2008] 102471,Canes Venatici
[HL2008] 53697,Canes Venatici
[HL2008] 87768,Canes Venatici
[HL2008] 105409,Canes Venatici
[HL2008] 27222,Canes Venatici
[HL2008] 40356,Canes Venatici
[HL2008] 72535,Canes Venatici
S Serpentis,Serpens
FL Lyrae,Lyra
LP 229-30,Lyra
DY Centauri,Centaurus
UW Cen,Centaurus
V* V504 Cen,Centaurus
V* V857 Cen,Centaurus
Gamma Capricorni,Capricornus
Gamma Capricorni,Capricornus
