Subject,Object
1957 US Open Badminton Championships,open championship
1956 US Open Badminton Championships,open championship
2004 Iran International Badminton Championships,open championship
2002 Ten Days of Dawn,open championship
2007 Iran International Badminton Championships,open championship
2001 Ten Days of Dawn,open championship
Athinaikos women's basketball,women's basketball
Panionios B.C.,women's basketball
Aris Thessalonikis B.C.,women's basketball
Olympiacos,women's basketball
Olympiacos,women's basketball
Aris Thessalonikis B.C.,women's basketball
Beijing Great Wall,women's basketball
Campeonato Nacional da Guiné-Bissau,men's association football
Campeonato Nacional da Guiné-Bissau,men's association football
2001 Pan American Badminton Championships,continental championship
2009 Pan American Badminton Championships,continental championship
1993 Pan American Badminton Championships,continental championship
1978 Pan American Badminton Championships,continental championship
2009 African Badminton Championships,continental championship
2006 African Badminton Championships,continental championship
2000 African Badminton Championships,continental championship
1998 African Badminton Championships,continental championship
1984 African Badminton Championships,continental championship
2010 African Badminton Championships,continental championship
2008 Cup of Russia - ice dancing compulsory dance,senior
2008 Trophée Eric Bompard - ice dancing compulsory dance,senior
2008 Cup of China - ice dancing compulsory dance,senior
2008 Skate Canada International - ice dancing compulsory dance,senior
2008 Skate America - ice dancing compulsory dance,senior
2009 Cup of China - ice dancing compulsory dance,senior
2009 Rostelecom Cup - ice dancing compulsory dance,senior
2009 NHK Trophy - ice dancing compulsory dance,senior
2009 Skate America - ice dancing compulsory dance,senior
2009 Skate Canada International - ice dancing compulsory dance,senior
2005 European Figure Skating Championships - ice dancing compulsory dance,senior
2006 European Figure Skating Championships - ice dancing compulsory dance,senior
2007 European Figure Skating Championships - ice dancing compulsory dance,senior
2008 European Figure Skating Championships - ice dancing compulsory dance,senior
2009 European Figure Skating Championships - ice dancing compulsory dance,senior
2019 CS U.S. International Figure Skating Classic - ice dancing rhythm dance,senior
2019 CS Autumn Classic International - ice dancing rhythm dance,senior
2019 NRW Trophy - senior ice dancing rhythm dance,senior
2018-2019 Spanish Figure Skating Championships - senior ice dancing rhythm dance,senior
2006 Cup of China - ice dancing original dance,senior
2006 Skate Canada International - ice dancing original dance,senior
2006 Skate America - ice dancing original dance,senior
2007 NHK Trophy - ice dancing original dance,senior
2007 Cup of Russia - ice dancing original dance,senior
2007 Trophée Eric Bompard - ice dancing original dance,senior
2007 Cup of China - ice dancing original dance,senior
2007 Skate Canada International - ice dancing original dance,senior
2007 Skate America - ice dancing original dance,senior
2008 NHK Trophy - ice dancing original dance,senior
2008 Cup of Russia - ice dancing original dance,senior
2008 Trophée Eric Bompard - ice dancing original dance,senior
2019 Junior Grand Prix Russia - ice dancing rhythm dance,junior
2019 Junior Grand Prix Latvia - ice dancing rhythm dance,junior
2019 Junior Grand Prix United States - ice dancing rhythm dance,junior
2019 Junior Grand Prix France - ice dancing rhythm dance,junior
2015 Los Angeles Sparks season,women's sports
2015 Indiana Fever season,women's sports
2014 Indiana Fever season,women's sports
2017 Minnesota Lynx season,women's sports
2015 Connecticut Sun season,women's sports
Malaysian Open,women's sports
Katowice Open,women's sports
İstanbul Cup,women's sports
Nottingham Open,women's sports
División de Honor Femenina de Rugby,women's sports
2017 Women's European Volleyball Championship qualification,women's sports
UEFA Women's Euro 2021 qualifying,women's sports
Henan Phoenix,women's sports
Guangdong Dolphins,women's sports
2017 Men's European Volleyball Championship qualification,men's volleyball
Azzurra Volley San Casciano,women's volleyball
LJ Volley,women's volleyball
Hwaseong IBK Altos,women's volleyball
Incheon Heungkuk Life Pink Spiders,women's volleyball
GS Caltex Seoul KIXX,women's volleyball
Suwon Hyundai Engineering & Construction Hillstate,women's volleyball
Gyeongbuk Gimcheon Hi-pass,women's volleyball
Daejeon KGC,women's volleyball
RC Cannes,women's volleyball
Fenerbahçe Women's Volleyball,women's volleyball
Sarıyer Belediyesi SK,women's volleyball
Beşiktaş Women's Volleyball Team,women's volleyball
İller Bankası Women's Volleyball,women's volleyball
Volley Bergamo,women's volleyball
Asystel Novara,women's volleyball
2020 UEFA Women's Champions League Final,women's association football
2019 UEFA Women's Champions League Final,women's association football
2018 FA Women's Cup Final,women's association football
2018 UEFA Women's Champions League Final,women's association football
2017 FA Women's Cup Final,women's association football
2017 UEFA Women's Champions League Final,women's association football
2013 FA Women's Cup Final,women's association football
2006 FA Women's Cup Final,women's association football
2004 FA Women's Cup Final,women's association football
2003 FA Women's Cup Final,women's association football
2001 FA Women's Cup Final,women's association football
1999 FA Women's Cup Final,women's association football
1998 FA Women's Cup Final,women's association football
SC Freiburg,women's association football
Herforder SV Borussia Friedenstal,women's association football
Kopparbergs/Göteborg FC,women's association football
Portland Thorns FC,women's association football
Ligat Nashim Rishona,women's association football
Campeonato Ecuatoriano de Futbol Femenino,women's association football
Copa de la Reina de Fútbol,women's association football
Frauen DFB Pokal,women's association football
Costa Rican women's football championship,women's association football
Peruvian women's football championship,women's association football
Paraguayan women's football championship,women's association football
Copa Catalunya de futbol femenina,women's association football
2018 AFC Women's Asian Cup qualification,women's association football
Club Tijuana,women's association football
Tiburones Rojos de Veracruz,women's association football
Växjö DFF,women's association football
Confluence Queens F.C.,women's association football
Pelican Stars F.C.,women's association football
Pelican Stars F.C.,women's association football
1991 Plume d’Or,mixed team
1990 Plume d’Or,mixed team
1989 Plume d’Or,mixed team
1988 Plume d’Or,mixed team
1987 Plume d’Or,mixed team
1986 Plume d’Or,mixed team
1985 Plume d’Or,mixed team
1984 Plume d’Or,mixed team
1982 Plume d’Or,mixed team
1981 Plume d’Or,mixed team
1980 Plume d’Or,mixed team
1979 Plume d’Or,mixed team
1978 Plume d’Or,mixed team
1977 Plume d’Or,mixed team
2019 Badminton World Championships,world championship
2018 Badminton World Championships,world championship
2017 Badminton World Championships,world championship
2015 Badminton World Championships,world championship
2014 Badminton World Championships,world championship
2013 Badminton World Championships,world championship
2011 Badminton World Championships,world championship
2010 Badminton World Championships,world championship
2017–18 USC Trojans men's basketball team,men's basketball
2004 Thomas Cup – Qualification America,men's team
2010 Thomas Cup – Qualification Asia,men's team
2006 Thomas Cup – Qualification Africa,men's team
2010 Thomas Cup – Qualification Oceania,men's team
