Subject,Object
1964 Scottish Open Badminton Championships,1963 Scottish Open Badminton Championships
2008 Danmark Rundt,2007 Danmark Rundt
2007 Danmark Rundt,2006 Danmark Rundt
2015 Gent–Wevelgem,2014 Gent–Wevelgem
2015 Gent–Wevelgem,2014 Gent–Wevelgem
2015 Gent–Wevelgem,2014 Gent–Wevelgem
1997 Clásica de San Sebastián,1996 Clásica de San Sebastián
Portugal,Kingdom of Portugal
taekwondo at the 2016 Summer Olympics,Taekwondo at the 2012 Summer Olympics
Kishaba smart interchange,Kitanakagusuku interchange
2000 Clásica de San Sebastián,1999 Clásica de San Sebastián
1999 Clásica de San Sebastián,1998 Clásica de San Sebastián
RE:Ala 2,Ala 1 (Pauly-Wissowa)
1975 World All-Round Speed Skating Championships for Men,1974 World All-Round Speed Skating Championships for Men
2014 Irish Badminton Championships,2013 Irish Badminton Championships
1957 FA Cup Final,1956 FA Cup Final
enneadecagonal number,octadecagonal number
2006 Israeli Badminton Championships,2005 Israeli Badminton Championships
2005 Israeli Badminton Championships,2004 Israeli Badminton Championships
2004 Israeli Badminton Championships,2003 Israeli Badminton Championships
2003 Israeli Badminton Championships,2002 Israeli Badminton Championships
2002 Israeli Badminton Championships,2001 Israeli Badminton Championships
2001 Israeli Badminton Championships,2000 Israeli Badminton Championships
2000 Legg Mason Tennis Classic,1999 Legg Mason Tennis Classic
1971 FA Cup Final,1970 FA Cup Final
1970 FA Cup Final,1969 FA Cup Final
Bitch We Have a Problem Tour,Family Values Tour 2007
1939 World All-Round Speed Skating Championships for Men,1938 World All-Round Speed Skating Championships for Men
1947 World All-Round Speed Skating Championships for Men,1939 World All-Round Speed Skating Championships for Men
Μ,Λ
Soyuz T-15,Soyuz T-14
fencing at the 2016 Summer Olympics,Fencing at the 2012 Summer Olympics
2008 Clásica de San Sebastián,2007 Clásica de San Sebastián
2007 Clásica de San Sebastián,2006 Clásica de San Sebastián
Summer Nationals,Days Go By
1950 Danish Folketing election,1947 Danish Folketing election
1953 Danish Folketing election,1950 Danish Folketing election
1945 Danish Folketing election,1943 Danish Folketing election
1953 Danish general election,1953 Danish Folketing election
1947 Danish Folketing election,1945 Danish Folketing election
2001 Pan American Badminton Championships,1997 Pan American Badminton Championships
Mexico at the 2018 FIFA World Cup,Mexico at the 2014 FIFA World Cup
Russia at the 2018 FIFA World Cup,Russia at the 2014 FIFA World Cup
A Symphony of British Music,Isles of Wonder
1980 NBA Playoffs,1979 NBA Playoffs
2000 Tour of Japan,1999 Tour of Japan
2000 Tour of Japan,1999 Tour of Japan
1995 Paris–Bourges,1994 Paris–Bourges
2009 Copa Sony Ericsson Colsanitas,2008 Copa Colsanitas
2008 Copa Colsanitas,2007 Copa Colsanitas Santander
Finale: Part Two!!,Finale: Part One!
Finale: Part Two!!,Finale: Part One!
2006 Swedish general election,2002 Swedish general election
Obuse smart interchange,Suzaka Nagano-higashi interchange
1990 Giro di Lombardia,1989 Giro di Lombardia
1909 FA Cup Final,1908 FA Cup Final
1989 NBA Playoffs,1988 NBA Playoffs
10th Chess Olympiad,9th Chess Olympiad
Soyuz TMA-16,Soyuz TMA-15
"The Most Beautiful Moment In Life, Part 2","The Most Beautiful Moment In Life, Part 1"
2018 Classica Aldeias do Xisto,2017 Classica Aldeias do Xisto
1961 World All-Round Speed Skating Championships for Men,1960 World All-Round Speed Skating Championships for Men
Π,Ο
Municipal elections 2017 in Taivassalo in Finland,Municipal elections 2012 in Taivassalo in Finland
2016 Malaysia Super Series Premier,2015 Malaysia Super Series Premier
2015 Malaysia Super Series Premier,2014 Malaysia Super Series Premier
2014 Malaysia Super Series Premier,2013 Malaysia Super Series
1966 Danish general election,1964 Danish general election
1960 Danish general election,1957 Danish general election
1964 Danish general election,1960 Danish general election
1980 GDR Badminton Championships,1979 GDR Badminton Championships
1988 Clásica de San Sebastián,1987 Clásica de San Sebastián
1987 Clásica de San Sebastián,1986 Clásica de San Sebastián
2014–15 Croatian presidential election,2009–10 Croatian presidential election
Uruguay at the 2018 FIFA World Cup,Uruguay at the 2014 FIFA World Cup
2017 Ster ZLM Toer,2016 Ster ZLM Toer
2019 ZLM Toer,2017 Ster ZLM Toer
2017 Ster ZLM Toer,2016 Ster ZLM Toer
2019 ZLM Toer,2017 Ster ZLM Toer
2017 Ster ZLM Toer,2016 Ster ZLM Toer
2019 ZLM Toer,2017 Ster ZLM Toer
2017 Ster ZLM Toer,2016 Ster ZLM Toer
2019 ZLM Toer,2017 Ster ZLM Toer
2017 Ster ZLM Toer,2016 Ster ZLM Toer
2019 ZLM Toer,2017 Ster ZLM Toer
2017 Ster ZLM Toer,2016 Ster ZLM Toer
2019 ZLM Toer,2017 Ster ZLM Toer
2017 Ster ZLM Toer,2016 Ster ZLM Toer
Council of Vienne,Second Council of Lyon
Council of Constance,Council of Vienne
1991 FA Cup Final,1990 FA Cup Final
2004 Paris–Bourges,2003 Paris–Bourges
UEFA Women's Euro 2021 qualifying,UEFA Women's Euro 2017 qualifying
RE:Mellodunum,RE:Mellesa
Typhoon Kalmaegi,Typhoon Fengshen
Typhoon Fengshen,Typhoon Nakri
Typhoon Nakri,Typhoon Halong
Typhoon Halong,Severe Tropical Storm Matmo
Severe Tropical Storm Matmo,Typhoon Bualoi
Typhoon Bualoi,Typhoon Neoguri
The Hundred-Foot Journey,Lekar Hum Deewana Dil
Β,Α
2017 Women's European Volleyball Championship qualification,2015 Women's European Volleyball Championship qualification
Greatest Remix Hits 1,Impossible Remixes
"2019 Tour de France, stage 8","2019 Tour de France, stage 7"
"2019 Tour de France, stage 8","2019 Tour de France, stage 7"
1984 Welsh Badminton Championships,1983 Welsh Badminton Championships
1985 Welsh Badminton Championships,1984 Welsh Badminton Championships
1986 Welsh Badminton Championships,1985 Welsh Badminton Championships
1987 Welsh Badminton Championships,1986 Welsh Badminton Championships
1988 Welsh Badminton Championships,1987 Welsh Badminton Championships
1989 Welsh Badminton Championships,1988 Welsh Badminton Championships
1990 Welsh Badminton Championships,1989 Welsh Badminton Championships
1991 Welsh Badminton Championships,1990 Welsh Badminton Championships
1992 Welsh Badminton Championships,1991 Welsh Badminton Championships
1993 Welsh Badminton Championships,1992 Welsh Badminton Championships
1994 Clásica de San Sebastián,1993 Clásica de San Sebastián
1978 Pan American Badminton Championships,1977 Pan American Badminton Championships
1986 Danmark Rundt,1985 Danmark Rundt
seventh power,sixth power
seventh power,sixth power
2018 Coppa Ugo Agostoni,2017 Coppa Ugo Agostoni
2018 Coppa Ugo Agostoni,2017 Coppa Ugo Agostoni
2006 Scheldeprijs,2005 Scheldeprijs
2006 Scheldeprijs,2005 Scheldeprijs
2006 Scheldeprijs,2005 Scheldeprijs
1911 Swedish general election,1908 Swedish general election
March 1914 Swedish general election,1911 Swedish general election
Modern pentathlon at the 2016 Summer Olympics,Modern pentathlon at the 2012 Summer Olympics
1978 GDR Badminton Championships,1977 GDR Badminton Championships
C-sharp major,G-flat major
G-flat major,C-flat major
D major,C-sharp major
G-sharp major,C-sharp major
1975 NBA Playoffs,1974 NBA Playoffs
Soyuz TM-17,Soyuz TM-16
2001 Volta ao Alentejo,2000 Volta ao Alentejo
2000 Volta ao Alentejo,1999 Volta ao Alentejo
1999 Volta ao Alentejo,1998 Volta ao Alentejo
1998 Volta ao Alentejo,1997 Volta ao Alentejo
1997 Volta ao Alentejo,1996 Volta ao Alentejo
1996 Volta ao Alentejo,1995 Volta ao Alentejo
1995 Volta ao Alentejo,1994 Volta ao Alentejo
1994 Volta ao Alentejo,1993 Volta ao Alentejo
1993 Volta ao Alentejo,1992 Volta ao Alentejo
1992 Volta ao Alentejo,1991 Volta ao Alentejo
Municipal elections 2017 in Taivalkoski in Finland,Municipal elections 2012 in Taivalkoski in Finland
1966 FIFA World Cup Final,1962 FIFA World Cup Final
1966 FIFA World Cup Final,1962 FIFA World Cup Final
2018 Azerbaijani presidential election,2013 Azerbaijani presidential election
1988 Giro di Lombardia,1987 Giro di Lombardia
ITunes Live from SoHo,Be Mine
Soyuz 15,Soyuz 14
1973 European Junior Badminton Championships,1971 European Junior Badminton Championships
1990 Bristol City Council election,1988 Bristol City Council election
1988 Bristol City Council election,1987 Bristol City Council election
1987 Bristol City Council election,1986 Bristol City Council election
1986 Bristol City Council election,1984 Bristol City Council election
2008 Pilot Pen Tennis,2007 Pilot Pen Tennis (women)
2008 Pilot Pen Tennis,2007 Pilot Pen Tennis (women)
1995 Giro del Piemonte,1994 Giro del Piemonte
1994 Giro del Piemonte,1993 Giro del Piemonte
1996 Giro del Piemonte,1995 Giro del Piemonte
1927 World All-Round Speed Skating Championships for men,1926 World All-Round Speed Skating Championships for Men
2016 Paris–Bourges,2015 Paris–Bourges
1952 Paris–Brussels,1951 Paris–Brussels
1951 Paris–Brussels,1950 Paris–Brussels
1950 Paris–Brussels,1949 Paris–Brussels
1949 Paris–Brussels,1948 Paris–Brussels
1971 World All-Round Speed Skating Championships for Men,1969 World All-Round Speed Skating Championships for Men
"2017 Giro d'Italia, Stage 18","2017 Giro d'Italia, Stage 17"
1977 NBA Playoffs,1976 NBA Playoffs
1978 NBA Playoffs,1977 NBA Playoffs
1977 FA Cup Final,1976 FA Cup Final
1976 FA Cup Final,1975 FA Cup Final
1969 European Athletics Championships,1966 European Athletics Championships
1971 European Athletics Championships,1969 European Athletics Championships
Columbo Likes the Nightlife,Murder with Too Many Notes
Czech Republic,Czech Republic
2014 Giro di Lombardia,2013 Giro di Lombardia
Municipal elections 2017 in Tervo in Finland,Municipal elections 2012 in Tervo in Finland
Eswatini,British Swaziland
Aristophanes 16,Aristophanes 15 (Pauly-Wissowa)
octagonal number,heptagonal number
Slovenian women's national road cycling team 2002,Slovenian women's national road cycling team 2001
Slovenian women's national road cycling team 2001,Slovenian women's national road cycling team 2000
Slovenian women's national road cycling team 2000,Slovenian women's national road cycling team 1999
Slovenian women's national road cycling team 1999,Slovenian women's national road cycling team 1998
Slovenian women's national road cycling team 1998,Slovenian women's national road cycling team 1997
Slovenian women's national road cycling team 1997,Slovenian women's national road cycling team 1996
Slovenian women's national road cycling team 1996,Slovenian women's national road cycling team 1995
Slovenian women's national road cycling team 1995,Slovenian women's national road cycling team 1994
Slovenian women's national road cycling team 1994,Slovenian women's national road cycling team 1993
Slovenian women's national road cycling team 1993,Slovenian women's national road cycling team 1992
1927 European Rowing Championships,1926 European Rowing Championships
1926 European Rowing Championships,1925 European Rowing Championships
1985 Scottish Open Badminton Championships,1984 Scottish Open Badminton Championships (November)
Straight Outta Burbank...,Meanwhile in Burbank
1976 German Open Badminton Championships,1975 German Open Badminton Championships
Tour du Rwanda 2016,Tour du Rwanda 2015
Tour du Rwanda 2015,Tour du Rwanda 2014
Soyuz TM-3,Soyuz TM-2
Soyuz TM-3,Soyuz TM-2
Municipal elections 2017 in Sastamala in Finland,Municipal elections 2012 in Sastamala in Finland
Tour du Rwanda 2010,Tour du Rwanda 2009
Live Session EP,Notes from the Treehouse
Saint Cecilia,Songs From the Laundry Room
Mixed Up,Standing on a Beach
2004 African Cup of Nations Final,2002 African Cup of Nations Final
Soyuz TM-23,Soyuz TM-22
1985 German Open Badminton Championships,1984 German Open Badminton Championships
1984 German Open Badminton Championships,1983 German Open Badminton Championships
1983 German Open Badminton Championships,1982 German Open Badminton Championships
EXIT : E,2014 S/S
2018 European Rowing Championships,2017 European Rowing Championships
1940 United States presidential election,1936 United States presidential election
Spain at the 2018 FIFA World Cup,Spain at the 2014 FIFA World Cup
2018 ZLM Tour,2017 ZLM Tour
2017 ZLM Tour,2016 ZLM Tour
2018 ZLM Tour,2017 ZLM Tour
2017 ZLM Tour,2016 ZLM Tour
2010 US Open Badminton Championships,2009 US Open Badminton Championships
1969 German Open Badminton Championships,1968 German Open Badminton Championships
Soyuz TM-11,Soyuz TM-10
Live Session,A Fever You Can't Sweat Out
2004 Ladies German Open,2003 MasterCard German Open
2003 MasterCard German Open,2002 Eurocard German Open
2004 Ladies German Open,2003 MasterCard German Open
Soyuz 26,Soyuz 25
Expedition 47,Expedition 46
Expedition 46,Expedition 45
Expedition 45,Expedition 44
Soyuz 18a,Soyuz 17
1991 Plume d’Or,1990 Plume d’Or
1990 Plume d’Or,1989 Plume d’Or
1989 Plume d’Or,1988 Plume d’Or
1988 Plume d’Or,1987 Plume d’Or
1987 Plume d’Or,1986 Plume d’Or
1986 Plume d’Or,1985 Plume d’Or
1985 Plume d’Or,1984 Plume d’Or
1984 Plume d’Or,1982 Plume d’Or
1982 Plume d’Or,1981 Plume d’Or
1981 Plume d’Or,1980 Plume d’Or
1980 Plume d’Or,1979 Plume d’Or
1979 Plume d’Or,1978 Plume d’Or
1978 Plume d’Or,1977 Plume d’Or
1977 Plume d’Or,1976 Plume d’Or
Altar,Vein
Municipal elections 2017 in Tammela in Finland,Municipal elections 2012 in Tammela in Finland
Rowing at the 2016 Summer Olympics,Rowing at the 2012 Summer Olympics
Expedition 52,Expedition 51
2005 Denmark Open Badminton Championships,2004 Denmark Open Badminton Championships
2004 Denmark Open Badminton Championships,2003 Denmark Open Badminton Championships
iTunes Session,"Time to Win, Vol. 2"
iTunes Session,The Smoakstack Sessions
iTunes Session,The Sound of Madness
iTunes Session,Need You Now
iTunes Session,Tomorrow Comes Today
1957 Prueba Villafranca de Ordizia,1956 Prueba Villafranca de Ordizia
1956 Prueba Villafranca de Ordizia,1955 Prueba Villafranca de Ordizia
1955 Prueba Villafranca de Ordizia,1954 Prueba Villafranca de Ordizia
1954 Prueba Villafranca de Ordizia,1953 Prueba Villafranca de Ordizia
"2019 Giro d'Italia, stage 2","2019 Giro d'Italia, stage 1"
iPhone 4,iPhone 3GS
Soyuz TMA-4,Soyuz TMA-3
Soyuz TMA-5,Soyuz TMA-4
Soyuz TMA-6,Soyuz TMA-5
Soyuz TMA-7,Soyuz TMA-6
Twentieth Amendment of the Constitution of Ireland,Nineteenth Amendment of the Constitution of Ireland
diving at the 2016 Summer Olympics,Diving at the 2012 Summer Olympics
1896 United States presidential election in Arkansas,1892 United States presidential election in Arkansas
Doll Domination Tour,PCD World Tour
San Sebastián Classic 2019,2018 Clásica de San Sebastián
2018 Clásica de San Sebastián,2017 Clásica de San Sebastián
2017 Clásica de San Sebastián,2016 Clásica de San Sebastián
2016 Clásica de San Sebastián,2015 Clásica de San Sebastián
2007 Danish general election,2005 Danish general election
2001 Danish general election,1998 Danish general election
2005 Danish general election,2001 Danish general election
Together,The Best of Johnny Farnham
1986 GDR Badminton Championships,1985 GDR Badminton Championships
2009 Legg Mason Tennis Classic,2008 Legg Mason Tennis Classic
1944,1943
England at the 2018 FIFA World Cup,England at the 2014 FIFA World Cup
2013 Paris–Bourges,2012 Paris–Bourges
2004 Copa Colsanitas,2003 Copa Colsanitas
2003 Copa Colsanitas,2002 Copa Colsanitas
"2017 Vuelta a Guatemala, Stage 6","2017 Vuelta a Guatemala, Stage 5"
hexagonal number,pentagonal number
Apollo 17,Apollo 16
Apollo 17,Apollo 16
2015 World Championships in Athletics – Men's 100 metres,2013 World Championships in Athletics – Men's 100 metres
"2017 Giro d'Italia, Stage 14","2017 Giro d'Italia, Stage 13"
Expedition 49,Expedition 48
1986 US Open Badminton Championships,1985 US Open Badminton Championships
1900 World Allround Speed Skating Championships for men,1899 World Allround Speed Skating Championships for men
2011 Internationaux de Strasbourg,2010 Internationaux de Strasbourg
New Kids on the Block: Live,Face the Music Tour
Napster Sessions,Jackinabox
1993 Pan American Badminton Championships,1991 Pan American Badminton Championships
Mixes,Kylie's Non-Stop History 50+1
1974 GDR Badminton Championships,1973 GDR Badminton Championships
Municipal elections 2017 in Sysmä in Finland,Municipal elections 2012 in Sysmä in Finland
iTunes Live: London Festival '09,iTunes Live from London
iTunes Live: London Festival '09,West Ryder
iTunes Live: London Festival '09,Blood: Franz Ferdinand
Mercury-Redstone 2,Mercury-Redstone 1A
1968 Belgian Badminton Championships,1967 Belgian Badminton Championships
1967 Belgian Badminton Championships,1966 Belgian Badminton Championships
1966 Belgian Badminton Championships,1965 Belgian Badminton Championships
1965 Belgian Badminton Championships,1964 Belgian Badminton Championships
1964 Belgian Badminton Championships,1963 Belgian Badminton Championships
1963 Belgian Badminton Championships,1962 Belgian Badminton Championships
1962 Belgian Badminton Championships,1961 Belgian Badminton Championships
1961 Belgian Badminton Championships,1960 Belgian Badminton Championships
1960 Belgian Badminton Championships,1959 Belgian Badminton Championships
1959 Belgian Badminton Championships,1958 Belgian Badminton Championships
1958 Belgian Badminton Championships,1957 Belgian Badminton Championships
1962–1966,Let It Be
1909 European Rowing Championships,1908 European Rowing Championships
"2019 Tour de France, stage 3","2019 Tour de France, stage 2"
"O!RUL8,2?",2 Cool 4 Skool
1984–85 S.C. Bastia season,1983–84 S.C. Bastia season
1983–84 S.C. Bastia season,1982–83 S.C. Bastia season
1982–83 S.C. Bastia season,1981–82 S.C. Bastia season
2003 Welsh International Badminton Championships,2002 Welsh International Badminton Championships
1962 FA Cup Final,1961 FA Cup Final
Soyuz TM-8,Soyuz TM-7
"Somos tú y yo, un nuevo día",Somos tú y yo
1988 Swedish general election,1985 Swedish general election
Acilius 5,Acilius 4 (Pauly-Wissowa)
2005 Tour of Japan,2004 Tour of Japan
2006 Tour of Japan,2005 Tour of Japan
2005 Tour of Japan,2004 Tour of Japan
5th power,fourth power
fourth power,cube
shooting at the 2016 Summer Olympics,Shooting at the 2012 Summer Olympics
2017 Iranian presidential election,2013 Iranian presidential election
2016 Irish Badminton Championships,2015 Irish Badminton Championships
2005 Legg Mason Tennis Classic,2004 Legg Mason Tennis Classic
'Night Fishing Is Good' Tour 2008 in Sapporo,Night Fishing
Republican Party,Independent Republicans
1952 FA Cup Final,1951 FA Cup Final
hendecagonal number,decagonal number
judo at the 2016 Summer Olympics,Judo at the 2012 Summer Olympics
Underground 15,Underground XIV
2019 Sundvolden Grand Prix,2018 Sundvolden Grand Prix
2019 Sundvolden Grand Prix,2018 Sundvolden Grand Prix
Soyuz TMA-2,Soyuz TMA-1
2000 African Cup of Nations Final,1998 African Cup of Nations Final
8th term of the Sejm of the Republic of Poland,7th term of the Sejm of the Republic of Poland
1910 Giro del Piemonte,1908 Giro del Piemonte
1911 Giro del Piemonte,1910 Giro del Piemonte
1912 Giro del Piemonte,1911 Giro del Piemonte
1913 Giro del Piemonte,1912 Giro del Piemonte
1914 Giro del Piemonte,1913 Giro del Piemonte
1915 Giro del Piemonte,1914 Giro del Piemonte
1916 Giro del Piemonte,1915 Giro del Piemonte
1917 Giro del Piemonte,1916 Giro del Piemonte
1918 Giro del Piemonte,1917 Giro del Piemonte
Soyuz TM-28,Soyuz TM-27
2009 Pilot Pen Tennis,2008 Pilot Pen Tennis (women)
2009 Pilot Pen Tennis,2008 Pilot Pen Tennis (women)
1990–91 Udinese Calcio season,1989–90 Udinese Calcio season
1989–90 Udinese Calcio season,1988–89 Udinese Calcio season
1988–89 Udinese Calcio season,1987–88 Udinese Calcio season
1987–88 Udinese Calcio season,1986–87 Udinese Calcio season
1986–87 Udinese Calcio season,1985–86 Udinese Calcio season
1985–86 Udinese Calcio season,1984–85 Udinese Calcio season
iTunes Live from SoHo,Worrisome Heart
iTunes Live from SoHo,Underground 7
1961 Scottish Open Badminton Championships,1960 Scottish Open Badminton Championships
1960 Scottish Open Badminton Championships,1959 Scottish Open Badminton Championships
1959 Scottish Open Badminton Championships,1958 Scottish Open Badminton Championships
Cabinet of Reedtz-Thott,Cabinet of Estrup
icositrigonal number,icosidigonal number
2001 Pilot Pen Tennis,2000 Pilot Pen Tennis
Municipal elections 2017 in Tohmajärvi in Finland,Municipal elections 2012 in Tohmajärvi in Finland
1985 Clásica de San Sebastián,1984 Clásica de San Sebastián
1990 Irish Open Badminton Championships,1990 Irish Open Badminton Championships
Municipal elections 2017 in Säkylä in Finland,Municipal elections 2012 in Säkylä in Finland
2002 Giro di Lombardia,2001 Giro di Lombardia
04092001,The Thing Which Solomon Overlooked
Soyuz 29,Soyuz 28
1968 World All-Round Speed Skating Championships for Men,1967 World All-Round Speed Skating Championships for Men
1967 World All-Round Speed Skating Championships for Men,1966 World All-Round Speed Skating Championships for Men
Partikel II,Partikel
2017 Men's European Volleyball Championship qualification,2015 Men's European Volleyball Championship qualification
"2019 Giro d'Italia, stage 6","2019 Giro d'Italia, stage 5"
"2019 Giro d'Italia, stage 6","2019 Giro d'Italia, stage 5"
"2019 Giro d'Italia, stage 6","2019 Giro d'Italia, stage 5"
"2019 Giro d'Italia, stage 6","2019 Giro d'Italia, stage 5"
"2019 Giro d'Italia, stage 6","2019 Giro d'Italia, stage 5"
"2019 Giro d'Italia, stage 8","2019 Giro d'Italia, stage 7"
"2019 Giro d'Italia, stage 7","2019 Giro d'Italia, stage 6"
"2019 Giro d'Italia, stage 8","2019 Giro d'Italia, stage 7"
ITunes Live: London Festival '08,Silent Cry
1962 European Rowing Championships,1961 European Rowing Championships
2002 Ten Days of Dawn,2001 Ten Days of Dawn
2001 Ten Days of Dawn,1999 Ten Days of Dawn
2012 Clásica de San Sebastián,2011 Clásica de San Sebastián
Tour du Rwanda 2013,Tour du Rwanda 2012
Novel Coronavirus,Novel Coronavirus (2019-nCoV) Situation Report 18
Novel Coronavirus,Novel Coronavirus (2019-nCoV) Situation Report 17
Novel Coronavirus,Novel Coronavirus (2019-nCoV) Situation Report 16
Novel Coronavirus,Novel Coronavirus (2019-nCoV) Situation Report 15
Novel Coronavirus,Novel Coronavirus (2019-nCoV) Situation Report 14
Novel Coronavirus,Novel Coronavirus (2019-nCoV) Situation Report 13
Novel Coronavirus,Novel Coronavirus (2019-nCoV) Situation Report 12
Novel Coronavirus,Novel Coronavirus (2019-nCoV) Situation Report 11
Novel Coronavirus,Novel Coronavirus (2019-nCoV) Situation Report 10
Novel Coronavirus,Novel Coronavirus (2019-nCoV) Situation Report 9
Novel Coronavirus,Novel Coronavirus (2019-nCoV) Situation Report 8
Novel Coronavirus,Novel Coronavirus (2019-nCoV) Situation Report 7
First Vatican Council,Council of Trent
Second Vatican Council,First Vatican Council
2009 Irish Badminton Championships,2008 Irish Badminton Championships
1969 Welsh International Badminton Championships,1968 Welsh International Badminton Championships
1968 Welsh International Badminton Championships,1967 Welsh International Badminton Championships
29th Chess Olympiad,28th Chess Olympiad
"2017 Giro d'Italia, Stage 9","2017 Giro d'Italia, Stage 8"
2019 Gent–Wevelgem,2018 Gent–Wevelgem
2019 Gent–Wevelgem,2018 Gent–Wevelgem
2019 Gent–Wevelgem,2018 Gent–Wevelgem
2019 Gent–Wevelgem,2018 Gent–Wevelgem
4th term of the Senate of the Republic of Poland,3rd term of the Senate of the Republic of Poland
3rd term of the Senate of the Republic of Poland,2nd term of the Senate of the Republic of Poland
5th term of the Senate of the Republic of Poland,4th term of the Senate of the Republic of Poland
Municipal elections 2017 in Teuva in Finland,Municipal elections 2012 in Teuva in Finland
2009 Pan American Badminton Championships,2008 Pan American Badminton Championships
Mercury-Redstone 4,Mercury-Redstone 3
Mercury-Redstone 4,Mercury-Redstone 3
Centre Union,Liberal Party
2018 Giro d'Italia Stage 16,2018 Giro d'Italia Stage 15
1956 European Rowing Championships,1955 European Rowing Championships
Soyuz TM-15,Soyuz TM-14
Soyuz TM-14,Soyuz TM-13
Wake Me Up,Good Things
1985 Bordeaux–Paris,1984 Bordeaux–Paris
1984 Bordeaux–Paris,1983 Bordeaux–Paris
1983 Bordeaux–Paris,1982 Bordeaux–Paris
1982 Bordeaux–Paris,1981 Bordeaux–Paris
1981 Bordeaux–Paris,1980 Bordeaux–Paris
1980 Bordeaux–Paris,1979 Bordeaux–Paris
1979 Bordeaux–Paris,1978 Bordeaux–Paris
1978 Bordeaux–Paris,1977 Bordeaux–Paris
"2018 Arctic Race of Norway, stage 3","2018 Arctic Race of Norway, stage 2"
1957 World All-Round Speed Skating Championships for Men,1956 World All-Round Speed Skating Championships for Men
2012-13 Live EP,I'm with You Sessions
Municipal elections 2017 in Tervola in Finland,Municipal elections 2012 in Tervola in Finland
Soyuz TMA-18,Soyuz TMA-17
Athletics at the 2008 Summer Olympics – Men's 4 × 100 metres relay,Athletics at the 2004 Summer Olympics – Men's 4 × 100 metres relay
Athletics at the 2012 Summer Olympics – Men's 4 × 100 metres relay,Athletics at the 2008 Summer Olympics – Men's 4 × 100 metres relay
1998 Irish Open Badminton Championships,1997 Irish Open Badminton Championships
1997 Irish Open Badminton Championships,1996 Irish Open Badminton Championships
1996 Irish Open Badminton Championships,1995 Irish Open Badminton Championships
1995 Irish Open Badminton Championships,1994 Irish Open Badminton Championships
1994 Irish Open Badminton Championships,1993 Irish Open Badminton Championships
1993 Irish Open Badminton Championships,1992 Irish Open Badminton Championships
1992 Irish Open Badminton Championships,1991 Irish Open Badminton Championships
Belgium at the 2018 FIFA World Cup,Belgium at the 2014 FIFA World Cup
1979 European Junior Badminton Championships,1977 European Junior Badminton Championships
1977 European Junior Badminton Championships,1975 European Junior Badminton Championships
1962 European Athletics Championships,1958 European Athletics Championships
2001 Denmark Open Badminton Championships,2000 Denmark Open Badminton Championships
2002 Denmark Open Badminton Championships,2001 Denmark Open Badminton Championships
2015 Danish general election,2011 Danish general election
2015 Danish general election,2011 Danish general election
