Subject,Object
2018 Coppa Ugo Agostoni,Rein Taaramäe
2017 Clásico RCN,Fabio Duarte
2017 Clásico RCN,Fabio Duarte
2019 Tour de Langkawi,Benjamin Dyball
2019 Tour de Langkawi,Jesse Ewart
2016 Coppa Ugo Agostoni,Giovanni Visconti
2016 Coppa Ugo Agostoni,Grega Bole
2019 Gran Piemonte,Giovanni Visconti
2019 Gran Piemonte,Giovanni Visconti
1955 Paris-Tours,Jozef Sneyers
1955 Paris-Tours,Martin Van Geneugden
"2017 Tour de France, Stage 9",Chris Froome
2019 Boucles de l'Aulne,Dimitri Peyskens
2019 Boucles de l'Aulne,Xandro Meurisse
2019 Boucles de l'Aulne,Alexis Gougeard
2019 Boucles de l'Aulne,Julien El Fares
2019 Boucles de l'Aulne,Anthony Delaplace
2019 Boucles de l'Aulne,Anthony Delaplace
2017 Gran Premio di Lugano,Davide Orrico
2017 Gran Premio di Lugano,Iuri Filosi
2001 Scheldeprijs,Franck Rénier
2001 Scheldeprijs,Fred Rodriguez
2019 Grand Prix de Plouay,Sofie De Vuyst
2019 Grand Prix de Plouay,Amy Pieters
2019 Grand Prix de Plouay,Sofie De Vuyst
2019 Grand Prix de Plouay,Amy Pieters
2019 Grand Prix de Plouay,Amy Pieters
2018 Danmark Rundt,Andriy Hryvko
2018 Danmark Rundt,Andriy Hryvko
2019 ZLM Toer,Dylan Groenewegen
2019 ZLM Toer,Jelle Wallays
2019 ZLM Toer,Jelle Wallays
2019 ZLM Toer,Jelle Wallays
2019 ZLM Toer,Mike Teunissen
2019 ZLM Toer,Jelle Wallays
