Subject,Object
Bulgan Province,UTC+08:00
Qinghe Subdistrict,UTC+08:00
Qinglongqiao Subdistrict,UTC+08:00
Yanyuan Subdistrict,UTC+08:00
Xiangheyuan Subdistrict,UTC+08:00
Xichang'anjie Subdistrict,UTC+08:00
Zizhuyuan Subdistrict,UTC+08:00
Donghuamen Subdistrict,UTC+08:00
Yanyuan Subdistrict,UTC+08:00
Tabunsky Village Council,Omsk Time
Vesyoly,UTC+03:00
Burov,UTC+03:00
Bolshoy Oreshkin,UTC+03:00
Bolshoy,UTC+03:00
Bolshemedvedevsky,UTC+03:00
Bolshaya Glushitsa,UTC+03:00
Bezymyanka,UTC+03:00
"Abramov, Volgograd Oblast",UTC+03:00
Hamar Municipality,UTC+01:00
Lillehammer,UTC+01:00
Tønsberg,UTC+01:00
Kongsvinger,UTC+01:00
Komuna e Pojanit,UTC+01:00
Komuna e Kutallit,UTC+01:00
Komuna e Gjepalajt,UTC+01:00
Bashkia e Fushe-krujes,UTC+01:00
Cluj-Napoca,UTC+03:00
Dej,UTC+02:00
Turda,UTC+02:00
Cluj-Napoca,UTC+02:00
Bistrița,UTC+02:00
Suceava,UTC+03:00
Praŭdzinski,Eastern European Time
Rasony,UTC+03:00
Ivyanets,UTC+03:00
Radashkovichy,UTC+03:00
Rudensk,UTC+03:00
Bobr,UTC+03:00
Drybin,UTC+03:00
Lelchytsy,UTC+03:00
Akciabrski,UTC+03:00
Praŭdzinski,UTC+03:00
Yanovichi,UTC+03:00
Rečyca,UTC+03:00
Uvaravičy,UTC+03:00
Tübingen,UTC+01:00
Tuttlingen,UTC+02:00
Ludwigsburg,UTC+01:00
Breisgau-Hochschwarzwald,UTC+01:00
Böblingen,UTC+01:00
Tuttlingen,UTC+01:00
Breisgau-Hochschwarzwald,UTC+01:00
Karlsruhe,UTC+01:00
Tuttlingen,UTC+02:00
Rottweil,UTC+01:00
Ludwigsburg,UTC+02:00
Ourense,UTC+01:00
Viveiro,UTC+01:00
Pontevedra,UTC+01:00
Viveiro,UTC+01:00
Es Mercadal,UTC+01:00
Es Castell,UTC+01:00
Llucmajor,UTC+01:00
Capdepera,UTC+01:00
Sant Lluís,UTC+01:00
Santa Margalida,UTC+01:00
Es Migjorn Gran,UTC+01:00
Sant Josep de sa Talaia,UTC+01:00
Santanyí,UTC+01:00
Sant Joan de Labritja,UTC+01:00
Santa Eulària des Riu,UTC+01:00
Sant Llorenç des Cardassar,UTC+01:00
Ferreries,UTC+01:00
Carreño,UTC+01:00
Castrillón,UTC+01:00
Avilés,UTC+01:00
Gijón,UTC+01:00
Castropol,UTC+01:00
Villaviciosa,UTC+01:00
Castrillón,UTC+01:00
Castropol,UTC+01:00
Ribadesella,UTC+01:00
Llanes,UTC+01:00
Gozón,UTC+01:00
Castrillón,UTC+01:00
Arivonimamo,UTC+03:00
Andramasina,UTC+03:00
Ambilobe,UTC+03:00
Ambatomainty,UTC+03:00
Aleksandriyskaya,UTC+03:00
"Preobrazhenskaya, Volgograd Oblast",UTC+03:00
Kurskaya,UTC+03:00
Kletskaya,UTC+03:00
"Alexeyevskaya, Volgograd Oblast",UTC+03:00
Nezlobnaya,UTC+03:00
Lysogorskaya,UTC+03:00
Ladozhskaya,UTC+03:00
Yefremovsky District,UTC+03:00
Borsky District,UTC+03:00
Resort Town of Sochi,UTC+03:00
Polanów,UTC+02:00
Karlino,UTC+02:00
Golina,UTC+02:00
Wieleń,UTC+02:00
Czerniejewo,UTC+02:00
Tuliszków,UTC+02:00
Dobre Miasto,UTC+02:00
Mikstat,UTC+02:00
Sieraków,UTC+02:00
Pasłęk,UTC+02:00
Orneta,UTC+02:00
Kleczew,UTC+02:00
Miejska Górka,UTC+02:00
Kunów,UTC+02:00
Połaniec,UTC+02:00
Pram,UTC+01:00
Wolfsbach,UTC+02:00
"Ebenthal, Lower Austria",UTC+02:00
Windigsteig,UTC+01:00
Weißenkirchen in der Wachau,UTC+01:00
Arad,UTC+02:00
Tiberias,UTC+02:00
Holon,UTC+02:00
Tiberias,UTC+02:00
Holon,UTC+02:00
Kiryat Ata,UTC+02:00
Main-Kinzig-Kreis,UTC+01:00
Groß-Gerau,UTC+01:00
Main-Kinzig-Kreis,UTC+01:00
Fulda,UTC+02:00
Waldeck-Frankenberg,UTC+01:00
Marburg-Biedenkopf,UTC+01:00
Fulda,UTC+01:00
Groß-Gerau,UTC+01:00
Odenwaldkreis,UTC+01:00
Kreis Bergstraße,UTC+01:00
Main-Kinzig-Kreis,UTC+01:00
Main-Taunus-Kreis,UTC+01:00
Fulda,UTC+01:00
Main-Taunus-Kreis,UTC+02:00
Basel,UTC+01:00
Zürich,UTC+01:00
Basel,UTC+01:00
Lausanne,UTC+01:00
Basel,UTC+01:00
Zürich,UTC+01:00
Lausanne,UTC+01:00
Basel,UTC+01:00
Yam-Tyosovskoe,UTC+03:00
Ghazhien-Yurt rural settlement,UTC+03:00
Privolzhskoye rural settlement,UTC+03:00
Heerhugowaard,UTC+01:00
Haarlemmermeer,UTC+01:00
Heerhugowaard,UTC+01:00
Haarlemmermeer,UTC+01:00
Dowsk,UTC+03:00
Chabatovichy,UTC+03:00
Pezinok,UTC+02:00
Skalica,UTC+02:00
Dunajská Streda,UTC+02:00
Jasenov,UTC+02:00
Pezinok,UTC+01:00
Skalica,UTC+01:00
Dunajská Streda,UTC+01:00
Jasenov,UTC+01:00
Skalica,UTC+01:00
Pezinok,UTC+01:00
Hanušovce nad Topľou,UTC+01:00
Rimavská Sobota,UTC+02:00
Hnúšťa,UTC+02:00
Delos,UTC+02:00
Delphi,UTC+02:00
Mystras,UTC+02:00
Delphi,UTC+02:00
Lovech Province,Eastern European Time
Razgrad Province,Eastern European Time
Vratsa Province,Eastern European Time
Vidin Province,Eastern European Time
Veliko Tarnovo Province,Eastern European Time
Neapoli,UTC+02:00
Chaïdar Pasa,UTC+02:00
Machmout Pasa,UTC+02:00
Chrysaliniotissa,UTC+02:00
Agios Ioannis,UTC+02:00
Omerie,UTC+02:00
Faneromeni,UTC+02:00
Agia Sofia,UTC+02:00
"Tabakhane, Nicosia",UTC+02:00
"Taht-el-kale, Nicosia",UTC+02:00
Zona Artigianale S.P. 157,UTC+01:00
Località Badile,UTC+01:00
Il Girasole,UTC+01:00
Zona Industriale,UTC+01:00
Industrie,UTC+01:00
Zona Industriale Edilmac,UTC+01:00
Zona Industriale De Magistris,UTC+01:00
Zona Industriale Comiti,UTC+01:00
Malacoda Zona Industriale,UTC+01:00
Detern,UTC+01:00
Uchte,UTC+01:00
Coppenbrügge,UTC+01:00
Duingen,UTC+01:00
Momchilovtsi,UTC+03:00
Kasak,UTC+03:00
Ovchepoltsi,UTC+03:00
"Sushitsa, Blagoevgrad Province",UTC+02:00
Yakovo,UTC+02:00
Yurukovo,UTC+02:00
Shtraklevo,UTC+02:00
Starosel,UTC+02:00
Molyatichsky Village Council,UTC+03:00
Motal Selsoviet,UTC+03:00
Krevo selsoviet,UTC+03:00
Doŭsk Sieĺsaviet,UTC+03:00
Byčycha Sieĺsaviet,UTC+03:00
Višnieva Sieĺsaviet,UTC+03:00
Rudzienski Selsaviet,UTC+03:00
Ækongen,UTC+01:00
Refmatonisi Antiparou,UTC+02:00
"Levan, Fier",UTC+01:00
Sukth,UTC+01:00
Xibër,UTC+01:00
Selishtë,UTC+01:00
"Levan, Fier",UTC+01:00
Sukth,UTC+01:00
Xibër,UTC+01:00
Sukth,UTC+01:00
Nikël,UTC+01:00
Labinot-Fushë,UTC+01:00
Schönwald,UTC+01:00
Emmerich am Rhein,UTC+01:00
Offenbach am Main,UTC+01:00
Kempten,UTC+02:00
Dimitrovgrad,Eastern European Time
Balchik,UTC+02:00
Asenovgrad,Eastern European Time
Blagoevgrad,UTC+02:00
Dobrich,UTC+02:00
Rakovski,UTC+02:00
Sandanski,UTC+02:00
Hadzhidimovo,UTC+02:00
Montblanc,UTC+01:00
Omurtag,UTC+02:00
"Levski, Pleven Province",UTC+02:00
Kholmsky District,UTC+11:00
Alexandrovsk-Sakhalinsky District,UTC+11:00
Los Angeles,UTC−08:00
Sacramento,UTC−08:00
San Francisco,UTC−08:00
San Francisco,UTC−08:00
Kawaguchi,UTC+09:00
Kasukabe,UTC+09:00
Kawaguchi,UTC+09:00
Kasukabe,UTC+09:00
Kujang County,UTC+09:00
Ryongrim County,UTC+09:00
Hwapyong County,UTC+09:00
Sijung County,UTC+09:00
Songwon County,UTC+09:00
Songgan County,UTC+09:00
Wiwon County,UTC+09:00
Kopung County,UTC+09:00
Sinchon County,UTC+09:00
Usi County,UTC+09:00
Sindo County,UTC+09:00
Uiju County,UTC+09:00
Ryongchon,UTC+09:00
Sendai,UTC+09:00
Sapporo,UTC+09:00
Chiba,UTC+09:00
Shinjuku-ku,UTC+09:00
Shizuoka,UTC+09:00
Chiba,UTC+09:00
Shinjuku-ku,UTC+09:00
Shizuoka,UTC+09:00
Akita,UTC+09:00
Nagano,UTC+09:00
Naha,UTC+09:00
Nara,UTC+09:00
Nagano,UTC+09:00
Nara,UTC+09:00
Hakodate,UTC+09:00
Nerima-ku,UTC+09:00
Taitō-ku,UTC+09:00
Itabashi-ku,UTC+09:00
Suginami-ku,UTC+09:00
Katsushika-ku,UTC+09:00
Arakawa-ku,UTC+09:00
Setagaya-ku,UTC+09:00
Ōta-ku,UTC+09:00
Kōtō-ku,UTC+09:00
Edogawa-ku,UTC+09:00
Chiyoda-ku,UTC+09:00
Adachi-ku,UTC+09:00
Bunkyō-ku,UTC+09:00
Yavne,Israel time zone
Yavne,Israel time zone
Eindhoven Central railway station,Central European Time
Vlissingen railway station,Central European Time
Amsterdam Centraal,Central European Time
Middelburg railway station,Central European Time
Harlingen railway station,Central European Time
Dordrecht railway station,Central European Time
Villa Bonelli railway halt,Central European Time
San Michele in Bosco railway halt,Central European Time
Marina di Maratea railway halt,Central European Time
Genova Pra railway halt,Central European Time
Milano Porta Garibaldi,Central European Time
Bibliothèque François Mitterrand Station,Central European Time
Nationaltheatret Station,Central European Time
Shtiqën,Central European Time
Aloha Township,Eastern Time Zone
Almont Township,Eastern Time Zone
Almira Township,Eastern Time Zone
Almena Township,Eastern Time Zone
Allouez Township,Eastern Time Zone
Allis Township,Eastern Time Zone
Allen Township,Eastern Time Zone
Allegan Township,Eastern Time Zone
Algoma Township,Eastern Time Zone
Algansee Township,Eastern Time Zone
Alcona Township,Eastern Time Zone
Albion Township,Eastern Time Zone
Lawrenceville,Eastern Time Zone
Columbus,Eastern Time Zone
Warner Robins,Eastern Time Zone
Covington,Eastern Time Zone
Anderson Township,Eastern Time Zone
Amanda Township,Eastern Time Zone
Amanda Township,Eastern Time Zone
Allen Township,Eastern Time Zone
Allen Township,Eastern Time Zone
New York City,Eastern Time Zone
Detroit,Eastern Time Zone
Algoma,UTC−06:00
Altoona,UTC−06:00
Chicago,UTC−06:00
San Antonio,UTC−06:00
San Antonio,UTC−06:00
Kolsh,Central European Summer Time
Kolsh,Central European Summer Time
Linwood Township,Central Time Zone
Hassan Township,Central Time Zone
Grant Valley Township,Central Time Zone
Frohn Township,Central Time Zone
Tyler County,Central Time Zone
Hidalgo County,Central Time Zone
Real County,Central Time Zone
Hardin County,Central Time Zone
Monona,Central Time Zone
Westby,Central Time Zone
Nashville,Central Time Zone
Nashville,Central Time Zone
Tupelo,Central Time Zone
Pass Christian,Central Time Zone
