Subject,Object
2014 Tirreno–Adriatico,Marco Canola
1962 Vuelta a Guatemala,Esteban Martín Jiménez
short track speed skating at the 1988 Winter Olympics,Sylvie Daigle
1973 Dutch Grand Prix,Jackie Stewart
2016 Tour de l'Ain,Cofidis
2016 Tour de l'Ain,Cofidis
1985 European Grand Prix,Nigel Mansell
Nordic combined at the 1932 Winter Olympics,Johan Grøttumsbråten
Nordic combined at the 1928 Winter Olympics,Johan Grøttumsbråten
1999 Volta ao Alentejo,José Luis Rubiera
2017 Paris–Roubaix,Greg Van Avermaet
San Sebastián Classic 2019,Greg Van Avermaet
1964 Vuelta a Guatemala,Rubén Darío Gómez
2018 Paris–Roubaix,Peter Sagan
2017 Milan–San Remo,Peter Sagan
2017 Milan–San Remo,Peter Sagan
1990–91 Isthmian League,Redbridge Forest F.C.
1988–89 Isthmian League,Redbridge Forest F.C.
1981–82 Isthmian League,Redbridge Forest F.C.
1990–91 Isthmian League,Redbridge Forest F.C.
1988–89 Isthmian League,Redbridge Forest F.C.
1981–82 Isthmian League,Redbridge Forest F.C.
2005 Tour of Japan,Matteo Carrara
2006 Tour of Japan,Andrey Mizurov
2005 Tour of Japan,Andrey Mizurov
Iran 0-1 Spain,Spain at the 2018 FIFA World Cup
1997 Clásica de San Sebastián,Davide Rebellin
2004 Paris–Bourges,Davide Rebellin
2003 Clásica de San Sebastián,Paolo Bettini
France 2-1 Australia,France at the 2018 FIFA World Cup
2014 Big One for One Drop,Daniel Colman
2018 Vuelta a Castilla y León,Carlos Barbero
2017 Super High Roller Bowl,Christoph Vogelsang
2009 Grand Prix d'Isbergues,Benoît Vaugrenard
2009 Grand Prix d'Isbergues,Benoît Vaugrenard
"2019 Vuelta a España, stage 6",Movistar 2019
"2019 Giro d'Italia, stage 17",Movistar 2019
"2019 Giro d'Italia, stage 17",Movistar 2019
"2019 Giro d'Italia, stage 17",Arnaud Démare
1998 Route Adélie,Jaan Kirsipuu
1987 Australian Grand Prix,Gerhard Berger
1987 Clásica de San Sebastián,Marino Lejarreta
1873 FA Cup Final,Wanderers F.C.
1914 FA Cup Final,Burnley F.C.
1990 Australian Grand Prix,Nelson Piquet
1983 European Grand Prix,Nelson Piquet
2019 Vuelta a Castilla y León,Jérôme Cousin
2006 Tirreno–Adriatico,Discovery Channel Pro Cycling Team
1995 Paris–Bourges,Lars Michaelsen
2017 Milano–Torino,Rigoberto Urán
2017 Milano–Torino,Fabio Aru
2017 Milano–Torino,Rigoberto Urán
2017 Milano–Torino,Rigoberto Urán
2017 Milano–Torino,Fabio Aru
1992 Volta ao Alentejo,Manuel Cunha
2019 Gran Piemonte,Nans Peters
2019 Gran Piemonte,Nans Peters
2017 Grand Prix de Fourmies,Rüdiger Selig
2017 Grand Prix de Fourmies,Rüdiger Selig
2007 Grand Prix d'Isbergues,Martin Elmiger
Margaret Edwards Award,Terry Pratchett
Rugby union at the 1908 Summer Olympics,Australia national rugby union team
1987 FA Cup Final,Coventry City F.C.
1967 Dutch Grand Prix,Jim Clark
1965 Dutch Grand Prix,Jim Clark
1964 Dutch Grand Prix,Jim Clark
1998 Volta ao Alentejo,Melcior Mauri
2017 Tour of Belgium,Tony Martin
1998 Tour of Japan,Jaroslav Bílek
2012 Tirreno–Adriatico,AG2R La Mondiale 2012
1994 Volta ao Alentejo,Joaquim Sampaio
2009 Tour of Japan,Dmitry Fofonov
1991 Australian Grand Prix,Ayrton Senna
1993 European Grand Prix,Ayrton Senna
2018 UCI Road World Championships – Women's road race,Tatiana Guderzo
1995 Volta ao Alentejo,Joaquim Adrego Andrade
1993 Volta ao Alentejo,Joaquim Adrego Andrade
1968 Tirreno–Adriatico,Claudio Michelotto
2018 ZLM Tour,Max Kanter
2018 ZLM Tour,Max Kanter
England 6-1 Panama,England at the 2018 FIFA World Cup
1974 Tirreno–Adriatico,Simone Fraccaro
2017 Paris–Troyes,Bert Van Lerberghe
2017 Paris–Troyes,Yannis Yssaad
2000 Volta ao Alentejo,Ángel Edo
"2019 Giro d'Italia, stage 15",Pavel Sivakov
"2019 Giro d'Italia, stage 15",Pavel Sivakov
2017 ZLM Tour,Christopher Lawless
2017 ZLM Tour,Christopher Lawless
2011 FA Cup Final,Manchester City F.C.
1956 FA Cup Final,Manchester City F.C.
1996 European Grand Prix,Jacques Villeneuve
1995 European Grand Prix,Michael Schumacher
2017 Four Days of Dunkirk,AG2R La Mondiale 2017
2019 Danmark Rundt,Fridtjof Røinås
2012 Clásica de San Sebastián,Luis León Sánchez
1965 Vuelta a Guatemala,José Segú
2018 Tour de l'Ain,Manzana Postobón 2018
2005 UCI Road World Championships – Women's road race,Regina Schleicher
2008 Grand Prix d'Isbergues,Chris Anker Sørensen
2008 Grand Prix d'Isbergues,Chris Anker Sørensen
2018 Tour of Belgium,André Greipel
2017 Tre Valli Varesine,Alexandre Geniez
2017 Tre Valli Varesine,Thibaut Pinot
2017 Tre Valli Varesine,Vincenzo Nibali
2017 Tre Valli Varesine,Vincenzo Nibali
2018 Milan–San Remo,Vincenzo Nibali
2018 Milan–San Remo,Vincenzo Nibali
2017 Tour de l'Ain,Alexandre Geniez
1985 Australian Grand Prix,Keke Rosberg
2003 European Grand Prix,Ralf Schumacher
