Subject,Object
7.5 cm PaK 41,anti-tank gun
barium-131m,barium
barium-129m,barium
barium-127m,barium
barium-133m,barium
ras el hanout,spice mix
Irish Gambit,King's Knight Opening
software,product
lead-189,lead
lead-188,lead
lead-187,lead
lead-186,lead
lead-185,lead
lead-184,lead
lead-183,lead
lead-182,lead
lead-182,lead
lead-181,lead
lead-210,lead
lead-204,lead
lead-202,lead
lead-196,lead
lead-194,lead
lead-192,lead
lead-191,lead
lead-190,lead
eugenol,allergen
eugenol,allergen
Haubitze M1,siege howitzer
simultaneity,coincidence
citric acid,tricarboxylic acid
citric acid,tricarboxylic acid
citric acid,tricarboxylic acid
college football,American football
californium-242,californium
californium-241,californium
californium-240,californium
californium-239,californium
curry powder,food
egg white,food
egg,food
rubidium-80,rubidium
rubidium-84,rubidium
rubidium-83,rubidium
rubidium-89,rubidium
rubidium-88,rubidium
rubidium-85,rubidium
Los Angeles-class submarine,nuclear-powered attack submarine
Trafalgar-class submarine,nuclear-powered attack submarine
biophysics,biology
ecology,biology
lanthanum-142,lanthanum
lanthanum-141,lanthanum
lanthanum-140,lanthanum
lanthanum-134,lanthanum
lanthanum-133,lanthanum
lanthanum-132,lanthanum
lanthanum-131,lanthanum
lanthanum-129,lanthanum
lanthanum-128,lanthanum
lanthanum-127,lanthanum
yttrium-107,yttrium
yttrium-103,yttrium
yttrium-101,yttrium
yttrium-100,yttrium
yttrium-99,yttrium
yttrium-97,yttrium
yttrium-88,yttrium
yttrium-87,yttrium
yttrium-86,yttrium
yttrium-84,yttrium
yttrium-83,yttrium
sFH 18,150 mm gun
Tour of Zhoushan Island II,2.2
Tour of Cappadocia,2.2
Marauders,wizard in the Harry Potter universe
Marauders,wizard in the Harry Potter universe
Tour de Kumano,cycling race
statistics,mathematics
week,heptad
electronics,applied physics
difference,set
Friendship People North-Caucasus Stage Race,CN
fried rice,rice dish
kindness,positive emotion
kindness,positive emotion
Cripps Pink,apple
Gloster,apple
Pinova,apple
Elstar,apple
Idared,apple
Cameo,apple
21 cm Mörser 18,210 mm artillery
